"Time [s]","Process load","System load"
0.0,0,0
1.0,13.08,35.24
2.01,13.74,35.92
3.01,5.19,25.18
4.01,2.85,21.39
5.01,0.78,19.64
6.02,1.43,22.22
7.02,1.55,19.85
8.02,1.03,18.58
9.03,0.78,20.89
10.03,3.77,23.15
11.04,0.52,17.88
12.04,1.16,18.52
13.04,0.39,18.17
14.05,0.25,19.32
15.05,0.26,18.3
16.05,0.25,20.89
17.06,4.41,22.87
18.06,18.19,37.55
19.06,11.96,36.16
20.07,7.39,21
21.07,13.91,32.25
22.07,3.88,23.6
23.07,14.31,29.78
24.08,3.49,26.16
25.08,13.34,33.68
26.09,9.49,28.09
27.09,14.01,31.67
28.09,6.5,28.85
29.09,3.9,23.7
30.09,3.77,23.28
31.1,3.5,26.37
32.1,0.77,19.04
33.1,2.21,26.12
34.11,1.94,22.3
35.11,1.03,15.72
36.12,2.59,29.69
37.12,2.33,23.08
38.12,1.81,19.35
39.12,12.48,36.03
40.13,0.77,21.46
41.13,0.13,17.29
42.13,0.25,19.04
43.14,0.13,22.2
44.14,1.29,22.84
45.14,0,22.32
46.15,0.52,17.24
47.15,1.16,20.9
48.16,0.26,19.95
49.16,0.25,19.23
50.16,0.39,20
51.16,0.39,19.61
52.17,0.64,13.27
53.17,1.43,9.9
54.17,1.41,10.36
55.17,1.3,3.76
56.18,0.51,6.47
57.18,0.25,6.36
58.19,0.91,6.62
59.19,0.64,7.66
60.19,0.51,4.28
61.19,1.17,7.92
62.2,0.39,6.49
63.2,0.78,6.87
64.2,0.64,5.19
65.21,1.16,10.63
66.21,1.42,5.45
67.21,0.39,6.09
68.22,0.38,6.6
69.22,5.72,8.96
70.23,8.43,12.85
71.23,9.47,14.79
72.23,1.03,4.54
73.24,1.16,6.5
74.24,0.13,8.31
75.24,0.39,5.56
76.24,0.13,4.16
77.25,1.16,11.07
78.25,0.78,6.63
79.25,0.13,5.2
80.25,0.12,6.09
81.26,0.52,5.05
82.26,0.51,4.68
83.26,0.78,6.48
84.27,0.39,4.16
85.27,1.16,6.74
86.27,0.65,7.39
87.28,0.64,4.79
88.28,0.25,5.06
89.28,0.51,5.2
90.28,0.52,5.06
91.29,6.87,12.07
92.29,11.94,17.78
93.29,11.29,18.17
94.3,9.62,13.66
95.3,12.1,16.66
96.3,12.86,17.93
97.3,10.93,16.39
98.3,10.37,13.61
99.31,5.96,12.46
100.31,0.91,7.03
101.31,0.64,3.75
102.32,0.13,5.83
103.32,4.53,12.33
104.33,1.56,4.15
105.33,2.07,11.14
106.33,1.43,8.7
107.33,3.9,8.06
108.34,10.76,20.38
109.34,0.91,6.74
110.35,2.19,5.96
111.35,11.41,20.22
112.36,11.28,21.78
113.36,11.27,14.91
114.36,20.14,27.54
115.37,10.11,15.69
116.37,8.95,12.85
117.37,8.19,11.96
118.37,9.75,14.05
119.38,15.1,22
120.38,11.19,14.45
121.38,10.02,16.9
122.38,8.58,14.05
123.38,17.26,24.01
124.39,12.59,16.88
125.39,18.81,25.18
126.4,13.34,17.87
127.4,18.73,21.2
128.4,16.25,24.71
129.4,8.56,13.62
130.4,8.83,13.12
131.4,8.85,13.02
132.41,9.85,15.82
133.41,12.98,18.43
134.41,11.04,15.72
135.42,10.38,16.09
136.42,11.8,18.02
137.43,11.02,13.87
138.43,8.32,14.56
139.43,10.26,15.59
140.44,9.21,14.64
141.44,10.52,16.89
142.44,15.45,22.71
143.45,19.08,25.31
144.45,19.18,24.51
145.46,21.66,30.08
146.46,19.24,27.96
147.46,17,27.91
148.46,19.12,31.34
149.47,16.89,23.78
150.47,16.87,24.14
151.47,22.07,30.11
152.48,18.85,25.23
153.48,19.32,27.88
154.48,17.95,24.32
155.48,17.01,25.59
156.49,19.58,30.73
157.49,18.52,24.87
158.5,17.78,24.01
159.5,19.56,28.64
160.51,17.26,23.49
161.51,17.88,23.44
162.52,16.72,26.71
163.52,18.53,29.27
164.52,17.69,22.11
165.53,17.37,25.8
166.53,19.38,26.28
167.53,19.06,22.94
168.54,18.69,25.7
169.54,18.02,30.61
170.54,19.64,26.66
171.55,17.48,23.05
172.55,16.63,23.12
173.55,17.91,24.27
174.56,17.78,21.8
175.56,16.5,25.08
176.56,17.58,24.35
177.56,18.71,27.02
178.57,17.13,23.88
179.57,16.51,23.8
180.57,17.51,21.65
181.58,19.32,25.93
182.58,16.22,23.76
183.59,15.96,27.51
184.59,22.02,30.97
185.6,15.54,22.66
186.6,10.52,18.71
187.6,11.71,18.88
188.61,10.1,15.02
189.61,10.11,15.69
190.61,9.74,12.61
191.61,9.37,16.66
192.61,10.53,17.95
193.61,8.98,14.19
194.62,12.97,16.72
195.62,9.73,15.06
196.62,9.1,14.05
197.63,9.99,13.11
198.63,12.22,19.12
199.63,9.59,15.17
200.63,8.7,11.7
201.64,9.62,13.51
202.64,10.13,16.38
203.64,9.36,12.22
204.64,10.64,14.91
205.65,8.94,14.39
206.65,11.29,15.06
207.66,10.25,14.14
208.66,11.29,28.29
209.66,8.85,26.3
210.66,12.98,29.46
211.67,9.98,31.12
212.67,15.29,39.38
213.68,12.19,29.34
214.68,11.01,36.79
215.69,9.33,28.14
216.69,10.39,27.02
217.69,8.82,32.71
218.7,9.33,29.96
219.7,9.35,22.48
220.7,8.59,26.43
221.7,8.69,27.77
222.71,8.94,29.05
223.71,9.72,27.75
224.71,8.98,30.99
225.72,12.16,31.57
226.72,10.14,32.39
228.96,8.05,30.34
