"Time [s]","Process load","System load"
0.0,0,0
1.0,12.71,33.97
2.01,14.64,40.08
3.01,5.45,23.36
4.01,2.08,25.13
5.01,0.91,19.89
6.02,1.16,20.36
7.02,1.43,22.09
8.02,0.64,22.55
9.03,1.42,18.95
10.03,3.75,26.55
11.04,0.13,18.95
12.04,0.52,19.95
13.04,1.03,21.94
14.05,1.16,18.39
15.05,1.29,19.24
16.06,0.77,23.05
17.06,2.47,20.66
18.06,0.9,23.36
19.06,1.82,22.79
20.07,3.24,24.51
21.07,1.29,25.68
22.08,2.2,23.05
23.08,0.12,19.61
24.08,1.17,28.2
25.08,1.04,21.71
26.09,0.13,20.55
27.09,3.76,25.83
28.09,11.56,33
29.09,13.27,37.32
30.09,8.71,31.35
31.1,15.96,34.13
32.1,4.02,30.53
33.1,8.97,28.48
34.1,10.29,28.12
35.1,10.92,30.56
36.11,14.06,37.63
37.11,15.44,33.23
38.11,6.11,26.66
39.11,3.5,28.04
40.12,2.85,20.61
41.12,2.72,25.68
42.12,1.04,22.13
43.13,2.59,23.44
44.13,1.29,20.62
45.14,1.42,19.58
46.14,1.55,22.71
47.14,3.51,27.97
48.15,3.24,21.24
49.15,13.9,33.65
50.15,1.43,19.66
51.15,1.68,20.38
52.16,1.16,6.36
53.16,1.3,10.38
54.16,0.51,19.01
55.16,1.17,17.5
56.17,0.12,8.8
57.17,0.91,6.22
58.17,1.16,6.25
59.18,1.55,9.06
60.18,1.69,4.69
61.18,0.9,6.75
62.19,1.81,10.51
63.19,1.56,5.33
64.19,2.33,8.06
65.19,1.03,7.26
66.2,1.55,5.44
67.2,0.77,8.94
68.21,0.25,4.53
69.21,1.43,6.76
70.21,0.64,9.23
71.21,2.34,9.1
72.21,1.94,6.36
73.21,1.29,6.36
74.22,0.65,6.64
75.22,2.21,5.85
76.22,0.9,9.2
77.23,1.42,7.25
78.23,1.43,4.81
79.23,5.59,12.48
80.23,9.59,13.87
81.23,8.59,10.8
82.24,3.77,10.4
83.24,1.55,7.78
84.24,1.42,5.05
85.25,0.78,6.62
86.25,1.03,5.96
87.25,1.16,5.2
88.26,1.3,7.9
89.26,1.68,7.51
90.27,0.77,4.68
91.27,0.91,6.73
92.27,1.43,6.11
93.28,0.9,5.44
94.28,0.9,7.41
95.28,0.91,5.3
96.29,1.68,8.17
97.29,0.78,7.94
98.29,1.68,3.9
99.29,1.29,6.22
100.29,1.69,9.89
101.3,6.11,9.35
102.3,16.53,21.61
103.3,11.79,19.95
104.31,11.27,16.21
105.31,12.32,16.6
106.31,12.99,20.27
107.32,11.71,17.96
108.32,11.16,13.89
109.32,8.15,13.73
110.33,1.3,8.18
111.33,0.64,3.11
112.33,0.9,6.88
113.34,4.54,11.53
114.34,2.34,4.04
115.34,1.95,7.78
116.35,1.16,7.66
117.35,2.6,6.5
118.35,9.75,15.21
119.35,0.9,7.92
120.36,3.24,6.36
121.36,12.17,20.86
122.36,10.91,19.75
123.37,10.85,15.77
124.37,18.73,25.36
125.38,10.75,16.06
126.38,9.34,13.76
