"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249188000,8860000
1.0,258048000,236092000,21956000
2.0,258048000,247241000,10807000
3.0,258048000,244132000,13916000
4.0,258048000,242630000,15418000
5.01,258048000,242412000,15636000
6.01,258048000,209090000,48958000
7.01,258048000,159385000,98663000
8.02,258048000,159385000,98663000
9.02,258048000,159167000,98881000
10.02,258048000,156396000,101652000
11.02,258048000,156396000,101652000
12.03,258048000,156177000,101871000
13.03,258048000,155959000,102089000
14.03,258048000,155959000,102089000
15.03,258048000,155849000,102199000
16.03,258048000,155631000,102417000
17.04,258048000,155522000,102526000
18.04,258048000,155522000,102526000
19.04,258048000,155412000,102636000
20.05,28672000,17099000,11573000
21.05,28672000,17027000,11645000
22.05,28672000,17027000,11645000
23.06,28672000,16795000,11877000
24.06,28672000,16307000,12365000
25.06,28672000,10755000,17917000
26.06,28672000,10848000,17824000
27.07,28672000,21121000,7551000
28.07,28672000,10842000,17830000
29.07,143360000,132614000,10746000
30.08,143360000,117985000,25375000
31.08,143360000,81971000,61389000
32.08,143360000,135133000,8227000
33.08,143360000,97304000,46056000
34.09,143360000,134584000,8776000
35.09,143360000,109007000,34353000
36.1,143360000,105106000,38254000
37.1,143360000,101829000,41531000
38.11,143360000,96682000,46678000
39.11,143360000,90235000,53125000
40.12,143360000,84075000,59285000
41.12,143360000,78104000,65256000
42.12,143360000,71973000,71387000
43.13,143360000,65837000,77523000
44.13,143360000,58661000,84699000
45.13,143360000,53549000,89811000
46.13,143360000,92394000,50966000
47.13,143360000,95947000,47413000
48.14,143360000,95711000,47649000
49.14,143360000,95268000,48092000
50.14,143360000,95043000,48317000
51.15,143360000,94819000,48541000
52.15,143360000,94588000,48772000
53.15,143360000,94345000,49015000
54.16,143360000,94113000,49247000
55.16,143360000,93877000,49483000
56.16,143360000,93627000,49733000
57.17,143360000,93228000,50132000
58.17,143360000,92990000,50370000
59.17,143360000,92424000,50936000
60.17,143360000,92045000,51315000
61.18,143360000,91817000,51543000
62.18,143360000,91580000,51780000
63.18,143360000,91333000,52027000
64.18,143360000,91085000,52275000
65.18,143360000,90863000,52497000
66.19,143360000,90617000,52743000
67.19,143360000,90380000,52980000
68.19,143360000,90133000,53227000
69.19,143360000,89911000,53449000
70.2,143360000,89685000,53675000
71.2,143360000,89437000,53923000
72.2,143360000,89204000,54156000
73.21,143360000,88980000,54380000
74.21,143360000,88587000,54773000
75.21,143360000,88333000,55027000
76.22,143360000,75772000,67588000
77.22,143360000,104605000,38755000
78.22,143360000,134284000,9076000
79.22,143360000,121253000,22107000
80.22,143360000,120996000,22364000
81.23,143360000,120769000,22591000
82.23,143360000,120543000,22817000
83.23,143360000,120303000,23057000
84.24,143360000,120047000,23313000
85.24,143360000,119821000,23539000
86.25,143360000,119397000,23963000
87.25,143360000,119164000,24196000
88.25,143360000,118901000,24459000
89.26,143360000,118669000,24691000
90.26,143360000,118421000,24939000
91.26,143360000,118172000,25188000
92.27,143360000,117734000,25626000
93.27,143360000,117484000,25876000
94.27,143360000,117232000,26128000
95.28,143360000,116989000,26371000
96.28,143360000,116756000,26604000
97.28,143360000,116528000,26832000
98.28,143360000,114695000,28665000
99.28,143360000,74307000,69053000
100.29,172032000,131972000,40060000
101.29,172032000,159372000,12660000
102.29,172032000,119682000,52350000
103.29,172032000,114892000,57140000
104.3,172032000,83166000,88866000
105.3,172032000,154098000,17934000
106.3,172032000,123394000,48638000
107.3,172032000,115597000,56435000
108.31,172032000,115366000,56666000
109.31,172032000,114951000,57081000
110.31,172032000,104059000,67973000
111.32,172032000,101824000,70208000
112.32,172032000,99321000,72711000
113.32,172032000,97178000,74854000
114.32,172032000,95239000,76793000
115.33,172032000,138749000,33283000
116.33,172032000,120333000,51699000
117.33,172032000,119397000,52635000
118.33,172032000,116117000,55915000
119.33,172032000,92663000,79369000
120.33,172032000,155376000,16656000
121.34,206848000,101136000,105712000
