"Time [s]","Process load","System load"
0.0,0,0
1.0,14.42,23.12
2.0,10.01,17.17
3.0,23.88,35.95
4.01,17.56,24.58
5.01,25.15,34.23
6.01,19.47,30.37
7.01,19.79,28.9
8.01,25.51,40.23
9.02,13.38,26.12
10.02,12.85,19.34
11.02,12.85,20.24
12.03,17.02,24.69
13.03,29.05,36.7
14.05,26.88,39.81
15.05,14.48,21.52
16.05,24.03,31.83
17.05,21.66,31.9
18.06,20.52,25.98
19.06,16.25,26.12
20.06,21.58,32.12
21.06,12.1,17.19
22.06,22.61,32.74
23.07,25.96,34.4
24.07,24.06,30.04
25.07,18.28,28.01
26.08,15.86,25.23
27.08,21.44,31.32
28.08,28.51,41.15
29.23,12.92,19.72
30.23,12.36,24.71
31.23,20.12,34.01
32.24,11.79,20.98
33.24,12.58,20.51
34.24,13.24,25.04
35.25,14.79,21.16
36.25,23.7,33.07
37.38,12.55,21.89
38.38,11.95,18.97
39.38,12.88,22.78
40.38,9.89,21.47
41.38,10.28,15.88
42.39,13.21,20.47
43.68,12.54,21.04
44.68,18.35,26.81
45.68,10.26,20.66
46.68,25.96,38.03
47.68,20.05,27.34
48.69,17.75,29.41
49.85,8.94,19.11
50.86,14.93,29.59
51.86,9.37,17.05
52.86,11.66,20.49
53.87,9.58,16.58
54.87,9.73,18.69
55.87,10,19.75
56.87,9.74,14.42
57.88,8.69,18.67
58.88,9.58,16.71
59.88,17.45,29.95
60.89,14.03,26.11
61.89,13.92,23.83
62.89,13.48,25.93
63.89,19.23,35.6
64.9,12.35,23.02
65.9,10.66,23.38
66.9,13.13,28.23
67.9,9.72,17.76
68.91,10.88,21.92
69.91,9.6,21.02
70.91,15.5,28.77
71.92,17.09,30.44
72.92,17.89,33.59
73.93,18.02,26.97
74.93,19.79,33.72
75.93,7.8,18.84
77.09,9.85,18.13
78.1,10.51,23.75
79.1,9.64,22.4
80.1,10.36,23.44
81.1,9.62,23.67
82.11,8.05,20.13
83.11,10.51,24.92
84.11,14.32,30.47
85.11,9.08,23.36
86.11,8.31,20
87.12,11.05,25.89
