"Time [s]","Process load","System load"
0.0,0,0
1.0,13.68,19.81
2.01,12.08,23.39
3.01,23.91,33.13
4.01,17.14,24.53
5.02,28.94,38.55
6.02,21.25,28.88
7.02,18.69,28.04
8.03,18.98,30.7
9.03,13.27,20.55
10.03,13.88,21.93
11.03,11.93,18.8
12.04,20.72,25.13
13.04,30.92,43.4
14.05,16.89,24.95
15.05,18.06,27.15
16.05,17.41,25.6
17.05,19.89,28.35
18.06,18.16,27.36
19.06,15.82,24.37
20.07,20.2,27.08
21.07,14.97,32.03
22.07,25.83,42.58
23.07,24.63,32.67
24.08,25.75,36.67
25.08,17.19,28.65
26.08,16.99,23.47
27.08,21.56,30.4
28.09,28.23,36.03
29.09,16.21,24.9
30.09,14.26,33.46
31.1,14.29,21.69
32.1,15.1,24.09
33.1,12.87,23.8
34.1,13,18.73
35.1,17.32,28.77
36.11,14.39,24.51
37.11,10.65,19.23
38.11,18.69,28.16
39.11,12.07,21.55
40.12,9.64,15.36
41.3,14.8,25.53
42.29,19.29,29.19
43.3,10.64,17.78
44.3,25.65,35.93
45.3,18.6,26.66
46.42,12.05,20.87
47.42,13.02,22.41
48.42,9.23,16
49.42,14.2,22.52
50.43,10.64,21.16
51.43,10.27,23.8
52.43,10.76,23.86
53.44,9.59,19.18
54.44,8.82,14.01
55.45,9.2,19.06
56.45,18.39,31.99
57.45,13.78,24.45
58.45,12.37,24.74
59.46,13.85,21.76
60.46,23.05,35.8
61.46,13.36,28.94
62.47,11.17,22.48
63.47,10.67,22.13
64.47,11.04,24.01
65.48,9.98,19.97
66.48,13.87,27.36
67.48,15.99,30.69
68.48,15.35,25.36
69.49,17.65,29.07
70.49,21.29,35.7
71.49,14.82,23.4
72.5,9.2,22.82
73.5,10.78,22.61
74.5,11.2,22.4
75.5,9.08,21.78
76.51,8.82,20.89
77.51,8.54,17.23
78.52,9.86,29.31
79.52,10.8,25.9
80.52,10.63,21.53
81.53,11.02,23.86
82.53,7,22.55
83.53,10.66,23.93
84.53,11.03,22.2
85.54,8.44,22.33
86.54,8.59,22.52
87.54,7.78,22.82
88.55,11.14,23.6
89.55,18.67,28.91
90.56,9.6,23.86
91.56,10.91,23
92.56,9.48,22.99
93.56,8.98,21.87
94.56,9.36,23.41
95.57,9.21,21.16
96.57,7.8,20.65
97.57,8.7,18.32
98.58,9.74,21.83
99.58,14.03,26.77
100.58,10.27,20.16
101.58,7.03,20.3
102.58,6.89,21.59
103.58,10.68,18.61
104.58,7.8,20.45
105.59,7.79,24.01
106.59,7.94,18.35
107.59,6.11,20.42
108.59,7.52,21.03
109.59,8.58,18.32
110.59,8.33,21.48
111.6,9.85,24.37
