"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239552000,7744000
1.0,247296000,198242000,49054000
2.04,183296000,172781000,10515000
3.04,183296000,109198000,74098000
4.04,219136000,192697000,26439000
5.04,284160000,204197000,79963000
6.04,284160000,210691000,73469000
7.05,284160000,131443000,152717000
8.05,450560000,368527000,82033000
9.05,450560000,324739000,125821000
10.05,450560000,250786000,199774000
11.06,457216000,375692000,81524000
12.06,457216000,304290000,152926000
13.06,457216000,241746000,215470000
14.13,624640000,574639000,50001000
15.13,624640000,504025000,120615000
16.13,624640000,412422000,212218000
17.13,624640000,294003000,330637000
18.23,631296000,562772000,68524000
19.23,631296000,370967000,260329000
20.25,781824000,698658000,83166000
21.25,781824000,590443000,191381000
22.25,781824000,528179000,253645000
23.26,781824000,338243000,443581000
24.36,780800000,683403000,97397000
25.37,780800000,578739000,202061000
26.37,780800000,529178000,251622000
27.37,780800000,422915000,357885000
28.38,780800000,318101000,462699000
29.54,987648000,886777000,100871000
30.55,987648000,805404000,182244000
31.55,987648000,745682000,241966000
32.55,987648000,529697000,457951000
33.56,987648000,262668000,724980000
34.56,987136000,895446000,91690000
35.57,987136000,685112000,302024000
36.57,987136000,484368000,502768000
37.57,987136000,244779000,742357000
38.57,1278464000,1080890000,197574000
39.57,1278464000,927357000,351107000
40.58,1278464000,592407000,686057000
41.62,1278464000,298195000,980269000
42.62,1277952000,1090579000,187373000
43.62,1601536000,1459421000,142115000
44.63,1601536000,1180077000,421459000
45.63,1601536000,897194000,704342000
46.63,1601536000,796814000,804722000
47.63,1601536000,571402000,1030134000
48.64,1601536000,293397000,1308139000
49.64,1601024000,1388820000,212204000
50.65,1601024000,1056672000,544352000
51.65,1601024000,845442000,755582000
52.65,1601024000,541043000,1059981000
53.65,1601024000,312757000,1288267000
54.66,1602048000,1455535000,146513000
55.66,1602048000,1123084000,478964000
56.66,1602048000,711444000,890604000
57.66,1602048000,399338000,1202710000
58.67,1602048000,323859000,1278189000
59.67,1602048000,222138000,1379910000
60.67,1601536000,1443102000,158434000
61.67,1601536000,1344628000,256908000
62.68,1601536000,1289632000,311904000
63.68,1601536000,1187909000,413627000
64.68,1601536000,1077471000,524065000
65.68,1601536000,995898000,605638000
66.69,1601536000,913693000,687843000
67.69,1601536000,798849000,802687000
68.69,1601536000,700788000,900748000
69.7,1601536000,622261000,979275000
70.7,1601536000,527717000,1073819000
71.7,1601536000,456018000,1145518000
72.7,1601536000,386407000,1215129000
73.71,1601536000,284368000,1317168000
74.71,1601536000,221237000,1380299000
75.71,1603584000,1445783000,157801000
76.72,1603584000,1321999000,281585000
77.72,1603584000,1226268000,377316000
78.72,1603584000,1122169000,481415000
79.72,1603584000,1009132000,594452000
80.73,1603584000,887524000,716060000
81.73,1603584000,808210000,795374000
82.73,1603584000,698935000,904649000
83.74,1603584000,590654000,1012930000
84.74,1603584000,453494000,1150090000
85.74,1603584000,372854000,1230730000
86.74,1603584000,270028000,1333556000
87.74,1603072000,1495535000,107537000
88.75,1603072000,1396550000,206522000
89.75,1603072000,1270358000,332714000
90.75,1603072000,1187735000,415337000
91.75,1603072000,1098279000,504793000
92.75,1603072000,981692000,621380000
93.76,1603072000,891716000,711356000
94.76,1603072000,786484000,816588000
95.76,1603072000,691753000,911319000
96.76,1603072000,610604000,992468000
97.76,1603072000,492019000,1111053000
98.77,1603072000,396504000,1206568000
99.77,1603072000,283512000,1319560000
100.78,1605632000,1512120000,93512000
101.78,1605632000,1399338000,206294000
102.78,1605632000,1277949000,327683000
103.78,1605632000,1187392000,418240000
104.79,1605632000,1065918000,539714000
105.79,1605632000,955831000,649801000
106.79,1605632000,826091000,779541000
107.79,1605632000,716773000,888859000
108.8,1605632000,588017000,1017615000
109.8,1605632000,471916000,1133716000
110.8,1605632000,360012000,1245620000
111.81,1605632000,248344000,1357288000
112.81,1605632000,1496894000,108738000
113.81,1605632000,1383469000,222163000
114.81,1605632000,1265314000,340318000
115.82,1605632000,1134653000,470979000
116.82,1605632000,1027292000,578340000
117.82,1605632000,921453000,684179000
118.83,1605632000,806709000,798923000
119.83,1605632000,693010000,912622000
120.83,1605632000,594624000,1011008000
121.83,1605632000,486774000,1118858000
122.84,1607168000,1517088000,90080000
123.84,1607168000,1206259000,400909000
124.84,1607168000,759199000,847969000
125.84,1607168000,349745000,1257423000
126.85,1607168000,1495146000,112022000
127.85,1607168000,1124803000,482365000
128.85,1607168000,758452000,848716000
129.85,1607168000,328968000,1278200000
130.85,1609216000,1513287000,95929000
131.86,1609216000,1058546000,550670000
132.86,1609216000,826398000,782818000
133.86,1609216000,403860000,1205356000
134.86,1609216000,1435007000,174209000
135.87,1609216000,1115260000,493956000
136.87,1609216000,711477000,897739000
137.87,1609216000,384137000,1225079000
138.87,1610752000,1459792000,150960000
139.88,1610752000,1020421000,590331000
140.88,1610752000,652844000,957908000
141.88,1610752000,343657000,1267095000
143.07,1611264000,1511971000,99293000
144.07,1611264000,1358921000,252343000
145.08,1611264000,1121017000,490247000
146.08,1611264000,707654000,903610000
147.08,1611264000,599028000,1012236000
148.08,1611264000,333897000,1277367000
149.08,1613312000,1317097000,296215000
150.09,1613312000,952899000,660413000
151.09,1613312000,594093000,1019219000
152.09,1613312000,224858000,1388454000
153.09,1613312000,1308765000,304547000
154.1,1613312000,882391000,730921000
155.1,1613312000,503051000,1110261000
156.23,1614848000,1513676000,101172000
157.23,1614848000,1225975000,388873000
158.24,1614848000,870838000,744010000
159.24,1614848000,412206000,1202642000
160.37,1614336000,1537822000,76514000
161.37,1614336000,1422555000,191781000
162.38,1614336000,1222953000,391383000
163.38,1614336000,837396000,776940000
164.38,1614336000,661416000,952920000
165.38,1614336000,507018000,1107318000
166.39,1614336000,384860000,1229476000
167.39,1614336000,241789000,1372547000
168.39,1615872000,1443642000,172230000
169.39,1615872000,1291959000,323913000
170.4,1615872000,1138048000,477824000
171.4,1615872000,960633000,655239000
172.4,1615872000,816846000,799026000
173.4,1615872000,676870000,939002000
174.4,1615872000,500148000,1115724000
175.4,1615360000,1471826000,143534000
176.41,1615360000,1036432000,578928000
177.41,1615360000,627283000,988077000
178.62,1617920000,1516756000,101164000
179.62,1617920000,1124834000,493086000
180.62,1617920000,760259000,857661000
181.62,1617920000,329232000,1288688000
182.63,1617408000,1431935000,185473000
183.63,1617408000,910903000,706505000
184.64,1617408000,664952000,952456000
