"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239554000,7742000
1.0,247296000,198245000,49051000
2.0,180224000,160776000,19448000
3.0,219136000,181885000,37251000
4.0,219136000,178031000,41105000
5.0,286720000,167202000,119518000
6.0,286720000,212408000,74312000
7.03,458752000,426152000,32600000
8.03,458752000,368838000,89914000
9.04,458752000,306474000,152278000
10.04,458752000,221167000,237585000
11.04,464896000,358413000,106483000
12.04,464896000,282325000,182571000
13.04,464896000,219052000,245844000
14.04,637440000,545055000,92385000
15.04,637440000,466085000,171355000
16.04,637440000,373898000,263542000
17.04,637440000,244223000,393217000
18.04,644096000,511234000,132862000
19.04,644096000,254666000,389430000
20.04,795136000,704623000,90513000
21.04,795136000,611986000,183150000
22.04,795136000,505911000,289225000
23.04,795136000,342857000,452279000
24.14,794624000,699451000,95173000
25.14,794624000,611464000,183160000
26.14,794624000,484138000,310486000
27.14,794624000,345674000,448950000
28.24,1002496000,916178000,86318000
29.24,1002496000,831807000,170689000
30.24,1002496000,499834000,502662000
31.24,1002496000,243672000,758824000
32.24,1001472000,796423000,205049000
33.24,1001472000,546366000,455106000
34.24,1001472000,292862000,708610000
35.24,1294848000,1182178000,112670000
36.24,1294848000,925830000,369018000
37.24,1294848000,652363000,642485000
38.24,1294848000,308027000,986821000
39.25,1294336000,1180284000,114052000
40.24,1600512000,1354722000,245790000
41.25,1600512000,1129680000,470832000
42.25,1600512000,896698000,703814000
43.25,1600512000,796773000,803739000
44.25,1600512000,569624000,1030888000
45.25,1600512000,220541000,1379971000
46.25,1600512000,1287004000,313508000
47.25,1600512000,903137000,697375000
48.25,1600512000,671016000,929496000
49.25,1600512000,341896000,1258616000
50.25,1601536000,1429505000,172031000
51.25,1601536000,1097790000,503746000
52.25,1601536000,610080000,991456000
53.25,1601536000,387096000,1214440000
54.25,1601536000,285675000,1315861000
55.49,1601024000,1530617000,70407000
56.49,1601024000,1410865000,190159000
57.49,1601024000,1302271000,298753000
58.49,1601024000,1230188000,370836000
59.49,1601024000,1122335000,478689000
60.49,1601024000,1040874000,560150000
61.49,1601024000,959950000,641074000
62.5,1601024000,853496000,747528000
63.5,1601024000,742230000,858794000
64.5,1601024000,668017000,933007000
65.5,1601024000,590792000,1010232000
66.5,1601024000,500074000,1100950000
67.5,1601024000,438053000,1162971000
68.5,1601024000,364571000,1236453000
69.5,1601024000,255443000,1345581000
70.5,1602560000,1471152000,131408000
71.5,1602560000,1352078000,250482000
72.5,1602560000,1231219000,371341000
73.5,1602560000,1125742000,476818000
74.5,1602560000,1018252000,584308000
75.5,1602560000,912366000,690194000
76.5,1602560000,811946000,790614000
77.5,1602560000,718477000,884083000
78.5,1602560000,615995000,986565000
79.5,1602560000,508759000,1093801000
80.51,1602560000,386681000,1215879000
81.51,1602560000,284799000,1317761000
82.58,1602560000,1528816000,73744000
83.58,1602560000,1430270000,172290000
