"Time [s]","Process load","System load"
0.0,0,0
1.0,15.73,35.89
2.0,10.1,27.47
3.01,18.56,36.47
4.01,19.61,42.62
5.01,12.87,24.32
6.01,25.39,46.87
7.01,22.65,39.97
8.01,19.75,37.68
9.02,18.31,36.73
10.02,17.96,33.33
11.02,12.89,32.15
12.02,13.22,33.33
13.03,15.56,32.03
14.03,11.82,28.2
15.03,23.49,43.1
16.04,31.06,41.84
17.04,24.05,45
18.04,12.97,30.22
19.04,18.35,35.15
20.04,19.38,41.62
21.05,22.59,36.22
22.05,20.28,37.72
23.05,14.31,32.12
24.05,23.95,36.59
25.05,11.71,28.65
26.05,21.2,40.31
27.06,23.6,43.06
28.06,24.09,42.23
29.06,27.58,45.52
30.07,17.26,34.14
31.07,15.36,34.63
32.07,21.95,33.26
33.07,21.72,44.61
34.07,24.58,42.66
35.08,13.78,31.48
36.08,15.1,35.93
37.08,14.16,30.53
38.08,13.87,31.38
39.09,10.9,30.11
40.09,11.56,23.51
41.09,16.14,35.94
42.09,14.25,34.2
43.1,15.33,32.48
44.1,17.24,36.96
45.1,16.14,34.37
46.1,12.58,29.83
47.11,10.88,27.49
48.11,13.87,29.96
49.11,10.4,26.4
50.12,14.13,34.88
51.12,10.55,25.51
52.49,13.58,28.89
53.5,17.12,35.66
54.5,14.29,33.91
55.5,15.17,30.35
56.5,21.83,43.27
57.5,19,39.05
58.51,14.64,34.07
59.51,8.81,25.67
60.52,12.75,28.39
61.52,10.68,28.38
62.52,9.47,24.92
63.52,10.15,24.6
64.52,10,27.42
65.52,9.47,27.65
66.53,9.34,26.09
67.53,10.92,26.53
68.53,9.51,24.24
69.53,8.98,22.65
70.53,9.08,25.83
71.54,18.78,41.98
72.54,12.72,31.15
73.54,10.15,31.38
74.54,10.91,29.49
75.55,14.13,32.42
76.55,14.81,36.51
77.55,14.45,35.41
78.55,13.39,32.65
79.56,11.56,32.1
80.56,10.92,28.35
81.56,10.1,32.91
82.57,14.26,41.36
83.57,10.49,28.4
84.58,17.63,39.55
85.58,18.21,37.2
86.58,17.67,37.81
87.59,17.11,38.38
88.59,25.83,44.79
89.59,18.35,39.45
90.59,15.3,35.92
91.6,11.8,29.46
92.6,10.67,31.86
93.6,9.87,30.53
94.61,9.6,31.93
95.61,9.98,32.38
96.62,14.24,35.24
97.62,9.73,32.32
98.62,8.57,34.43
99.62,7.94,29.66
100.63,16.48,37.13
101.63,9.72,31.12
102.63,8.17,26.47
103.64,8.45,33.94
104.64,13.5,34.14
105.64,10.93,31.9
106.64,9.08,31.92
107.65,8.42,22.28
108.65,14.31,36.06
109.65,7.67,29.39
110.66,8.3,26.71
111.66,10.78,31.44
112.66,14.16,33.39
113.66,12.09,32.39
114.67,8.19,31.57
115.67,10.37,32.16
116.67,9.46,27.63
117.67,11.85,34.24
118.68,7.4,24.92
119.68,10.51,32.19
120.68,8.58,32.51
121.68,11.58,29.81
122.69,11.27,35.88
123.86,7.47,28.56
124.86,11.06,32.55
125.86,12.89,33.06
126.86,7.38,32.03
127.86,6.62,25.85
128.87,7.24,31.16
129.87,14.93,35.05
130.88,8.43,27.74
131.88,8.83,33.39
132.89,7.51,25.13
133.89,7.78,30.73
134.89,7.66,27.94
135.9,8.03,26.68
136.9,8.84,33.04
137.91,7.51,31.25
138.91,8.2,25.9
139.91,8.69,32.68
140.91,7.79,30.01
141.91,8.18,25.59
142.92,7.81,31.12
143.92,8.82,29.46
144.92,7.42,27.86
145.92,7.68,29.55
146.93,7.4,27.52
147.93,7.38,31.77
148.93,8.58,29.65
149.93,8.44,30.14
150.94,6.86,28.76
151.94,9.08,27.65
152.94,8.19,20.81
153.95,9.86,26.84
154.95,8.3,24.92
155.95,9.47,26.87
156.96,8.43,26.45
157.96,10.51,27.52
158.96,8.57,22.34
159.97,9.74,30.02
160.97,9.85,30.6
161.97,8.84,23.41
162.98,9.2,26.84
163.98,8.44,27.65
164.98,9.1,24.58
165.98,12.09,29.01
167.17,8.42,27.13
168.17,9.37,24.6
169.18,9.35,28.19
170.18,8.45,25.13
171.18,12.35,27.42
172.29,9.39,31.11
173.29,10.29,26.19
174.29,12.7,31.51
175.29,10.29,29.95
176.29,9.75,27.57
177.3,9.37,26.43
178.3,11.06,29.3
179.3,10,25.98
180.3,8.7,28.06
181.31,7.97,28.79
182.31,13.72,32.02
183.32,10.75,30.19
184.32,10.94,29.03
185.32,9.61,28.32
186.32,8.16,28.4
187.32,9.36,31.61
188.33,7.91,25.7
189.33,9.64,27.99
190.36,8.6,26.06
191.35,9.92,27.03
192.36,14.9,36.83
193.36,9.73,29.2
194.37,9.08,26.61
195.37,8.16,27.1
196.38,7.65,25.15
197.38,8.43,26.07
198.38,8.58,29.92
199.66,10.28,29.74
200.66,9.35,25.08
201.66,13.51,35.08
202.67,7.91,27
203.67,9.33,26.31
204.67,8.2,27.44
205.68,8.44,28.74
206.68,8.99,27.35
207.68,9.88,31.73
208.68,8.44,25.34
209.68,8.85,24.21
210.68,8.07,27.47
211.68,7.8,24.35
212.69,9.34,32.06
213.69,8.84,26.93
214.69,7.52,23.36
215.69,8.44,28.68
216.69,9.37,28.51
217.7,11.32,25.91
218.7,7.79,27.77
219.7,8.2,29.3
220.7,9.47,29.86
221.71,7.39,22.45
222.71,8.71,24.19
223.71,7.41,19.62
224.72,9.72,23.47
225.72,9.85,20.1
226.72,8.84,23.77
227.73,8.43,20.12
228.73,9.49,23.8
229.73,7.39,24.77
230.74,8.32,16.51
231.74,14.79,30.11
232.74,7.15,19.63
233.74,8.71,19.25
234.74,8.69,22.45
235.75,9.09,19.49
236.75,7.91,20.48
237.75,10.15,23.3
238.75,7.93,15.87
239.76,8.04,23.36
240.76,7.91,20.1
242.0,9.14,16.49
243.0,7.77,19.32
244.01,8.2,16.13
245.01,8.44,16.89
246.01,8.44,16.5
247.02,8.82,14.4
248.02,8.55,17.89
249.02,9.46,17.89
250.03,9.08,19.6
251.17,9.5,19.46
252.17,8.17,14.66
253.17,9.25,25.65
254.17,7.67,23.8
255.27,8.4,16.82
256.28,7.91,17.63
257.28,9.75,19.12
258.28,8.95,16.35
259.28,8.31,17.28
260.29,8.43,17.9
261.29,7.9,23.7
262.29,10.55,18.75
263.29,7.4,16.63
264.3,7.8,22.08
265.3,7.8,16.15
266.43,8.48,18.81
267.43,8.99,19.4
268.44,8.58,15.35
269.54,8.84,18.4
270.54,8.47,15.38
271.54,9.89,24.2
272.54,7.4,21.85
273.54,8.07,17.7
274.73,7.01,21.14
275.73,9.25,23.18
276.74,8.16,21.26
277.74,8.33,24.09
278.74,7.66,18.18
279.92,8.35,16.61
280.92,8.35,20.34
281.92,7.92,14.42
283.0,8.68,16.29
284.01,8.57,20.63
285.01,8.05,15.74
286.01,9.08,18.56
287.02,12.06,19.32
288.02,8.45,16.65
289.02,12.75,21.87
290.02,9.2,13.47
291.03,10.11,21.94
292.03,8.6,19
293.03,8.69,17.54
294.04,8.38,18.94
295.04,8.97,12.62
296.04,17.43,26.01
297.05,8.55,17.12
298.05,8.33,14.58
299.05,8.18,18.95
300.05,8.84,14.31
301.11,9.25,19.99
302.1,8.76,21.31
303.11,8.2,13.54
304.11,10.37,19.44
305.11,8.44,15.06
306.12,8.18,18.32
307.12,8.94,20.49
308.12,8.33,14.32
309.12,8.94,19.58
310.13,8.18,15.18
311.24,8.63,15.06
312.25,9.35,23.26
313.25,8.69,14.92
314.25,7.94,17.19
315.26,8.69,18.67
316.26,8.85,15.88
317.26,7.91,18.16
318.26,8.33,15.62
319.26,8.84,17.29
320.27,9.08,21.55
321.27,8.19,12.35
322.27,9.24,22.24
323.27,9.32,18
324.28,8.2,16.27
325.28,8.57,19.22
326.28,8.55,13.48
327.28,9.11,20.05
328.28,5.72,13.91
329.29,1.55,9.98
330.29,8.18,18.95
331.29,9.73,17.02
332.3,8.69,18.79
333.3,8.44,18.17
334.48,8.08,15.16
335.48,8.33,17.19
336.48,8.32,16.25
