"Time [s]","Process load","System load"
0.0,0,0
1.0,14.03,21.83
2.0,13.15,24.74
3.0,23.95,31.9
4.0,16.92,26.82
5.0,27.2,37.23
6.0,20.96,29.43
7.0,18.75,30.07
8.01,22.78,32.03
9.01,13.67,21.48
10.01,13.4,23.7
11.01,13.28,19.13
12.01,18.73,29.4
13.01,31.64,44
14.01,24.21,31.25
15.01,17.7,27.99
16.01,17.84,24.35
17.01,22.39,30.08
18.03,20.36,31.43
19.03,20.72,29.06
20.04,17.83,26.17
21.04,22,32.29
22.04,28.25,36.45
23.04,24.08,35.02
24.04,21.22,29.69
25.04,16.15,21.09
26.04,19.91,30.6
27.04,31.51,41.14
28.04,15.88,23.7
29.04,14.45,26.43
30.04,17.31,25.39
31.04,14.58,22.26
32.04,12.1,21.74
33.04,12.63,20.3
34.04,16.8,27.08
35.04,16.4,28.25
36.04,11.72,22.13
37.22,16.3,30.28
38.22,12.09,22.24
39.22,13.15,20.05
40.22,11.2,19.27
41.22,13.4,23.04
42.22,20.05,30.46
43.22,14.06,26.3
44.22,24.6,31.64
45.22,15.75,25
46.22,10.41,20.3
47.23,17.32,25.78
48.23,11.19,27.99
49.23,11.59,23.7
50.23,11.7,15.86
51.37,10.05,18.61
52.37,10.15,20.18
53.37,11.59,16.8
54.37,9.5,19.52
55.64,9.04,17.98
56.64,14.33,22.02
57.64,15.23,30.99
58.64,12.24,21.87
59.64,12.5,22.52
60.64,17.7,28.9
61.64,10.54,23.7
62.64,10.94,18.75
63.64,10.56,26.19
64.64,11.19,23.56
65.64,8.33,19.01
66.64,15.36,31.9
67.64,13.66,24.97
68.64,15.49,25.12
69.64,18.35,31.38
70.69,12.86,23.09
71.69,11.05,24.58
72.69,15.5,32.06
73.69,8.46,20.44
74.69,9.63,19.52
75.69,9.24,23.44
76.69,9.37,21.09
77.69,8.46,22.52
78.69,8.59,21.48
79.69,12.37,22.14
80.69,8.33,20.95
81.69,8.2,19.4
82.69,10.8,20.7
83.7,9.5,23.7
84.7,9.11,24.47
85.7,9.37,31.38
86.7,8.59,20.56
87.7,7.81,19.92
88.7,11.71,21.61
89.7,17.58,30.85
90.7,8.59,19.14
91.7,10.28,23.95
92.7,8.72,21.87
93.7,9.76,19.79
94.7,6.76,20.7
95.7,8.46,24.6
96.7,8.2,22.4
97.7,9.64,23.7
98.7,10.28,23.69
99.7,14.19,23.3
100.7,10.55,24.87
101.7,9.11,22.65
102.7,7.02,19.27
103.7,11.98,26.16
104.71,7.29,22.4
105.71,6.76,19.4
106.71,8.46,21.87
107.71,7.03,20.7
108.71,7.8,28.9
109.71,8.46,23.44
110.71,8.72,34.76
111.71,8.2,21.87
112.71,8.72,22.65
113.71,7.29,23.18
114.71,8.59,21.35
115.71,7.55,22.13
116.71,6.77,20.44
117.71,7.03,19.79
118.71,7.68,21.22
119.71,8.33,19.53
120.71,8.45,23.44
121.71,8.46,18.75
122.72,9.11,14.05
123.72,9.24,17.57
124.86,8.91,21.37
125.86,10.4,15.87
126.86,9.89,23.04
127.86,9.63,18.35
128.86,8.57,18.56
129.86,8.85,20.95
130.86,9.11,13.02
131.86,10.41,18.61
132.86,8.33,19.79
133.86,12.75,21.09
134.86,10.29,19.4
135.87,11.32,28.64
136.87,9.5,18.1
137.87,8.85,22.13
138.87,9.24,15.62
139.87,10.03,18.49
140.87,8.85,20.18
141.87,8.58,21.32
142.87,8.59,30.96
143.87,8.7,23.41
144.87,8.2,17.18
