"Time [s]","Process load","System load"
0.0,0,0
1.0,14.45,20.31
2.04,10.81,18.21
3.04,22.11,31.48
4.04,16.68,25.8
5.04,27.25,38.3
6.04,19.36,31.44
7.05,18.2,25.62
8.05,19.71,30.34
9.05,12.86,26.51
10.05,11.85,22.13
11.06,10.27,15.47
12.06,15.56,21.66
13.06,32.22,41.58
14.13,25.43,36.55
15.13,14.94,22.08
16.13,20.29,25.23
17.13,20.17,26.56
18.23,19.34,26.46
19.23,17.6,23.84
20.25,18.94,25.99
21.25,18.93,27.88
22.25,26.51,33.13
23.26,23.8,36.03
24.36,19.04,25.5
25.37,15.44,33.1
26.37,16.85,53.04
27.37,32.48,74.06
28.38,25.89,46.82
29.54,13.49,30.9
30.55,17.29,35.47
31.55,13.09,32.94
32.55,17.69,43.57
33.56,10.24,29.05
34.56,12.19,26.84
35.57,14.26,31.77
36.57,12.99,28.72
37.57,14.82,21.07
38.57,17.02,27.02
39.57,17.15,29.36
40.58,11.29,16.48
41.62,13.8,21.75
42.62,8.76,18.02
43.62,14.39,22.17
44.63,17.62,29.02
45.63,12.5,21.87
46.63,23.67,29
47.63,18.08,25.36
48.64,12.46,20.51
49.64,10.1,22.66
50.65,11.52,26.43
51.65,16.28,29.68
52.65,10.24,14.26
53.65,11.16,18.56
54.66,9.61,17.54
55.66,11.58,18.33
56.66,10.39,19.1
57.66,10.52,21.04
58.67,17.24,24.64
59.67,12.63,21.09
60.67,12.2,25.83
61.67,11.58,23.05
62.68,19.08,31.28
63.68,10.9,25.05
64.68,9.88,17.82
65.68,11.42,19.99
66.69,11.93,25.15
67.69,9.87,20
68.69,13.93,22.91
69.7,14.42,27.68
70.7,20.03,29.78
71.7,18.06,28.06
72.7,16.99,32.45
73.71,12.58,22.95
74.71,23.34,34.88
75.71,9.48,20.14
76.72,10.63,22.82
77.72,7.95,16.66
78.72,8.69,19.36
79.72,9.1,21.07
80.73,8.58,18.73
81.73,11.29,24.27
82.73,9.08,21.26
83.74,8.56,18.17
84.74,9.6,21.41
85.74,11.83,25.62
86.74,9.11,18.61
87.74,9.36,21.07
88.75,8.82,22.45
89.75,8.33,19.65
90.75,15.88,29.3
91.75,9.99,22.56
92.75,7.67,18.75
93.76,11.94,26.86
94.76,7.8,17.43
95.76,14.32,28.38
96.76,7.81,15.88
97.76,7.26,20.49
98.77,7.52,21.02
99.77,7.66,16.1
100.78,13.48,25.15
101.78,12.7,25.54
102.78,7.79,19.08
103.78,7.8,19.77
104.79,8.95,18.95
105.79,8.3,21.8
106.79,8.33,17.58
107.79,7.92,17.53
108.8,7.54,22.08
109.8,8.29,18.39
110.8,7.94,21.48
111.81,7.38,19.58
112.81,7.42,14.06
113.81,7.38,20.47
114.81,7.67,19.4
115.82,6.88,16.72
116.82,8.71,19.92
117.82,6.76,20.4
118.83,7.51,22.7
119.83,7.15,18.98
120.83,7.26,22.2
121.83,7.14,19.36
122.84,8.58,16.39
123.84,8.84,16.1
124.84,8.97,18.47
125.84,9.08,14.66
126.85,10.4,18.86
127.85,10.12,18.71
128.85,9.07,14.12
129.85,8.6,15.38
130.85,7.92,17.67
131.86,9.88,17.93
132.86,9.36,18.98
133.86,8.83,19.62
134.86,8.32,14.04
135.87,10.26,16.88
136.87,8.98,17.18
137.87,10.4,18.33
138.87,8.81,14.26
139.88,9.34,16.48
140.88,8.84,16.25
141.88,9.24,16.15
143.07,8.07,18.32
144.07,7.67,20.44
145.08,8.43,16.34
146.08,8.98,15.88
147.08,7.93,19.9
148.08,7.29,14.84
149.08,9.97,15.67
150.09,9.35,17.4
151.09,8.57,18.3
152.09,11.96,20.55
153.09,8.84,17.67
154.1,9.09,17.8
155.1,8.3,13.74
156.23,8.88,15.68
157.23,10.91,21.04
158.24,9.08,14.26
159.24,8.55,16.08
160.37,8.2,17.9
161.37,10.12,20.25
162.38,11.18,19.77
163.38,12.06,19.58
164.38,11.56,21.96
165.38,9.76,17.7
166.39,8.95,20.24
167.39,8.58,17.43
168.39,8.95,15.83
169.39,10.01,18.73
