"Time [s]","Process load","System load"
0.0,0,0
1.0,13.38,23.26
2.0,12.89,21.21
3.0,22.91,31.64
4.0,18.49,26.17
5.01,25.25,33.2
6.01,19.4,25.91
7.01,15.62,25
8.01,21.89,32.19
9.01,13.15,19.65
10.01,12.89,18.49
11.01,13.78,20.29
12.01,25.78,32.29
13.01,28.15,35.71
14.01,15.49,24.47
15.01,22.37,29.79
16.01,21.61,28.77
17.01,21.87,29.29
18.01,16.14,23.7
19.01,20.83,26.17
20.01,14.96,25.49
21.01,29.16,36.85
22.01,22.65,29.55
23.01,29.16,38.15
24.01,16.92,22.52
25.01,18.35,29.16
26.01,30.46,43.62
27.01,16.15,20.3
28.02,12.1,23.56
29.02,17.96,26.82
30.02,13.01,21.98
31.02,10.93,20.83
32.02,18.49,29.68
33.02,15.88,24.48
34.02,17.45,25.77
35.02,14.06,22
36.02,13.27,18.61
37.02,13.54,23.18
38.02,9.64,18.48
39.16,11.84,19.13
40.25,15.4,21.9
41.25,20.56,30.99
42.25,9.9,19.53
43.25,24.08,31.76
44.25,20.31,30.99
45.25,10.93,18.1
46.25,11.85,17.31
47.25,10.02,20.57
48.25,10.94,18.61
49.25,9.63,25.13
50.48,10.22,18.94
51.48,11.33,19.65
52.48,9.37,15.1
53.48,10.02,17.18
54.48,14.19,25.78
55.53,12.18,22.01
56.53,11.97,26.53
57.53,13.15,23.7
58.53,19.4,26.82
59.53,12.09,23.27
60.53,11.06,26.82
61.53,10.28,19.66
62.53,11.98,22.91
63.53,13.01,24.47
64.53,17.84,26.69
65.53,15.88,27.73
66.53,26.43,39.06
67.53,14.71,25.78
68.54,14.05,25.51
69.54,10.29,20.44
70.54,11.7,18.08
71.54,9.51,24.37
72.54,10.93,22.91
73.54,8.2,19.14
74.54,9.11,21.35
75.54,11.85,23.44
76.54,14.71,23.56
77.54,8.85,18.35
78.54,8.2,18.88
79.54,11.32,23.17
80.54,10.67,20.57
81.54,8.72,19.65
82.54,10.94,22
83.54,7.94,16.27
84.54,15.88,28.77
85.54,11.96,28.35
86.54,8.33,18.35
87.54,9.9,20.96
88.54,8.98,20.96
89.55,10.4,21.58
90.55,8.85,22.65
91.55,8.98,23.7
92.55,8.72,17.83
93.55,10.93,20.57
94.55,10.94,22.13
95.55,10.4,28.36
96.55,8.2,25.12
97.55,12.5,26.95
98.55,7.94,18.87
99.55,7.68,16.54
100.55,7.15,18.75
101.55,7.42,17.96
102.55,7.67,17.04
103.56,7.8,22.52
104.71,7.11,18.61
105.71,9.1,26.95
106.71,7.55,20.45
107.71,8.33,19.26
108.71,8.06,18.35
109.71,7.29,18.23
110.71,7.03,19.65
111.71,8.07,19.65
112.71,7.55,16.66
113.71,7.55,18.1
114.71,8.85,16.01
115.72,9.37,18.49
116.72,9.38,19.02
117.72,8.45,15.86
118.72,9.24,15.62
119.72,8.59,14.32
120.72,10.14,18.21
121.72,9.11,16.79
122.72,8.33,17.97
123.72,11.58,23.17
124.82,9.33,12.63
125.82,9.25,19.16
126.82,7.94,15.89
127.82,11.06,18.1
128.83,9.62,16.63
129.83,11.85,23.19
130.83,14.71,21.22
131.83,9.9,18.75
132.83,12.88,23.56
133.83,10.29,18.1
134.83,9.76,18.75
135.83,11.06,22.52
136.83,10.02,17.96
137.83,10.55,21.22
138.83,7.8,18.35
139.83,9.9,19.27
140.83,10.02,19.52
141.83,7.8,18.23
142.83,11.2,17.84
143.83,12.89,24.47
144.83,9.5,20.31
145.83,8.72,17.7
146.83,8.6,20.05
147.83,8.45,19.79
148.84,7.68,15.75
149.84,8.59,15.24
150.84,12.89,24.47
151.84,7.81,17.7
152.84,8.71,17.43
153.84,7.8,23.82
154.84,11.2,19.27
155.84,7.41,16.01
156.84,8.2,17.05
157.84,8.06,17.82
158.84,8.06,15.49
159.84,9.37,19.53
160.84,8.72,21.61
161.84,7.81,13.28
162.84,7.29,17.83
163.85,8.97,18.08
164.85,8.2,15.62
165.85,8.98,22.26
166.85,8.33,19.92
167.85,9.37,17.31
168.85,8.2,18.1
169.85,10.53,20.16
170.85,9.11,15.75
171.85,8.07,20.18
172.85,11.32,20.83
173.85,7.94,17.7
174.98,7.62,14.89
175.98,17.81,28.87
176.98,8.33,19.14
177.98,8.59,17.97
178.98,8.07,20.3
179.98,11.33,23.05
180.98,9.37,16.01
182.0,8.09,17.6
183.0,8.33,20.18
184.0,8.59,16.27
185.0,8.2,18.35
186.0,7.8,18.23
187.0,8.59,19.53
188.18,8.6,15.65
189.18,8.33,16.27
190.18,8.2,14.45
191.34,8.73,16.68
192.35,8.06,17.04
193.35,8.72,17.7
194.35,8.58,14.17
195.35,9.63,16.92
196.35,7.81,14.32
197.35,10.41,16.14
198.56,9.04,16.26
199.56,8.06,17.94
200.56,8.59,18.1
201.56,7.93,22.36
202.56,8.72,16.28
203.56,8.46,13.8
204.56,8.33,17.96
205.56,9.63,16.66
206.64,7.88,16.36
207.64,8.06,15.09
208.64,8.71,24.35
209.64,10.8,21.61
210.64,9.9,13.27
211.64,7.68,18.35
212.64,7.94,18.1
213.64,8.2,16.01
214.64,9.25,18.35
215.64,8.71,16.27
216.64,8.45,12.36
217.64,8.72,16.66
218.86,8.12,17.97
219.86,8.72,14.58
