"Name","Instance Count","Size (bytes)"
"char[]",590451,81832104
"org.h2.value.ValueString",276415,6633960
"java.lang.String",249143,5979432
"java.lang.StringBuilder",119263,2862312
"int[]",65045,5587376
"byte[]",58838,12895872
"java.util.LinkedHashMap$Entry",56272,2250880
"java.lang.Object[]",53721,4588912
"com.sun.nio.zipfs.ZipFileSystem$IndexNode",48391,1548512
"org.h2.value.Value[]",35129,3903672
"org.h2.result.RowImpl",32106,1027392
"java.util.HashMap$Node",30466,974912
"org.h2.mvstore.RootReference",25438,1424528
"org.h2.table.IndexColumn",23132,555168
"java.util.ArrayList",17860,428640
"org.h2.expression.ExpressionColumn",16836,808128
"org.h2.value.ValueLong",11266,270384
"java.util.ArrayList$Itr",9938,318016
"java.lang.String[]",7435,302272
"java.util.concurrent.ConcurrentHashMap$Node",6984,223488
"java.util.HashMap$Node[]",6890,984592
"org.h2.expression.Alias",6855,219360
"java.util.HashMap",6384,306432
"java.util.LinkedHashMap",6275,351400
"org.h2.table.Column",5869,516472
"org.h2.mvstore.CursorPos",5846,140304
"java.lang.Class[]",5816,121016
"java.lang.Integer",5695,91120
"java.lang.reflect.Method",4607,405416
"java.lang.Object",3989,63824
"org.h2.expression.Expression[]",3519,67792
"org.h2.value.ValueInt",3492,55872
"java.lang.Long",3470,83280
"java.lang.ref.WeakReference",3410,109120
"java.util.HashSet",3356,53696
"org.h2.mvstore.MVMap$IntValueHolder",3189,51024
"java.util.regex.Matcher",2949,188736
"org.h2.mvstore.tx.TransactionMap",2667,85344
"org.h2.value.ValueArray",2335,74720
"org.h2.expression.condition.CompareLike",2294,146816
"java.lang.ref.SoftReference",2285,91400
"org.h2.table.IndexColumn[]",2281,171720
"org.h2.table.TableFilter[]",2099,39816
"org.h2.table.Column[]",2058,128848
"java.util.LinkedHashSet",1976,31616
"java.lang.Class",1962,627840
"java.util.Hashtable$Entry",1933,61856
"org.h2.expression.Parameter",1918,61376
"java.util.TreeMap$Entry",1908,76320
"org.h2.expression.condition.ConditionAndOr",1869,59808
"org.h2.index.IndexType",1799,43176
"org.springframework.core.type.classreading.SimpleAnnotationMetadataReadingVisitor$$Lambda$485.1251686742",1745,27920
"java.beans.MethodRef",1743,41832
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor",1735,97160
"org.h2.mvstore.tx.Snapshot",1689,40536
