"Time [s]","Process load","System load"
0.0,0,0
1.01,15.47,26.54
2.01,12.63,22.52
3.01,23.05,29.81
4.01,17.05,26.56
5.01,30.07,39.97
6.01,24.74,32.67
7.01,24.47,39.06
8.01,26.43,35.41
9.01,15.88,27.6
10.01,12.89,22.53
11.01,10.41,17.05
12.01,12.89,22.65
13.01,22,32.16
14.01,31.64,39.05
15.01,22.65,32.15
16.01,16.15,23.3
17.01,15.86,22.24
18.01,23.44,35.8
19.02,18.09,27.08
20.02,13.02,19.27
21.02,21.09,31.76
22.02,12.48,18.73
23.02,23.56,31.9
24.02,26.04,39.19
25.02,24.71,32.78
26.02,16.8,28.64
27.02,21.74,58.6
28.02,12.36,45.7
29.02,27.6,61.85
30.02,26.95,45.3
31.02,16.54,34.25
32.02,13.8,33.85
33.02,12.89,32.29
34.02,16.79,36.71
35.02,12.76,28.51
36.02,13.66,30.34
37.03,11.06,33.2
38.03,14.32,30.73
39.03,15.75,33.72
40.03,16.65,39.01
41.03,13.8,23.56
42.03,13.02,24.74
43.03,13.66,20.31
44.03,9.37,16.66
45.03,14.32,27.34
46.03,9.5,17.83
47.03,16.79,30.47
48.03,17.45,26.95
49.03,15.36,23.05
50.03,26.43,39.05
51.03,21.09,29.3
52.03,9.37,18.49
53.03,13.01,25.65
54.03,10.8,17.18
55.04,12.36,21.85
56.04,9.36,18.33
57.04,10.67,20.05
58.04,10.93,21.35
59.04,9.25,16.27
60.04,9.37,15.75
61.04,17.44,32.94
62.04,10.68,21.09
63.04,13.93,25.91
64.04,12.62,28.9
65.04,15.75,25.13
66.04,11.71,25.25
67.04,11.2,23.44
68.04,11.2,22.65
69.04,8.98,25.26
70.05,11.19,28.38
71.05,11.07,20.3
72.05,14.31,33.72
73.05,18.1,30.08
74.05,21.35,33.45
75.05,13.54,29.43
76.06,12.34,22.87
77.06,10.41,22.74
78.06,10.41,26.69
79.06,9.37,23.44
80.07,9.63,22.26
81.07,8.2,22.26
82.07,7.68,20.7
83.07,9.63,24.74
84.07,12.5,26.16
85.07,13.41,29.43
86.07,8.07,30.33
87.07,9.1,22.79
88.07,10.15,21.48
89.07,10.8,25.25
90.09,8.88,23.22
91.1,8.32,19.9
92.1,9.76,25.25
93.1,8.06,17.45
94.1,11.18,23.02
95.1,13.8,31.9
96.1,8.6,20.3
97.1,8.44,22.24
98.1,8.59,21.22
99.1,10.29,20.3
100.1,7.29,27.47
101.1,8.85,26.43
102.1,10.41,22
103.1,9.25,22.13
104.1,8.45,22.65
105.11,11.72,25.39
106.11,9.24,21.35
107.11,8.45,22.5
108.11,7.41,16.27
109.11,12.63,29.69
110.11,9.24,23.7
111.11,7.94,19.4
112.11,6.64,23.04
113.11,7.55,19.4
114.11,7.16,17.31
115.11,9.11,23.17
116.11,7.94,21.22
117.11,7.15,16.92
118.11,8.2,23.05
119.11,7.42,21.48
120.11,7.68,21.87
121.12,8.32,24.05
122.12,6.5,18.62
123.12,6.64,19.65
124.12,7.55,24.6
125.12,7.16,18.75
126.12,7.29,19.4
127.17,8.42,19.57
128.17,9.6,17.65
129.17,9.9,17.98
130.17,9.76,18.75
131.17,14.19,17.97
132.17,9.76,19.91
133.17,8.85,18.62
134.18,9.11,16.14
135.18,8.72,20.05
136.18,9.24,19.14
137.18,8.46,15.23
138.18,10.28,18.23
139.18,8.07,17.18
140.18,9.37,16.8
141.18,8.2,19
142.18,10.03,19.14
143.2,10.56,20.13
144.2,10.29,20.83
145.2,13.66,24.74
146.2,9.89,21.97
147.2,9.25,23.33
148.2,11.45,17.96
149.2,10.8,19.66
150.47,8.53,17.99
151.47,10.9,20.38
152.47,9.63,22
153.48,10.67,22.78
154.48,8.72,17.05
155.48,8.59,24.87
156.48,8.2,17.83
157.48,10.15,18.35
158.48,8.2,20.16
159.48,10.66,24.71
160.48,14.19,25.65
161.48,8.46,22.78
162.48,8.59,19.14
163.48,8.46,19.53
164.48,7.67,17.96
165.67,9.07,19.89
166.67,9.24,22.37
167.67,12.5,24.73
168.67,8.45,23.05
169.68,8.6,18.61
170.68,8.45,21.48
171.68,10.67,19.4
172.68,8.6,20.72
173.84,7.97,19.09
174.84,7.8,16.9
175.84,8.85,19.01
176.84,7.94,20.05
177.84,8.59,21.61
178.84,7.29,17.44
179.84,9.25,21.49
180.84,8.07,18.09
181.84,7.8,17.32
182.84,8.72,20.05
183.84,8.2,17.96
184.84,9.11,21.87
185.84,8.2,21.09
186.91,9.54,20.92
187.91,7.42,16.27
188.91,11.71,24.48
189.91,7.8,16.65
190.91,9.37,19.53
191.91,9.37,22.25
192.91,8.98,16.54
193.91,7.94,19.14
194.91,8.45,19
195.91,15.36,25
196.92,8.07,21.09
197.92,7.42,15.5
198.92,8.06,18.75
199.92,10.68,25
200.92,8.2,15.49
201.92,9.37,19.92
203.18,7.01,19.3
204.18,8.6,21.87
205.18,7.29,17.45
206.18,7.94,22
207.18,8.72,19.4
208.18,8.72,18.1
209.18,8.98,19.14
210.18,8.45,18.61
211.18,8.2,17.31
212.18,8.45,20.05
213.18,8.6,16.01
214.19,8.98,19.01
215.19,8.98,16.92
216.27,7.81,15.16
217.27,11.45,20.3
218.27,8.72,18.88
219.27,10.02,14.45
220.27,8.46,19.92
221.27,8.72,17.83
222.27,9.63,22
223.27,8.85,20.3
224.27,7.8,17.7
225.27,8.46,14.58
226.27,8.33,20.31
227.27,8.97,16.65
228.27,8.46,16.14
229.27,8.45,17.97
230.28,7.68,15.35
231.28,8.07,22.91
232.28,7.68,22
233.28,11.71,23.56
234.44,8.38,14.42
235.44,7.54,23.01
236.44,10.67,20.57
237.44,8.2,17.7
238.45,8.85,18.75
239.45,9.25,12.75
240.45,8.33,17.58
241.45,8.85,18.1
242.45,8.85,15.75
243.45,7.8,19.4
244.45,9.63,19.01
245.45,9.9,21.35
246.45,7.15,17.96
247.45,7.55,17.45
248.45,9.37,20.05
249.45,7.68,21.87
250.45,7.29,16.15
251.45,7.03,20.83
252.45,7.94,19.65
253.45,7.03,16.27
254.45,8.59,21.22
255.46,8.72,21.75
256.46,8.43,13.22
257.46,7.81,17.2
258.46,8.72,18.1
259.46,8.07,12.75
260.46,8.59,21.22
261.46,8.19,17.82
262.46,8.85,16.27
263.46,8.33,19.26
264.46,8.33,15.36
265.46,11.2,15.88
266.46,8.59,18.1
267.47,9.63,16.53
268.47,10.4,18.73
269.47,8.72,18.62
270.47,10.15,17.05
271.47,8.45,15.49
272.47,8.72,15.75
273.47,8.98,13.4
274.47,9.25,18.35
275.47,9.11,17.84
276.47,8.33,15.1
277.48,8.44,17.02
278.48,8.31,15.2
279.48,8.33,14.85
280.48,8.46,18.09
281.48,8.2,13.8
282.48,8.58,17.29
283.48,8.72,17.31
284.48,8.6,13.8
285.48,10.28,20.7
286.77,8.19,17.48
287.77,8.59,15.62
288.77,8.32,17.16
289.77,8.33,17.19
290.9,8.1,15.04
291.9,7.94,18.49
292.9,8.45,19.52
293.9,8.07,16.28
295.06,7.81,16.97
296.07,8.45,18.61
297.07,8.99,16.8
298.07,8.85,17.44
299.28,7.84,15.58
300.28,8.45,15.23
301.28,9.25,15.88
302.28,8.59,18.88
303.46,8.83,17.22
304.46,8.45,14.96
305.46,8.45,17.45
306.46,8.72,18.75
307.46,7.68,15.62
308.46,8.46,21.48
309.46,8.71,14.32
310.46,8.46,16.66
311.47,8.07,20.96
312.47,8.2,16.4
313.47,8.85,17.58
314.47,8.6,19.02
315.47,7.42,18.22
316.47,1.04,14.83
317.47,8.33,13.54
318.47,10.28,19.14
319.47,8.07,18.22
320.47,8.45,13.4
321.47,8.2,20.31
322.47,8.72,17.57
323.47,8.98,15.1
