"Time [s]","Process load","System load"
0.0,0,0
1.0,11.87,21.26
2.01,21.16,29.2
3.01,18.54,29.96
4.01,21.98,30.17
5.02,16.61,26.22
6.02,18.82,28.56
7.02,13.22,18.93
8.03,11.94,25.44
9.03,21.02,30.38
10.18,27.97,35.32
11.18,15.44,24.4
12.19,19.08,25.83
13.19,21.32,26.54
14.19,19.27,29.16
15.2,12.19,18.28
16.2,27.83,38.24
17.2,22.09,31.7
18.2,20.36,28.14
19.2,18.46,26.27
20.21,23.88,33.62
21.21,14.58,25.9
22.21,16,27.58
23.21,12.46,22.98
24.22,13.78,23.12
25.22,16.21,29.95
26.22,16.53,25
27.23,13.23,25.03
28.23,12.73,24.3
29.23,9.98,15.17
30.23,18.6,31.21
31.24,14.92,22.71
32.24,21.24,27.89
33.24,16.65,29.92
34.33,9.78,20.39
35.33,13.63,26.11
36.34,17.26,26.74
37.34,10.8,16.92
38.34,9.87,19.86
39.35,10.77,16.87
40.35,9.62,18.08
41.35,16.87,30.5
42.36,12.97,22.17
43.36,12.81,29.14
44.37,19.73,32.32
45.37,11.59,25.9
46.37,13.91,29.01
47.37,13.24,24.53
48.37,12.47,31.57
49.37,19.79,36.58
50.38,18.17,31.67
51.38,16.63,31.96
52.38,15.36,24.21
53.38,9.36,25.75
54.38,11.14,29.92
55.38,8.98,26.69
56.39,8.31,28.97
57.39,14.94,27.42
58.39,9.47,28.04
59.4,10.91,26.63
60.4,11.15,23.99
61.4,9.61,27.02
62.41,8.96,22.87
63.41,9.99,30.64
64.41,17.38,34.49
65.42,7.4,22.22
66.42,9.64,24.73
67.42,9.24,25.91
68.42,7.91,24.01
69.42,7.8,24.3
70.42,9.24,21.35
71.43,14.7,28.35
72.43,9.09,24.3
73.43,6.63,21.98
74.43,9.71,26.16
75.44,8.04,20.49
76.44,8.05,25.07
77.44,7.78,24.92
78.45,7.91,22.43
79.45,5.85,24.85
80.45,8.2,19.4
81.45,6.5,21.59
82.46,7.4,26.22
83.46,7.27,22.34
84.46,7,25.96
85.46,6.51,20.18
86.46,7.02,21.48
87.47,10.49,21.11
88.47,9.36,21.33
89.47,9.37,19
90.47,8.72,20.96
91.48,10.76,19.71
92.48,9.23,17.81
93.48,8.69,16.21
94.48,8.59,20.31
95.49,9.35,20.65
96.49,7.94,13.54
97.49,11.94,23.23
98.49,11.82,18.19
99.6,12.91,20.54
100.61,9.6,21.8
101.61,12.45,20.22
102.61,9.09,19.88
103.62,8.69,21.02
104.62,8.06,19.51
105.62,9.98,28.53
106.62,8.97,22.36
107.62,9.37,18.35
108.62,10.94,22.13
109.63,8.58,12.75
110.63,10.93,20.42
111.63,8.69,15.57
112.63,8.44,17.55
113.63,9.36,19.12
114.63,9.5,15.75
115.64,8.82,21.8
116.64,8.44,16.35
117.65,9.08,18.55
118.65,9.72,30.73
119.65,11.71,19
120.65,10.64,25.18
121.66,9.34,24.15
122.85,9.37,19.93
123.86,9.09,28.32
124.86,7.79,20.4
125.86,10.1,22.15
126.87,9.48,26.51
127.87,9.5,19
128.87,9.73,22.71
129.87,8.3,16.35
130.88,8.44,15.46
131.88,7.78,15.18
132.88,9.22,16.5
133.89,8.44,20.51
134.92,8.15,18.06
135.92,7.94,16.42
136.93,8.69,24.12
137.93,9.37,24.74
138.93,11.58,22.65
139.94,9.07,19.95
140.94,10.12,19.34
141.94,7.26,21.54
142.95,8.56,22.07
143.95,10.24,18.02
145.04,8.26,20.45
146.04,8.98,20.31
147.04,8.31,21.04
148.04,9.36,21.72
149.05,11.66,22.94
150.05,7.64,26.16
151.13,8.13,20.14
152.13,8.43,22.33
153.13,8.59,22.76
154.13,7.94,19.92
155.14,8.83,22.48
156.14,8.05,20.4
157.14,7.77,23.47
158.15,7.65,19.97
159.15,7.93,16.13
160.15,8.98,20.93
161.15,9.09,18.19
162.15,8.05,20.24
163.16,10.27,23.93
164.16,8.84,20.16
165.16,11.2,25.91
166.16,8.04,19.34
167.17,9.59,21.5
168.17,7.91,20.89
169.17,9.2,19.84
170.18,10.67,26.95
171.18,8.46,17.7
172.18,8.2,18.88
173.4,8.21,19.49
174.4,7.65,19.1
175.41,8.69,23.21
176.41,8.6,23.05
177.41,7.64,15.03
178.41,12.22,23.54
179.41,7.81,22.26
180.42,7.13,18.56
181.42,7.8,23.65
182.42,7.02,17.45
183.42,7.26,22.84
184.43,6.88,21.69
185.43,7.4,17.65
186.43,8.98,19.4
187.43,8.33,13.8
188.44,8.17,16.72
189.44,8.56,18.95
190.44,9.75,17.55
191.61,8.61,20.58
192.61,8.6,14.59
193.61,8.69,15.83
194.61,9.87,19.23
195.61,10.13,14.42
196.62,10.52,21.44
197.62,12.07,24.53
198.62,10,15.85
199.63,9.73,19.99
200.63,8.84,15.73
201.63,8.43,19.19
202.77,8.95,18.01
203.77,8.83,14.03
204.77,9.63,19.5
205.77,8.83,15.33
206.77,9.09,15.33
207.78,8.17,16.61
208.78,9.23,15.59
209.78,8.68,22.3
210.79,9.87,18.17
211.79,9.33,17.5
212.8,8.3,17.77
213.8,8.3,15.44
214.8,8.59,16.27
215.8,7.94,18.23
216.81,8.43,13.23
217.81,8.43,20.09
218.81,8.3,17.39
220.05,9.13,17
221.05,8.48,18.52
222.06,8.43,20.64
223.06,8.55,18.01
224.1,7.92,15.71
225.1,8.94,13.48
226.11,8.55,17.37
227.11,8.2,16.8
228.11,8.56,13.75
229.11,8.58,18.98
230.12,9.2,14.79
231.12,9.49,17.81
232.12,8.3,16.08
233.13,8.43,17.11
234.13,8.33,15.89
235.13,8.85,17.18
236.13,8.2,13.4
237.13,9.08,17.27
238.13,8.59,22.89
239.14,9.2,26.06
240.14,4.41,27.16
241.14,8.33,30.85
242.14,10.37,16.46
243.14,8.33,17.05
244.15,8.31,17.8
245.15,8.32,18.73
246.15,7.68,18.35
247.15,8.3,14.65
248.16,9.86,15.42
249.16,13.24,24.3
250.36,9.09,18.61
251.37,8.31,15.85
252.37,8.3,32.54
253.37,8.96,77.71
254.38,8.46,89.45
255.38,9.23,73.49
256.39,9.23,83.5
257.85,9.66,78.26
258.85,8.56,76.38
259.86,9.46,84.55
260.86,8.46,44.14
261.86,14.97,54.43
262.86,19.58,52.52
263.86,8.05,51.33
264.86,8.19,41.35
265.86,8.33,32.55
266.87,8.18,45.56
267.87,8.97,44.88
268.87,8.95,47.11
269.87,8.85,52.21
270.88,8.55,50
271.88,8.04,55.43
272.88,8.2,53.59
273.89,8.3,53.42
274.89,9.23,60.48
275.89,8.3,50.44
276.9,8.82,53.69
277.9,8.3,50.88
278.9,8.58,56.7
279.91,10.9,66.46
280.91,8.07,61.2
281.91,8.3,59.91
282.91,8.56,52.18
283.92,8.84,55.35
284.92,8.69,40.85
285.93,10.37,47.72
286.93,10.54,53.77
287.93,9.34,50.76
288.93,9.61,59.45
289.93,8.2,48.04
290.94,10.23,52.6
291.94,9.21,53.17
292.94,8.59,47.91
293.95,11.17,51.2
294.95,8.42,47.98
295.95,8.97,55.35
296.95,8.05,47.21
297.96,8.45,47.21
298.96,9.59,58.74
299.96,9.36,51.77
300.97,8.69,54.2
301.97,8.33,53.38
302.97,8.94,53.3
303.97,8.98,57.55
304.98,8.69,42.53
305.98,9.76,38.15
306.98,8.83,34.39
307.98,8.98,27.6
308.98,8.19,32.51
309.99,8.69,35.7
311.25,8.54,22.23
312.25,8.72,34.76
313.25,9.62,26.53
314.26,8.7,32.48
315.26,8.85,34.93
316.26,8.97,35.63
317.26,9.63,34.73
318.27,8.55,35.66
319.27,17.91,41.28
320.27,20.96,52.6
321.27,9.09,37.03
322.27,10.75,32.03
323.28,11.06,37.32
324.28,10,35.21
325.36,9.31,29.29
326.36,8.44,38.58
327.36,9.09,34.04
328.36,8.3,35.56
329.37,9.35,37.69
330.37,8.2,34.5
331.37,8.84,37.59
332.37,8.69,35.66
333.37,8.7,34.82
334.38,8.05,37.26
335.38,9.33,34.88
336.38,8.59,37.23
337.38,8.57,37.42
338.39,8.94,34.76
339.39,13.41,39.97
340.39,10.63,33.98
341.4,9.48,30.92
342.4,8.57,29.6
343.4,8.59,30.33
344.56,10.26,40.85
345.56,8.97,35.89
346.56,14.96,44.48
347.56,9.36,47.86
348.56,8.96,36.9
349.57,7.27,33.79
350.57,8.57,34.3
351.57,7.91,36.73
352.57,9.47,40.11
353.58,7.41,40.05
354.58,6.99,33.46
355.58,8.33,32.15
356.59,8.57,34.13
357.59,8.71,30.34
358.59,8.99,41.66
359.59,9.37,38.28
360.59,11.03,39.58
361.59,16.12,50.47
362.59,7.94,40.1
363.6,8.94,35.27
364.6,9.08,40.33
365.6,7.53,32.74
366.61,9.2,37.18
367.61,10.51,38.29
368.62,8.98,34.99
369.62,7.79,27.94
370.62,7.39,32.28
371.62,7.55,26.95
372.63,8.94,31.12
373.63,11.58,29.78
374.63,19.4,43.1
375.63,12.75,29.94
376.63,9.36,25.89
377.64,13.77,39.23
378.64,9.87,30.5
379.64,10.77,27.26
380.65,8.3,34.36
381.65,8.44,27.31
382.65,10.01,33.69
383.65,7.91,33.07
384.66,9.89,25.77
385.66,7.8,29.52
386.66,6.87,27.1
387.66,8.71,28.35
388.67,10.24,33.07
389.67,8.29,29.79
390.67,9.24,25.91
391.68,8.58,34.04
392.68,9.88,30.7
393.68,7.94,26.2
394.68,9.22,28.55
395.68,10.41,28.25
396.68,7.67,29.81
397.69,9.59,28.24
398.69,11.14,28.14
399.7,8.16,25.77
400.7,7.79,30.4
401.7,8.96,28.33
402.7,8.07,31.76
403.7,8.2,31.11
404.71,8.82,27.91
405.71,8.96,29.75
406.71,8.32,25.62
407.88,8.43,22.4
408.88,9.26,31.57
409.89,8.94,22.55
410.89,9.5,15.62
411.89,9.23,19.38
412.89,7.9,20.47
413.9,8.17,22.04
414.9,9.88,24.97
415.9,9.1,29.4
416.9,8.58,23.28
417.9,8.46,27.6
418.91,8.69,26.32
419.91,8.41,22.54
420.91,8.45,25.23
421.92,8.3,26.07
422.92,8.55,22.55
423.93,8.06,28.62
425.13,8.88,24.82
426.12,9,20.34
427.13,8.71,25.89
428.13,8.19,25.2
429.13,8.33,23.17
430.31,9.14,25.8
431.31,8.33,27.6
432.32,9.35,25.98
433.32,8.98,24.84
434.32,8.33,26.43
435.41,8.24,23.79
436.41,8.2,23.84
437.41,11.17,33.26
438.41,8.84,24.97
439.41,7.93,24.32
440.42,9.99,27.36
441.42,12.62,27.6
442.42,8.84,24.55
443.42,8.32,26.93
444.42,8.84,21.59
445.43,9.08,25.54
446.43,9.07,27.46
447.69,8.21,22.98
448.68,8.73,23.85
449.69,8.18,27.93
450.69,8.95,24.41
451.7,8.3,22.04
452.93,8.23,26.26
453.93,8.47,27.24
454.93,8.43,25.18
455.93,8.6,25.65
456.94,8.3,30.35
457.94,7.65,21.26
458.94,9.75,26.69
459.94,8.72,26.04
460.94,8.45,24.58
461.95,9.72,29.18
462.95,8.81,25.68
463.96,8.82,22.56
464.96,8.3,23.33
465.96,8.69,29.46
466.97,8.43,20.9
468.11,8.88,24.94
469.11,9.11,34.11
470.12,7.78,24.53
471.12,8.05,23
472.12,7.8,25.62
473.12,8.06,22
474.12,8.58,27.67
475.12,9.48,27.81
476.13,9.09,24.29
477.13,10.11,26.32
478.13,10.92,29.66
479.13,7.94,22.13
480.14,8.84,27.81
481.14,8.07,25
482.14,9.89,25.78
483.14,8.95,27.38
484.14,8.83,27.78
