"Name","Instance Count","Size (bytes)"
"char[]",484051,66228920
"org.h2.value.ValueString",224165,5379960
"java.lang.String",206887,4965288
"java.lang.StringBuilder",95343,2288232
"int[]",56519,4846192
"byte[]",51560,12028360
"java.util.LinkedHashMap$Entry",49130,1965200
"java.lang.Object[]",44990,4592144
"com.sun.nio.zipfs.ZipFileSystem$IndexNode",41384,1324288
"org.h2.value.Value[]",28948,3204096
"java.util.HashMap$Node",26975,863200
"org.h2.result.RowImpl",25956,830592
"org.h2.table.IndexColumn",18645,447480
"org.h2.mvstore.RootReference",17702,991312
"java.util.ArrayList",15827,379848
"org.h2.expression.ExpressionColumn",13410,643680
"org.h2.value.ValueLong",8732,209568
"java.util.ArrayList$Itr",7895,252640
"java.lang.String[]",7559,279704
"java.util.concurrent.ConcurrentHashMap$Node",7080,226560
"java.util.HashMap$Node[]",6304,740384
"java.util.LinkedHashMap",6016,336896
"java.lang.Class[]",5794,120408
"java.util.HashMap",5757,276336
"org.h2.expression.Alias",5550,177600
"java.lang.Integer",5112,81792
"org.h2.table.Column",4681,411928
"java.lang.reflect.Method",4426,389488
"org.h2.mvstore.CursorPos",4078,97872
"java.lang.Object",3832,61312
"java.lang.ref.WeakReference",3387,108384
"java.util.regex.Matcher",3318,212352
"org.h2.expression.Expression[]",2889,56040
"java.util.HashSet",2875,46000
"org.h2.mvstore.MVMap$IntValueHolder",2776,44416
"java.lang.Long",2761,66264
"org.h2.value.ValueInt",2757,44112
"java.lang.ref.SoftReference",2311,92440
"org.h2.value.ValueArray",2236,71552
"java.lang.Class",2062,659840
"java.util.LinkedHashSet",1996,31936
"java.util.Hashtable$Entry",1966,62912
"org.h2.mvstore.tx.TransactionMap",1865,59680
"org.h2.table.IndexColumn[]",1856,138880
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor",1848,103488
"org.h2.expression.condition.CompareLike",1833,117312
"java.util.TreeMap$Entry",1802,72080
"java.beans.MethodRef",1780,42720
"org.h2.table.TableFilter[]",1666,31848
"org.h2.table.Column[]",1655,102360
"org.springframework.core.type.classreading.SimpleAnnotationMetadataReadingVisitor$$Lambda$485.1251686742",1601,25616
"org.h2.expression.Parameter",1536,49152
"org.h2.index.IndexType",1495,35880
"org.h2.expression.condition.ConditionAndOr",1493,47776
"sun.reflect.annotation.AnnotationInvocationHandler",1396,33504
"org.h2.mvstore.tx.VersionedValueUncommitted",1375,44000
"java.util.LinkedHashMap$LinkedKeySet",1352,21632
"org.h2.mvstore.tx.Snapshot",1239,29736
"java.util.Collections$UnmodifiableSet",1232,19712
"org.springframework.core.annotation.AnnotationTypeMappings$$Lambda$219.2092801316",1226,19616
"org.h2.index.MetaIndex",1202,96160
"org.springframework.core.annotation.AnnotationTypeMappings$Cache$$Lambda$220.376635015",1146,18336
"java.util.concurrent.ConcurrentHashMap$MapEntry",1136,27264
"org.h2.mvstore.tx.TxDecisionMaker",1094,61264
"org.h2.table.PlanItem",1048,41920
"java.util.LinkedHashMap$LinkedKeyIterator",1041,33312
"org.h2.expression.function.Function",1024,40960
"org.h2.expression.ExpressionVisitor",1011,48528
"java.util.HashMap$KeySet",1009,16144
"java.util.HashMap$KeyIterator",933,37320
"java.util.concurrent.locks.ReentrantLock$NonfairSync",912,29184
"java.util.LinkedHashMap$LinkedValues",905,14480
"com.sun.proxy.$Proxy6",833,13328
"antlr.ANTLRHashString",830,26560
"org.h2.util.ColumnNamer",806,19344
"java.util.Collections$UnmodifiableCollection$1",791,18984
"sun.reflect.DelegatingMethodAccessorImpl",776,12416
"org.apache.lucene.util.BytesRef",763,18312
"java.beans.MethodDescriptor",742,41552
"boolean[]",740,22632
"org.h2.index.IndexCursor",737,47168
"org.h2.table.TableFilter",712,91136
"org.springframework.asm.Type",708,22656
"java.util.concurrent.ConcurrentLinkedQueue$Node",682,16368
"java.io.File",646,20672
"sun.reflect.generics.tree.TypeArgument[]",645,12272
"org.h2.command.dml.Select",641,138456
"org.dbunit.dataset.Column",638,25520
"java.lang.Class$ReflectionData",637,35672
"java.util.Collections$SynchronizedSet",632,15168
"org.h2.table.Plan$1",631,15144
"org.springframework.core.annotation.MergedAnnotation[]",621,9936
"java.lang.reflect.Type[]",614,12920
"long[]",612,471344
"sun.reflect.generics.tree.SimpleClassTypeSignature",609,14616
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$$Lambda$487.456240898",599,9584
"org.springframework.core.annotation.MergedAnnotationsCollection",594,14256
"sun.reflect.generics.tree.ClassTypeSignature",594,9504
"java.lang.reflect.Field",593,42696
"org.h2.mvstore.Page$PageReference",585,18720
"org.springframework.core.type.classreading.SimpleMethodMetadata",585,18720
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$$Lambda$486.1681838063",581,9296
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$Source",581,18592
"org.springframework.core.annotation.TypeMappedAnnotation",580,32480
"org.h2.command.dml.AllColumnsForPlan",571,13704
"org.springframework.core.type.classreading.MergedAnnotationReadingVisitor",568,22720
"org.springframework.core.annotation.AnnotationTypeMappings[]",567,13608
"java.lang.reflect.Constructor",556,44480
"sun.reflect.NativeMethodAccessorImpl",552,13248
"org.springframework.core.MethodClassKey",551,13224
"org.h2.table.Plan",546,17472
"org.h2.value.TypeInfo",546,21840
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock",540,8640
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync",531,25488
"java.util.concurrent.locks.ReentrantLock",526,8416
"java.lang.ref.ReferenceQueue$Lock",525,8400
"java.util.LinkedHashMap$LinkedEntrySet",525,8400
"java.util.concurrent.atomic.AtomicInteger",521,8336
"org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor",521,29176
"org.h2.command.dml.Optimizer",518,33152
"java.lang.ref.ReferenceQueue",514,16448
"java.util.concurrent.CopyOnWriteArrayList",506,12144
"org.apache.lucene.index.FieldInfo",505,24240
"java.util.concurrent.ConcurrentHashMap",483,30912
"org.junit.platform.engine.UniqueId$Segment",483,11592
"java.util.Vector",480,15360
"java.util.TreeMap",477,22896
"java.util.concurrent.atomic.LongAdder",476,15232
"java.lang.reflect.Parameter[]",475,7608
"org.junit.platform.launcher.TestIdentifier",474,18960
"java.math.BigDecimal",473,18920
"java.lang.reflect.Constructor[]",463,11040
"org.h2.value.ValueRow",462,11088
"org.junit.platform.engine.support.descriptor.MethodSource",461,14752
"org.h2.mvstore.Cursor",459,18360
"org.junit.platform.engine.UniqueId",451,14432
"org.apache.lucene.codecs.lucene53.Lucene53NormsProducer$NormsEntry",450,10800
"sun.reflect.DelegatingConstructorAccessorImpl",442,7072
"org.h2.mvstore.tx.TransactionMap$CommittedIterator",399,12768
"net.sf.ehcache.store.chm.SelectableConcurrentHashMap$HashEntry[]",391,11104
"org.dbunit.util.QualifiedTableName",389,9336
"java.util.concurrent.ConcurrentHashMap$ValueIterator",388,21728
"org.springframework.util.ConcurrentReferenceHashMap$Reference[]",387,25112
"org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager",383,9192
"sun.reflect.NativeConstructorAccessorImpl",380,9120
"org.springframework.util.ConcurrentReferenceHashMap$Segment",376,15040
"org.h2.command.Parser",366,38064
"org.terracotta.statistics.archive.StatisticArchive",364,8736
"org.terracotta.statistics.archive.StatisticSampler",363,14520
"org.terracotta.statistics.archive.StatisticSampler$SamplingTask",359,8616
"net.sf.ehcache.statistics.extended.SampledStatistic",356,8544
"java.util.concurrent.atomic.AtomicLong",350,8400
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter",347,5552
"java.lang.reflect.Method[]",343,25776
"java.lang.ref.Finalizer",341,13640
"org.springframework.util.ConcurrentReferenceHashMap$SoftEntryReference",339,16272
"org.h2.expression.ValueExpression",335,8040
"sun.nio.fs.WindowsPath",334,13360
"java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock",327,5232
"java.util.Hashtable$Entry[]",321,31432
"java.util.Hashtable",320,15360
"org.w3c.dom.Attr[]",317,6496
"org.hibernate.hql.internal.ast.tree.Node",314,15072
"org.hibernate.engine.spi.EntityKey",312,7488
"org.hibernate.annotations.common.reflection.java.JavaAnnotationReader",309,4944
"org.hibernate.type.descriptor.sql.IntegerTypeDescriptor$2",307,9824
"org.apache.lucene.document.Field",303,9696
"org.hibernate.type.descriptor.sql.VarcharTypeDescriptor$2",299,9568
"org.hibernate.search.engine.impl.LuceneOptionsImpl",297,11880
"org.hibernate.boot.model.naming.Identifier",293,7032
"org.apache.xerces.impl.dv.ValidatedInfo",288,11520
"java.security.Principal[]",287,4592
"java.sql.Timestamp",283,9056
"org.apache.lucene.document.FieldType",282,11280
"org.h2.command.dml.SelectUnion",281,40464
"java.util.LinkedList$ListItr",279,8928
"java.util.ArrayDeque",277,6648
"java.lang.String[][]",276,19904
"java.io.FileDescriptor",275,11000
"org.h2.mvstore.db.MVPrimaryIndex$MVStoreCursor",275,8800
"org.h2.result.LocalResultImpl",274,24112
"java.security.ProtectionDomain",272,10880
"org.springframework.util.ConcurrentReferenceHashMap$Entry",268,6432
"java.lang.StringBuffer",266,6384
"org.hibernate.mapping.Column",265,19080
"org.h2.command.dml.Query$OffsetFetch",263,8416
"org.hibernate.loader.PropertyPath",261,6264
"org.hibernate.mapping.Property",261,14616
"sun.reflect.DelegatingClassLoader",261,18792
"java.time.LocalDate",258,6192
"java.util.Collections$UnmodifiableMap",255,8160
"java.lang.ThreadLocal",254,4064
"sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl",251,6024
"org.apache.lucene.codecs.lucene50.Lucene50PostingsFormat$IntBlockTermState",250,24000
"java.nio.channels.spi.AbstractInterruptibleChannel$1",248,3968
"sun.nio.ch.NativeThreadSet",248,5952
"java.security.ProtectionDomain$Key",247,3952
"java.beans.PropertyDescriptor",245,17640
"java.security.CodeSource",241,7712
"org.azeckoski.reflectutils.ClassProperty",241,11568
"java.util.WeakHashMap$Entry",237,9480
"org.apache.lucene.codecs.blocktree.BlockTreeTermsWriter$PendingTerm",235,7520
"java.util.HashMap$Values",234,3744
"java.util.jar.Attributes$Name",234,5616
"org.h2.index.IndexCondition",233,7456
"sun.nio.ch.FileDispatcherImpl",233,3728
"org.terracotta.statistics.jsr166e.LongAdder",231,7392
"org.apache.logging.log4j.core.Logger$PrivateConfig",230,9200
"java.util.AbstractMap$SimpleImmutableEntry",228,5472
"sun.reflect.generics.factory.CoreReflectionFactory",226,5424
"org.springframework.beans.GenericTypeAwarePropertyDescriptor",223,21408
"org.hibernate.sql.Alias",222,5328
"org.h2.engine.Session$Savepoint",218,5232
"sun.nio.cs.UTF_8$Decoder",218,8720
"java.lang.invoke.MethodType",214,8560
"java.util.concurrent.CopyOnWriteArraySet",214,3424
"org.apache.lucene.codecs.lucene50.Lucene50CompoundReader$FileEntry",213,6816
"org.h2.command.dml.Select$LazyResultQueryFlat",211,13504
"sun.nio.ch.FileChannelImpl",211,13504
"java.net.URL",210,13440
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",207,6624
"net.sf.ehcache.store.chm.SelectableConcurrentHashMap$Segment",207,11592
"org.apache.xerces.impl.xs.XSParticleDecl",207,8280
"net.sf.ehcache.statistics.extended.LatencyImpl$StatisticImpl",206,4944
"org.h2.value.ValueTimestamp",204,6528
"org.apache.xerces.util.SymbolTable$Entry",200,4800
"java.util.TreeMap$Values",194,3104
"java.util.concurrent.atomic.AtomicReference",194,3104
"org.springframework.core.MethodParameter",193,12352
"sun.nio.fs.WindowsPathParser$Result",193,4632
"java.lang.annotation.Annotation[]",191,3200
"java.time.Instant",190,4560
"org.h2.expression.condition.Comparison",190,6080
"org.hibernate.engine.spi.CollectionKey",189,6048
"org.terracotta.context.extractor.DirectAttributeGetter",187,2992
"org.apache.lucene.store.ByteBufferIndexInput$SingleBufferImpl",186,11904
"org.apache.lucene.util.fst.Builder$Arc",183,5856
"java.time.LocalDateTime",182,4368
"org.apache.lucene.util.fst.Builder$Arc[]",182,4368
"org.apache.lucene.util.fst.Builder$UnCompiledNode",182,8736
"java.util.Collections$UnmodifiableRandomAccessList",180,4320
"org.hibernate.mapping.SimpleValue",180,14400
"sun.reflect.generics.tree.FormalTypeParameter[]",178,2856
"sun.reflect.generics.tree.FieldTypeSignature[]",177,3048
"org.h2.command.dml.SelectOrderBy",176,4224
"org.h2.result.ResultWithGeneratedKeys",176,2816
"java.util.HashMap$EntrySet",175,2800
"org.hibernate.type.descriptor.sql.TimestampTypeDescriptor$2",175,5600
"java.lang.invoke.DirectMethodHandle",174,5568
"org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl",174,6960
"org.hibernate.search.engine.impl.MappingModelMetadataProvider$MappingModelAnnotationReader",174,6960
"org.hibernate.loader.plan.build.internal.returns.SimpleEntityIdentifierDescriptionImpl",170,2720
"org.apache.xerces.impl.xs.identity.IdentityConstraint[]",168,4032
"org.apache.xerces.impl.xs.XSAttributeUseImpl",167,5344
"java.util.StringTokenizer",166,7968
"org.h2.table.SubQueryInfo",166,5312
"sun.reflect.generics.tree.MethodTypeSignature",166,5312
"java.nio.file.OpenOption[]",165,2976
"java.util.concurrent.ConcurrentLinkedQueue",164,3936
"org.h2.index.ViewIndex",164,17056
"java.util.TreeMap$ValueIterator",162,5184
"org.apache.xerces.impl.xs.opti.ElementImpl",161,11592
"java.lang.Package",160,8960
"org.hibernate.engine.FetchStrategy",160,3840
"sun.nio.fs.WindowsChannelFactory$Flags",160,5120
"org.apache.xerces.impl.xs.XSAttributeDecl",159,7632
"org.hibernate.internal.util.collections.IdentityMap$IdentityKey",156,2496
"sun.reflect.generics.repository.MethodRepository",155,6200
"org.springframework.aop.framework.adapter.MethodBeforeAdviceInterceptor",154,2464
"org.springframework.aop.framework.AdvisedSupport$MethodCacheKey",153,3672
"sun.util.calendar.Gregorian$Date",153,14688
"org.hibernate.property.access.spi.GetterMethodImpl",150,3600
"org.hibernate.tuple.BaselineAttributeInformation",150,4800
"java.lang.Class$AnnotationData",147,3528
"org.springframework.core.type.classreading.SimpleAnnotationMetadataReadingVisitor",146,10512
"sun.reflect.generics.scope.MethodScope",146,3504
"org.apache.xerces.impl.xs.opti.NamedNodeMapImpl",145,2320
"org.apache.xerces.util.SymbolHash$Entry",145,3480
"java.util.Optional",144,2304
"sun.reflect.generics.tree.TypeSignature[]",144,3336
"java.util.Collections$SingletonList",143,3432
