"Time [s]","Process load","System load"
0.0,0,0
1.0,12.76,23.05
2.0,18.22,26.69
3.01,23.21,36.18
4.01,23,32.75
5.01,27.6,39.97
6.01,21.61,32.94
7.01,20.94,28.61
8.02,15.29,28.14
9.02,12.1,17.83
10.02,12.45,23.34
11.03,20.75,27.1
12.03,27.39,39.07
13.03,15.3,28.4
14.04,19.38,28.22
15.04,18.75,30.34
16.04,22.91,31.76
17.04,15.59,25.73
18.1,20.82,32.64
19.1,17.96,23.69
20.1,29.89,41.97
21.1,24.03,34.3
22.11,22.61,27.94
23.11,17.45,28.77
24.11,28.45,37.54
25.11,25.39,37.76
26.12,13.87,23.59
27.12,15.94,26.32
28.12,18.34,30.96
29.12,12.85,18.84
30.12,15.48,31.47
31.13,14.64,23.33
32.13,14.2,23.44
33.13,16.1,27.16
34.14,14.65,22.55
35.14,10.87,22.28
36.17,16.77,26.92
37.17,20.44,31.9
38.17,12.32,25.05
39.17,19.1,23.65
40.17,15.23,33.72
41.33,10.98,35.21
42.32,15.75,38.02
43.33,10.38,22.71
44.33,15.46,23.91
45.34,10.11,18.93
46.34,9.75,17.96
47.34,11.15,18.8
48.34,9.48,21.31
49.57,10.74,21.16
50.57,15.39,30.4
51.57,13.39,27.57
52.57,15.83,26.35
53.57,16.52,34.2
54.57,12.74,26.79
55.58,11.43,27.28
56.58,14.32,30.2
57.58,12.87,23.54
58.58,14.81,33.39
59.58,16.87,29.33
60.59,21.8,36.61
61.7,12.51,27.83
62.7,12.2,25.31
63.71,10.51,26.61
64.71,10.68,21.87
65.71,9.46,29.83
66.72,7.78,24.12
67.72,8.43,22.84
68.72,13.78,30.79
69.72,9.23,21.07
70.72,10.02,31.64
71.73,12.21,28.06
72.73,8.18,21.95
73.74,12.19,31.38
74.74,8.16,19.84
75.74,14.52,31.25
76.75,8.71,23.4
77.75,10.15,26.95
78.75,8.07,27.2
79.75,10.1,22.56
80.75,7.79,24.79
81.76,8.84,21.2
82.76,9.61,22.45
83.76,15.18,31.03
84.76,8.71,22.62
85.77,10.11,30.38
86.77,10.51,25.69
87.77,8.57,25.47
88.77,7.29,23.82
89.78,6.76,22.48
90.78,7.91,25.31
91.79,9.08,28.01
92.79,8.2,22.4
93.79,8.31,30.79
94.79,7.43,20.2
95.79,8.32,30.82
96.79,7.66,23.62
97.8,8.68,26.58
98.8,7.26,22.82
99.81,8.84,23.65
100.9,7.35,21.57
101.91,9.74,18.84
102.91,10.41,22.65
103.91,8.44,21.07
104.91,9.88,18.06
105.91,8.83,19.87
106.91,9.37,17.19
107.91,9.37,18.75
108.92,11.54,26.32
109.92,9.46,18.15
110.92,8.2,20.16
111.92,10.15,21.48
112.93,8.84,16.25
113.93,11.31,21.72
114.93,8.2,13.28
115.93,11.02,21.78
116.93,10.8,19.65
117.94,8.43,18.82
118.94,10.65,25.83
119.94,8.18,23.77
120.95,8.05,23.11
121.95,6.36,22.11
122.95,10.14,17.04
123.95,9.88,20.91
124.95,8.96,14.94
125.96,11.14,19.69
126.96,9.1,18.88
127.96,7.92,14.03
129.01,9.18,21.08
130.01,9.35,17.67
131.02,9.72,18.01
132.02,9.33,18.8
133.03,8.94,20.23
134.03,9.24,29.29
135.03,12.24,21.48
136.03,11.32,22.91
137.04,9.98,26.2
138.04,10.36,22.28
139.04,9.88,24.95
140.05,8.94,23.21
141.05,8.16,20.88
142.06,12.45,27.09
143.06,9.11,20.57
144.06,9.9,26.17
145.06,9.2,17.11
146.07,8.95,21.16
147.07,8.72,19.79
148.07,7.8,14.84
149.07,9.34,20.9
150.07,8.31,18.71
151.17,8.43,16.61
152.17,8.32,20.55
153.17,8.72,16.27
154.17,9.23,23.15
155.18,8.44,22.98
156.18,8.84,18.98
157.18,10.25,26.32
158.19,8.82,19.86
159.19,8.07,19.4
160.19,11.83,24.97
161.34,9.01,19.26
162.35,7.67,19.51
163.35,8.71,22.13
164.35,9.9,23.56
165.35,10.5,23.6
166.35,8.2,17.05
167.48,7.72,20.87
168.48,8.58,17.42
169.48,7.92,18.33
170.49,9.33,24.76
171.49,7.51,16.21
172.49,8.46,22.4
173.49,8.72,20.05
174.5,7.8,16.51
175.5,7.79,22.2
176.5,8.56,15.57
177.51,8.45,22.11
178.51,9.21,20.9
179.51,8.44,18.69
180.51,8.18,21.57
181.52,8.84,18.06
182.52,10.4,24.19
183.52,8.85,26.04
184.52,11.94,22.06
185.53,8.18,25.08
186.53,9.99,21.54
187.53,11.32,26.67
188.53,7.41,20.05
189.53,9.24,21.07
190.54,8.18,22.35
191.54,8.44,19.87
192.54,8.44,22.37
193.54,11.31,27.67
194.54,8.71,22.39
195.55,7.91,21.64
196.55,7.79,17.14
197.55,7.92,21.44
198.56,7.13,21.14
199.56,8.17,19.73
200.56,7.54,22.5
201.57,7.67,18.6
202.57,8.2,20.44
203.57,8.71,22.63
204.57,9.1,15.47
205.57,8.55,18.54
206.57,9.25,17.97
207.58,8.42,20.61
208.85,8.62,19.8
209.85,8.71,15.08
210.85,8.05,19.1
211.86,8.84,17.02
212.86,10.51,16.09
213.86,10.76,21.55
214.87,12.59,18.56
215.87,10.01,19.51
216.87,9.98,26.97
217.87,8.31,15.46
218.88,8.44,17.53
219.88,8.56,16.35
220.94,8.75,14.9
221.93,8.75,17.91
222.94,9.2,17.09
223.94,8.55,16.47
224.94,8.33,17.05
225.95,8.32,14.96
226.95,8.95,16.74
227.95,8.58,17.94
228.95,9.87,14.93
229.96,8.69,14.93
230.96,8.32,16
231.96,8.57,13.64
232.96,8.32,16.77
234.05,8.25,18.07
235.05,8.46,14.19
236.05,9.23,18.73
237.05,9.25,22.52
238.37,8.39,18.47
239.37,7.7,13.7
240.37,8.69,18.43
241.38,9.08,14.52
242.42,8.51,18.65
243.42,8.2,17.58
244.42,8.56,13.75
245.42,8.2,18.75
246.72,8.44,16.89
247.72,9.48,17.8
248.72,8.32,15.6
249.72,8.19,15.99
250.74,8.92,14.66
251.75,7.93,16
252.75,8.58,28.74
253.75,9.21,24.51
254.88,8.98,19.24
255.88,8.75,20.11
256.88,8.72,15.23
257.88,8.32,17.56
258.88,8.96,14.42
259.89,8.56,19.84
260.89,8.56,18.03
261.9,8.41,14.64
262.9,5.96,17.77
263.91,3.36,13.61
264.91,8.43,13.48
265.91,9.75,17.56
267.07,8.31,16.19
268.07,8.56,15.44
269.08,8.2,19.4
270.08,8.16,17.38
271.08,8.6,12.9
272.08,10.13,20.65
273.08,9.36,21.98
274.09,11.2,17.96
275.09,8.7,17.02
276.09,8.44,18.97
277.09,8.32,14.82
278.09,8.84,18.73
279.1,9.08,19.08
280.1,8.06,16.54
281.1,18.43,33.23
282.1,17.31,22.78
283.11,8.19,14.55
284.11,8.44,20.92
285.11,8.19,14.28
286.11,8.44,17.29
287.12,8.7,17.4
288.12,8.71,15.6
289.12,9.21,17.78
290.12,9.25,15.23
291.12,7.94,14.19
292.12,8.69,17
293.13,10.66,20.67
294.13,8.45,16.78
295.13,10.63,17.24
296.14,9.99,16.35
297.14,8.97,21.71
298.14,8.71,20.68
299.14,8.71,14.04
300.24,8.62,15.34
301.25,9.22,18.19
302.25,8.56,13.5
303.25,8.31,19.61
304.44,8.64,21.53
305.45,8.94,14.14
306.45,9.22,19.61
307.46,9.21,16.48
308.46,8.56,14.79
309.46,17.31,26.55
310.46,20.24,31.67
311.47,10.51,19.73
312.47,9.71,30.82
313.48,9.22,25.86
314.48,9.74,28.84
315.48,8.44,28.17
316.48,8.45,25.65
317.49,9.33,33.33
318.49,8.19,19.36
319.49,8.72,19.53
320.49,8.02,20.98
321.5,8.69,18.15
322.5,8.72,14.71
323.5,10.66,23.28
324.5,10.28,17.69
325.5,8.85,18.1
326.7,10.24,20.26
327.7,8.71,22.5
328.7,12.61,32.39
329.7,10.4,24.97
330.7,7.27,21.44
331.71,7.93,23.77
332.71,8.04,23.11
333.72,6.74,20.59
334.72,7.28,20.42
335.72,8.3,18.56
336.73,8.05,17.53
337.73,8.45,24.35
338.73,8.93,25.26
339.73,7.41,17.03
340.74,8.69,18.95
341.74,7.8,18.85
342.74,8.19,13.25
343.74,8.3,17.91
344.75,8.05,26.51
345.75,7.68,26.69
346.75,8.05,30.11
347.75,11.56,29.62
348.75,14.58,24.48
349.76,9.88,20.16
350.76,11.94,21.8
351.76,9.34,20.12
352.76,8.72,48.43
353.77,11.04,50.93
354.77,8.71,31.35
355.77,8.69,20.79
356.77,7.68,15.23
357.77,11.2,26.43
358.77,7.81,19.65
359.77,8.59,23.05
360.77,8.59,46.61
361.77,10.01,51.89
362.78,9.21,39.68
363.78,8.18,25.08
364.78,9.49,27.44
365.78,9.21,31.28
366.79,7.66,27
367.79,8.98,29.04
368.79,6.74,30.76
369.8,8.15,33.39
370.8,12.72,29.98
371.81,8.82,27.75
372.81,7.91,23.86
373.82,8.3,30.5
374.82,8.2,34.5
375.82,7.51,25.77
376.82,9.1,31.08
377.83,9.46,30.05
378.83,8.18,43.14
379.83,8.3,54.59
380.83,10.67,50.78
381.84,8.82,56.15
382.84,7.27,54.44
383.84,9.49,58.66
384.85,9.63,70.89
385.85,9.36,65.3
386.85,8.57,66.79
387.85,8.71,66.34
388.85,9.35,66.14
389.86,8.58,71.15
390.86,8.71,64.25
391.86,8.33,70.31
392.86,8.17,68.02
393.86,8.31,66.66
394.86,8.6,68.22
395.87,8.19,66.47
396.87,8.3,71.52
397.87,8.98,64.32
398.87,8.97,65.55
399.87,8.2,66.66
400.88,8.95,62.44
401.88,8.69,69.12
402.88,8.96,66.4
403.88,8.59,70.7
404.89,12.86,78.1
405.89,9.36,67.12
406.89,8.95,67.63
407.89,8.69,66.92
408.9,8.59,66.27
409.9,8.84,55.93
410.9,8.17,50.62
