"Time [s]","Process load","System load"
0.0,0,0
1.0,14.01,24.64
2.01,11.27,21.65
3.01,21.98,33.17
4.01,15.96,24.92
5.01,25,33.45
6.02,21.21,28.39
7.02,22.28,34.46
8.02,21.39,36.05
9.02,13.8,22.91
10.03,13.08,22.28
11.03,11.68,17.78
12.03,17.7,25
13.04,30.85,43.1
14.04,20.4,27.42
15.04,16,24.19
16.04,20.18,28.51
17.04,23.64,31.7
18.05,19.71,28.66
19.05,17.04,25.89
20.05,20.38,29.59
21.05,14.83,21.33
22.06,30.44,37.96
23.06,21.71,31.47
24.06,25.36,36.94
25.07,16.99,25.54
26.07,18.33,26.66
27.07,26.58,35.92
28.07,20.02,27.31
29.08,11.17,24.55
30.08,16.89,26.51
31.08,13.77,20.4
32.08,12.32,19.84
33.09,12.97,22.58
34.09,14.28,24.27
35.09,20.44,32.94
36.09,15.09,21.59
37.1,13.13,19.25
38.1,13.39,22.23
39.1,9.61,15.59
40.1,9.1,20.94
41.11,11.93,26.32
42.37,14.05,21.07
43.36,17.98,27.89
44.37,10.53,21.98
45.37,20.77,27.25
46.37,17.57,31.38
47.37,10.9,20.5
48.44,8.2,17.52
49.44,18.73,34.99
50.44,10.15,17.96
51.44,11.01,17.36
52.45,8.95,17.78
53.45,9.5,17.05
54.45,9.99,15.71
55.45,9.36,18.59
56.46,9.48,16.11
57.46,15.03,25.29
58.47,11.8,24.76
59.49,14.68,21.38
60.5,10.74,23.31
61.5,14.7,26.79
62.5,14.94,27.02
63.51,13.8,33.33
64.51,10.91,32.87
65.51,12.87,30.7
66.51,8.71,33.85
67.51,10.89,32.29
68.52,10.28,29.95
69.52,16.34,38.12
70.52,15.86,35.77
71.52,12.46,33.23
72.53,23.06,48.32
73.53,16.24,29.63
74.53,14.58,28.25
75.53,20.67,32.39
76.54,10.23,19.82
77.54,11.06,25.62
78.54,7.41,21.87
79.55,10.39,18.32
80.55,7.93,19.77
81.55,8.46,22.91
82.55,16.4,27.6
83.55,8.58,23.93
84.55,8.44,20.77
85.55,8.98,20.83
86.56,9.33,21.27
87.56,10.01,20.42
88.7,8.08,17.43
89.7,10.02,23.95
90.71,7.66,23.49
91.71,12.98,27.25
92.71,14.58,26.69
93.71,8.05,18.71
94.72,10.52,18.19
95.72,7.92,20.52
96.72,11.06,20.57
97.72,6.76,17.04
98.72,7.67,20.42
99.72,7.78,19.86
100.73,9.61,24.95
101.73,14.44,27.31
102.73,12.22,25.62
103.73,7.64,23.6
104.74,7,23.33
105.74,8.54,20.6
106.75,7.78,22.43
107.75,8.04,21.78
108.75,7.28,19.24
109.76,7.8,27.05
110.76,7.14,24.92
111.76,8.32,17.3
112.76,7.54,22.76
113.76,7.68,21.48
114.76,9.24,18.61
115.76,8.45,21.85
116.77,8.42,24.38
117.77,7.39,16.99
118.78,7.65,22.94
119.78,7.26,21.16
120.78,7.41,18.62
121.78,8.2,22.62
122.79,8.29,21.76
123.79,9.08,22.95
124.8,10.11,26.09
125.8,8.83,25.96
126.8,8.44,25.88
127.81,8.69,27.36
128.81,8.8,25.24
129.81,8.86,25.05
130.81,9.47,25.83
131.82,9.86,24.53
132.82,8.07,27.86
133.82,8.82,18.8
134.82,8.05,17.14
135.83,10.12,18.17
137.13,8.72,16.43
138.13,10.29,16.81
139.13,8.85,15.38
140.13,10.14,18.59
141.13,10,16.24
142.14,11.03,18.82
143.14,11.43,24.42
144.14,9.47,19.34
145.14,9.36,16.65
146.15,10.64,20.38
147.15,8.83,18.56
148.15,9.33,17.89
149.16,10.52,20.79
150.16,10.63,18.14
151.17,10.24,17.89
152.17,9.23,20.67
153.17,9.6,19.58
154.18,8.55,17.11
155.18,9.75,21.33
156.18,8.05,16.75
157.18,9.09,20.55
158.19,14.94,26.77
159.19,8.04,16.6
160.19,8.32,19.5
161.19,8.56,22.98
162.2,10.12,23.62
163.2,7.94,18.22
164.2,8.84,20.03
165.2,9.24,21.21
166.2,9.88,21.47
167.2,8.2,21.87
168.2,8.19,15.73
169.21,7.54,18.73
170.21,10.94,19.66
171.21,7.8,15.21
172.21,7.52,20.1
173.21,8.2,17.57
174.21,8.46,16.4
175.22,7.91,20.48
176.22,7.78,28.56
177.22,8.44,18.57
178.23,8.44,19.08
179.23,7.38,16.08
180.23,7.41,17.14
181.24,8.7,22.61
182.24,7.78,17.65
183.24,7.8,22.34
184.24,7.41,21.75
185.25,7.68,17.31
186.33,9.35,17.62
187.33,9.73,17.91
188.34,9.34,20.77
189.34,9.24,17.96
190.34,9.08,21.41
191.35,9.34,21.55
192.35,8.02,18.89
193.35,8.56,19.99
194.36,8.7,15.85
195.36,15.75,30.46
196.36,7.91,20.49
197.36,7.94,16.66
198.37,9.33,22.95
199.37,8.84,21.07
200.37,7,13.74
201.38,7.54,17.04
202.38,11.54,20.61
203.39,9.33,18.67
204.39,7.91,20.88
205.39,7.8,19.53
206.39,8.45,16
207.4,7.9,21.5
208.61,8.07,17.54
209.61,8.31,13.9
210.61,8.03,17.48
211.61,8.98,22
212.62,8.3,13.35
213.62,9.47,27
214.62,7.94,25.52
215.63,8.82,26.09
216.63,7.92,29.49
217.63,8.45,22.63
218.64,8.81,25.42
219.64,9.48,28.84
220.64,8.31,23.78
221.64,9.74,29.36
222.65,8.44,26.61
223.65,10.38,21.41
224.65,6.5,20.81
225.66,9.08,18.04
226.66,8.84,19.64
227.66,8.46,18.48
228.66,8.81,16.99
229.67,8.7,18.06
230.67,8.19,16.65
231.67,8.46,14.06
232.67,7.78,20.75
233.68,12.32,24.4
234.68,8.46,15.1
235.68,7.51,19.83
236.68,7.67,19.12
237.68,8.59,16.01
238.68,9.36,19.77
239.69,8.29,14.9
240.69,8.3,16.6
241.7,9.58,20.59
242.7,8.43,13.36
243.71,9.21,16.74
244.71,10.11,22.17
245.71,7.04,14.33
246.71,7.67,21.2
247.72,9.2,23.73
248.72,7.26,12.46
249.72,8.3,18.95
250.73,7.27,19.62
251.73,8.43,23.08
252.73,7.15,19.92
253.73,7.01,17.52
254.74,8.41,16.71
255.98,8.52,18.92
256.98,8.17,17.39
257.98,8.07,13.8
258.98,8.59,18.75
259.99,8.3,20.1
260.99,8.56,14.78
261.99,8.33,17.58
262.99,10,16.89
264.0,9.99,15.44
265.0,8.3,18.82
266.0,12.1,18.49
267.0,10.79,16.9
268.01,8.7,17.67
269.01,10.38,16.48
270.01,8.43,18.3
271.02,9.47,17.14
272.02,8.3,12.31
273.02,9.36,16.52
274.03,10.02,17.44
275.03,9.36,18.47
276.03,8.2,17.45
277.03,8.69,13.62
278.03,8.33,16.8
279.03,8.96,18.71
280.04,8.17,14.01
281.04,8.58,17.29
282.04,10.24,17.11
283.05,9.08,15.43
284.05,8.33,17.44
285.05,8.44,16.37
286.05,11.43,20.53
287.06,8.58,16.65
288.06,8.06,12.48
289.06,8.2,18.22
290.06,8.58,19.51
291.06,8.85,15.1
292.06,8.56,19.85
293.06,8.58,15.35
294.06,9.12,15.64
295.07,8.32,18.33
296.07,8.82,14.65
297.07,9.49,18.08
298.08,8.3,18.67
299.33,8.23,13.34
300.33,8.31,14.93
301.33,8.05,17.15
302.34,9.2,15.54
303.34,8.44,22.11
304.34,8.56,27.75
305.35,8.3,24.37
306.35,8.18,25.6
307.35,8.58,24.45
308.35,8.96,26.77
309.35,8.6,27.47
310.36,8.31,25.85
311.39,8.46,22.73
312.39,8.21,26.09
313.39,2.08,13
314.39,8.95,18.3
315.4,10.1,20.08
316.4,8.43,15.71
317.4,8.45,17.04
318.4,8.2,16.66
319.41,7.78,13.35
320.41,8.93,19.17
321.42,8.93,17.36
322.42,14.26,24.12
323.42,8.72,18.1
324.42,8.44,14.56
