"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239552000,7744000
1.0,247296000,198241000,49055000
2.0,177664000,165942000,11722000
3.0,216064000,190844000,25220000
4.0,216064000,183026000,33038000
5.0,287232000,203369000,83863000
6.0,287232000,222836000,64396000
7.0,287232000,145972000,141260000
8.01,467968000,386583000,81385000
9.01,467968000,344661000,123307000
10.01,467968000,263769000,204199000
11.01,474112000,405467000,68645000
12.01,474112000,315050000,159062000
13.01,474112000,267456000,206656000
14.01,651264000,591933000,59331000
15.01,651264000,517873000,133391000
16.01,651264000,425683000,225581000
17.01,651264000,286938000,364326000
18.03,657408000,581419000,75989000
19.03,657408000,409973000,247435000
20.04,657408000,218188000,439220000
21.04,819200000,694068000,125132000
22.04,819200000,649214000,169986000
23.04,819200000,450761000,368439000
24.04,819200000,293817000,525383000
25.04,819200000,175717000,643483000
26.04,819712000,669302000,150410000
27.04,819712000,518518000,301194000
28.04,819712000,316456000,503256000
29.04,819712000,218295000,601417000
30.04,1038848000,888972000,149876000
31.04,1038848000,561130000,477718000
32.04,1038848000,306277000,732571000
33.04,1038848000,149404000,889444000
34.04,1038336000,688078000,350258000
35.04,1038336000,511381000,526955000
36.04,1038336000,336034000,702302000
37.22,1368576000,1262537000,106039000
38.22,1368576000,994173000,374403000
39.22,1368576000,613086000,755490000
40.22,1368576000,406234000,962342000
41.22,1414656000,1172463000,242193000
42.22,1414656000,936938000,477718000
43.22,1414656000,715821000,698835000
44.22,1414656000,630243000,784413000
45.22,1414656000,480521000,934135000
46.22,1582592000,1485659000,96933000
47.23,1582592000,1201031000,381561000
48.23,1582592000,898024000,684568000
49.23,1582592000,664159000,918433000
50.23,1582592000,411695000,1170897000
51.37,1583104000,1488427000,94677000
52.37,1583104000,1184666000,398438000
53.37,1583104000,906911000,676193000
54.37,1583104000,500247000,1082857000
55.64,1584640000,1514417000,70223000
56.64,1584640000,1402625000,182015000
57.64,1584640000,1331287000,253353000
58.64,1584640000,1231099000,353541000
59.64,1584640000,1139030000,445610000
60.64,1584640000,1069847000,514793000
61.64,1584640000,965213000,619427000
62.64,1584640000,855306000,729334000
63.64,1584640000,777746000,806894000
64.64,1584640000,697305000,887335000
65.64,1584640000,589565000,995075000
66.64,1584640000,516704000,1067936000
67.64,1584640000,418435000,1166205000
68.64,1584640000,343982000,1240658000
69.64,1584640000,274484000,1310156000
70.69,1585664000,1512213000,73451000
71.69,1585664000,1408686000,176978000
72.69,1585664000,1313745000,271919000
73.69,1585664000,1217877000,367787000
74.69,1585664000,1095918000,489746000
75.69,1585664000,989939000,595725000
76.69,1585664000,915250000,670414000
77.69,1585664000,781097000,804567000
78.69,1585664000,680369000,905295000
79.69,1585664000,578503000,1007161000
80.69,1585664000,495797000,1089867000
81.69,1585664000,386983000,1198681000
82.69,1585664000,272804000,1312860000
83.7,1586176000,1482419000,103757000
84.7,1586176000,1384682000,201494000
85.7,1586176000,1296315000,289861000
86.7,1586176000,1214179000,371997000
87.7,1586176000,1094000000,492176000
88.7,1586176000,991440000,594736000
89.7,1586176000,888804000,697372000
90.7,1586176000,789798000,796378000
91.7,1586176000,700704000,885472000
92.7,1586176000,599964000,986212000
93.7,1586176000,523873000,1062303000
94.7,1586176000,423965000,1162211000
95.7,1586176000,330141000,1256035000
96.7,1586176000,228951000,1357225000
97.7,1587200000,1435146000,152054000
98.7,1587200000,1308816000,278384000
