"Time [s]","Process load","System load"
0.0,0,0
1.0,7.9,17.62
2.01,0.13,10.9
3.01,1.81,4.41
4.01,0,6.73
5.02,2.46,7.65
6.02,1.29,4.02
7.02,0.39,6.63
8.03,0.26,11.14
9.03,0.38,4.67
10.04,1.3,8.16
11.04,0.25,6.23
12.04,0.51,4.16
13.04,0.26,6.89
14.04,0.51,7.8
15.05,1.16,4.01
16.05,0.51,7.26
17.05,0.26,5.46
18.05,0.51,4.16
19.05,0.78,6.63
20.05,0.39,5.73
21.06,0.25,2.72
22.06,0.51,7.12
23.07,0.39,5.46
24.07,0.52,3.11
25.08,0.12,5.7
26.08,0.52,7.41
27.08,0.51,2.85
28.08,0.26,7.52
29.09,0.39,6.64
30.09,0.51,3.37
31.09,0.39,7.38
32.09,0.78,6.64
33.1,0.25,3.5
34.1,1.17,7.15
35.1,0.51,6.6
36.11,0.78,4.15
37.11,0.64,6.24
38.11,1.82,8.46
39.11,0.25,3.49
40.12,13.48,19.58
41.12,0.13,7.91
42.12,1.42,6.77
43.13,1.81,7.12
44.13,0.25,6.23
45.13,0.78,4.54
46.14,0.64,6.22
47.14,2.85,9.71
48.14,0.39,4.15
49.15,0.9,5.72
50.15,0.26,5.44
51.16,0.64,6.09
52.16,0.12,5.33
53.16,0.26,5.83
54.17,0.51,4.14
55.17,0.25,5.06
56.17,0.52,7.01
57.18,0.78,4.15
58.18,0.25,5.96
59.19,0.39,6.88
60.19,0.9,8.56
61.19,0.39,6.35
62.2,0.39,7.78
63.2,0.78,5.19
64.2,1.03,5.83
65.2,0.12,6.76
66.21,0.13,4.28
67.21,0.39,5.96
68.22,0.51,6.61
69.22,0.39,4.68
70.22,0.78,6.23
71.23,0.39,5.83
72.23,0.51,4.54
73.23,0.39,7.28
74.24,0.13,5.43
75.24,0.9,4.55
76.25,0.52,5.44
77.25,0.77,6.77
78.25,0.13,4.42
79.25,1.55,6.09
80.26,0.65,6.62
81.26,9.35,15.85
82.26,5.18,9.71
83.27,0.25,8.55
84.27,2.08,8.99
85.27,0.64,4.41
86.27,0.51,6.23
87.28,0.26,4.8
88.28,1.94,5.97
89.28,0.25,5.85
90.28,0.39,4.81
91.28,1.03,7.91
92.29,0.25,8.46
93.29,0.39,3.77
94.29,0.52,7.8
95.29,0.39,15.06
96.29,0.25,7.41
97.3,0.64,7.38
98.3,0.39,6.37
99.3,1.03,5.05
100.3,0.25,6.9
101.31,0.25,7.66
102.31,0.52,3.1
103.32,0.78,6.74
104.32,0.12,7.64
105.32,0.78,4.03
106.33,0.13,5.05
107.33,0.51,8.57
108.33,0.64,3.5
109.34,0.26,5.45
110.34,0.25,5.7
111.35,1.03,4.15
112.35,0.25,7.27
113.35,0.9,8.59
114.35,0.39,4.29
115.35,0.26,5.85
116.36,0.38,6.23
117.36,0.77,2.97
118.36,0.25,4.29
119.36,0.13,5.98
120.37,2.21,4.55
121.37,0.25,5.71
122.37,5.7,13.87
123.38,4.03,8.57
124.38,0.51,6.22
125.39,1.42,10.5
126.39,0.64,4.02
127.39,2.73,7.28
128.39,0.39,6.9
129.39,0.64,4.02
130.4,0.26,7.29
131.4,1.03,9.46
132.4,0.25,4.15
133.41,0,6.76
134.41,0.51,6.61
135.41,0.39,2.33
136.41,1.3,7.41
137.42,0.12,7.41
138.42,0.91,4.69
139.42,0.65,6.37
140.42,0.9,7.15
141.42,0.78,5.71
142.42,0.25,5.33
143.42,0.52,5.33
144.43,0.64,3.49
145.43,0.51,6.36
146.44,0.38,7.38
147.44,0.52,5.31
148.44,0.12,5.97
149.45,5.45,12.34
150.45,11.06,17.04
151.45,0.38,5.97
152.46,0.26,6.87
153.46,0.39,3.9
154.46,0.64,5.32
155.47,0.39,6.5
156.47,0.38,4.15
157.47,0.39,5.44
158.48,0.26,5.44
159.48,0.77,4.67
160.48,0.13,5.18
161.49,0.39,5.71
162.49,0.77,4.27
163.49,0.64,6.37
164.5,0.64,7.91
165.5,1.16,5.05
166.51,0.38,14.25
167.51,0,11.58
168.51,0.78,4.55
169.51,0.9,8.2
170.51,0.39,6.74
171.52,0.78,4.02
172.52,2.6,7.79
173.53,11.27,18.54
174.53,1.03,5.85
175.53,0.39,7
176.54,0.39,7.91
177.54,0.64,2.98
178.54,0.39,5.71
179.55,0.25,6.89
180.55,0.64,5.06
181.55,3.51,11.71
182.55,10.67,23.82
183.55,3.11,8.19
184.55,0.25,6.64
