"Time [s]","Process load","System load"
0.0,0,0
1.0,7.26,13.87
2.0,0.65,4.02
3.01,1.68,7.01
4.01,0,6.49
5.01,3.12,5.99
6.01,0.39,6.87
7.02,0.38,6.88
8.02,0.65,4.03
9.02,0.38,7.67
10.02,0.39,15.1
11.02,0.39,4.28
12.03,0.52,7.14
13.03,0.25,7.03
14.03,1.03,4.02
15.04,0.77,9.96
16.04,0.51,5.97
17.04,0.52,4.42
18.04,0.12,5.84
19.04,1.04,8.2
20.05,0.39,2.19
21.05,1.03,7.52
22.05,0.25,6.11
23.06,0.26,2.97
24.06,0.64,5.19
25.06,0.65,7.16
26.06,0.51,3.77
27.07,0.52,5.85
28.07,0.39,5.2
29.07,0.25,3.37
30.07,0.64,5.97
31.08,0.25,6.62
32.08,1.03,5.82
33.08,0.52,5.6
34.09,0.64,8.8
35.09,0.64,6.21
36.09,1.17,8.99
37.1,0.12,4.92
38.1,1.94,4.92
39.11,0.38,6.86
40.11,13.12,19.75
41.11,0.12,5.98
42.12,2.33,7.12
43.12,0.77,9.21
44.12,0.65,6.36
45.13,1.03,5.71
46.13,0.38,7.92
47.14,1.95,5.44
48.14,0.39,6.23
49.14,0.77,7.94
50.14,0.39,4.68
51.14,0.26,6.5
52.14,0.12,7.15
53.15,0.13,3.64
54.15,0.38,6.21
55.16,0.77,6.61
56.16,0.77,4.53
57.17,0.13,5.18
58.17,0.39,6.09
59.17,0.25,4.02
60.18,0.25,3.89
61.18,0,6.11
62.18,0.52,4.41
63.18,0.51,5.58
64.19,0.25,5.31
65.19,0.13,3.89
66.2,0.25,5.57
67.2,0.91,7.12
68.21,0.51,5.06
69.21,0.25,5.33
70.21,0.39,7.42
71.21,0.64,5.31
72.22,0.39,5.06
73.22,0.64,7.8
74.22,0.26,5.19
75.22,0.64,5.19
76.23,0.39,6.61
77.23,0.64,4.79
78.24,0.64,6.74
79.24,1.68,7.65
80.24,0.64,6.89
81.24,11.59,16.01
82.25,0.25,7.4
83.25,0.52,5.97
84.25,1.94,6.11
85.25,0.25,6.62
86.26,0.64,6.48
87.26,0.52,3.11
88.26,1.94,8.19
89.26,0.52,5.72
90.27,1.04,4.54
91.27,0.51,6.23
92.27,0.13,5.86
93.27,0.39,2.46
94.28,0.64,9.99
95.28,0.64,7.12
96.29,0.38,2.58
97.29,0.51,5.19
98.3,0.26,4.66
99.3,0.51,3.89
100.3,0.25,5.06
101.31,0.38,6.74
102.31,0.39,3.12
103.31,0.52,6.09
104.32,0.38,7.66
105.32,0.78,3.36
106.32,0.25,4.69
107.32,0.26,6.61
108.33,0.39,4.16
109.33,0.38,4.92
110.34,0.39,8.43
111.34,0.64,5.98
112.34,0.78,5.83
113.35,0.25,6.73
114.35,0.52,4.29
115.35,0.25,3.76
116.35,0.64,7.4
117.36,0.64,3.49
118.36,0.65,5.44
119.36,0.51,6.9
120.37,2.07,5.31
121.37,0.52,7.29
122.37,10.13,16
123.37,0.26,3.77
124.37,0.64,7.28
125.38,1.68,7.4
126.38,0.38,4.66
127.38,2.98,8.19
128.39,0.39,7.53
129.39,0.51,3.25
130.39,0.39,5.97
131.4,0.39,6.99
132.4,0.39,2.99
133.4,0.52,4.15
134.4,0.25,6.75
135.4,0.39,4.28
136.41,0.77,5.32
137.41,0.39,6.75
138.41,0.39,4.67
139.41,0.39,5.2
140.41,0,7.55
141.42,0.25,3.5
142.42,0.64,6.48
143.43,0.26,5.84
144.43,0.39,3.9
145.43,0.25,7.12
146.44,0.39,6.75
147.44,0.12,4.02
148.44,0.91,7.26
149.44,9.35,16.5
150.45,6.99,12.97
151.45,0.65,18.02
152.46,0.64,6.48
153.46,0.39,4.67
154.46,0.64,5.07
155.47,0.77,6.35
156.47,0.65,5.19
157.47,0.77,5.34
158.47,0.78,5.97
159.47,1.3,5.99
160.48,0.38,4.79
161.48,0.13,6.99
162.48,0.39,4.55
163.49,0.64,6.51
164.49,0.12,6.88
165.49,0.78,4.8
166.49,0.25,5.2
167.5,0.52,5.84
168.5,0.78,5.84
169.5,0.12,5.07
170.5,0.64,8.05
171.51,0.38,5.95
172.51,8.69,13.09
173.52,5.97,14.14
174.52,0.51,6.36
175.52,0.65,3.76
176.53,0.25,6.62
177.53,0.51,5.97
178.54,0.64,4.66
179.54,0.26,8.59
180.54,0.64,6.62
181.54,5.19,12.59
182.55,11.7,24.71
183.55,1.81,8.3
184.55,0.51,6.36
