"Time [s]","Process load","System load"
0.0,0,0
1.0,8.43,14.91
2.01,0.25,4.15
3.01,2.07,8.96
4.02,0,3.62
5.02,1.94,6.1
6.02,1.17,6.36
7.02,0.13,5.07
8.03,1.03,7.66
9.03,0.51,6.47
10.03,0.13,4.42
11.03,0.51,8.06
12.04,0.65,7.8
13.04,0.77,3.63
14.05,0.39,8.17
15.05,0.25,7.15
16.05,0.39,3.24
17.05,0.77,5.18
18.06,0.25,7.41
19.06,1.68,6.09
20.07,0.13,7.51
21.07,0.51,7.03
22.07,1.17,4.55
23.07,0.25,6.47
24.08,0.52,7.39
25.08,0.51,3.88
26.09,0.64,7.38
27.09,0.26,6.35
28.09,0.38,5.19
29.1,0.77,7.51
30.11,0.25,4.27
31.11,0.26,4.68
32.11,0.38,6.35
33.11,0.64,5.46
34.12,1.03,6.74
35.12,0.12,5.95
36.13,1.3,6.37
37.13,0.38,7.14
38.13,2.46,8.04
39.14,0.64,6.35
40.14,12.35,17.53
41.14,0.12,10.9
42.14,0.39,5.72
43.15,1.81,6.86
44.15,0.39,7.65
45.16,0.51,6.35
46.16,0.52,5.2
47.16,2.21,9.5
48.17,0.38,6.09
49.17,0.65,3.64
50.17,0.38,7.64
51.17,0.26,5.72
52.18,0.25,5.18
53.18,0.25,6.99
54.19,0.52,5.19
55.19,1.03,7
56.2,0.77,7.26
57.2,0.26,2.85
58.2,0.64,4.28
59.21,0.39,6.99
60.21,0.77,5.31
61.22,0.52,6.08
62.22,0.78,8.18
63.23,0.39,5.83
64.23,0.9,7.65
65.24,0.13,5.71
66.24,0.38,3.64
67.24,0.39,13.48
68.24,0.26,13.91
69.25,0.51,19.75
70.25,0.25,11.32
71.25,0.91,10.88
72.25,0.39,8.06
73.25,0.65,10.02
74.26,0.39,8.05
75.26,0.25,9.75
76.26,0.65,10.67
77.26,0.39,6.63
78.26,0.51,14.14
79.27,1.68,21.33
80.27,0,15.98
81.27,8.18,30.24
82.28,3.5,21.66
83.28,0.12,21.21
84.28,1.56,10.37
85.28,0.39,6.37
86.29,0.9,9.46
87.29,0.13,8.19
88.29,2.07,7.4
89.3,0.51,6.64
90.3,0.65,8.71
91.3,0.64,3.9
92.3,0.13,16.35
93.3,0.13,8.17
94.31,0.77,4.67
95.32,0.65,6.46
96.32,0.38,8.04
97.32,0.65,4.66
98.33,0.51,7.15
99.33,0.39,8.69
100.33,0.39,2.2
101.33,0.25,7.67
102.34,0,7.9
103.34,0.52,3.25
104.34,0.51,10.28
105.34,1.68,9.74
106.35,0.13,2.21
107.35,0.12,6.24
108.35,0.78,6.49
109.35,0.64,3.37
110.35,0.91,7.15
111.35,1.68,10.27
112.36,0.51,6.62
113.36,0.64,6.87
114.37,0.39,5.06
115.37,0.64,3.76
116.37,0.39,6.74
117.38,0.26,4.15
118.38,0.77,7.65
119.39,1.03,7
120.39,2.07,7.92
121.39,0.39,3.76
122.39,8.19,13.9
123.4,0.51,6.09
124.4,0.78,5.05
125.4,1.55,7.03
126.41,0.39,5.98
127.41,2.21,5.6
128.41,0.51,8.16
129.42,1.17,10.11
130.42,0.51,4.66
131.42,0.52,6.1
132.43,0.78,6.62
133.43,0.77,4.54
134.43,0.39,7.77
135.44,0.78,5.85
136.44,1.17,5.2
137.44,0.51,6.75
138.45,0.52,6.6
139.45,0.65,3.5
140.45,0.25,6.87
141.46,0.38,5.95
142.46,0,2.72
143.47,0.51,6.88
144.47,0.52,5.45
145.47,1.03,4.94
146.47,0.78,7.8
147.47,0.39,5.34
148.48,0.77,5.05
149.48,12.19,18.8
150.48,3.25,8.19
151.48,0.12,5.33
152.49,0.26,5.18
153.49,0.25,5.59
154.5,0.51,4.79
155.5,0.26,5.84
156.5,0.64,6.34
157.51,0.39,5.19
158.51,0.51,14.01
159.51,0.78,9.08
160.52,0.51,5.43
161.52,0.39,5.45
162.53,0.91,6.76
163.53,0.38,4.81
164.53,0.91,9.84
165.54,0.64,8.3
166.54,0.64,4.54
167.54,0.13,6.76
168.55,0.9,6.23
169.55,0.52,4.54
170.55,0.38,6.35
171.55,0.65,5.97
172.56,11.91,16.58
173.56,0.25,8.81
174.57,0.26,7.15
175.57,0.38,4.03
176.57,0.26,7.41
177.57,0.39,5.2
178.57,0.64,4.66
179.58,0.12,7.25
180.58,0.39,4.8
181.59,7.79,20.51
182.59,5.2,15.62
183.59,0.51,5.32
