"Time [s]","Process load","System load"
0.0,0,0
1.01,9.49,16.12
2.01,0.25,5.57
3.02,1.42,5.05
4.02,0.25,6.48
5.02,2.6,9.48
6.03,1.81,6.22
7.03,0.25,8.06
8.03,0.64,6.37
9.04,0,3.24
10.04,0.13,5.96
11.04,0.25,5.33
12.05,0.64,4.01
13.05,0.39,7.01
14.05,0.78,5.85
15.06,0.38,2.98
16.06,0.38,6.23
17.06,0.39,6.11
18.06,0.78,3.51
19.06,1.3,8.07
20.06,0.26,5.97
21.06,0.64,4.54
22.07,0.25,6.1
23.07,0.51,6.6
24.08,0.65,5.45
25.08,0.38,6.35
26.09,0.26,6.6
27.09,0.39,3.64
28.09,0.12,6.64
29.09,0.25,6.62
30.1,0.65,3.37
31.1,0.64,8.04
32.1,0.51,7.79
33.11,0.52,2.72
34.11,0.64,7.66
35.11,0,5.33
36.11,1.29,3.76
37.11,0,6.11
38.12,1.69,8.2
39.12,0.39,2.85
40.12,13.12,21.31
41.12,0.25,7.79
42.13,1.17,2.99
43.13,2.72,8.94
44.13,0.52,6.75
45.14,0.77,4.68
46.14,0.39,6.34
47.14,1.95,8.98
48.14,0.51,3.38
49.15,0.78,6.5
50.15,0.25,5.97
51.15,0.78,4.03
52.15,0,7.02
53.15,0.64,7.66
54.16,0.64,4.28
55.16,0.64,6.99
56.16,0.13,5.46
57.17,0.51,3.64
58.17,0.52,8.17
59.17,0.13,4.54
60.17,1.42,3.76
61.18,0.39,6.61
62.18,0.78,7.92
63.19,0.25,3.11
64.19,0.64,7.9
65.2,0.52,6.87
66.2,0.38,3.88
67.2,0.9,6.64
68.21,0.25,5.31
69.21,0.39,3.5
70.21,0.39,6.89
71.22,0.38,5.69
72.22,0.9,4.42
73.22,0.91,7.4
74.22,0.39,5.59
75.23,0.77,3.76
76.23,0.65,7.8
77.23,0.77,6.5
78.23,0.13,3.76
79.23,1.55,6.88
80.23,0.26,5.98
81.24,7.67,13.78
82.24,5.43,11.92
83.24,0.39,6.5
84.24,2.59,7.02
85.25,0.13,6.89
86.25,0.9,7.65
87.26,0.25,5.69
88.26,2.59,10.23
89.27,0.13,6.88
90.27,0.77,4.53
91.28,0.64,7.14
92.28,0.52,5.96
93.28,0.78,3.23
94.28,0.25,5.98
95.29,0.25,7.01
96.29,0.39,2.46
97.3,0.39,8.16
98.3,0.39,7.55
99.3,0.9,5.71
100.3,0.52,7.4
101.31,0.64,6.88
102.31,0.39,3.11
103.31,0.51,7.66
104.32,0.52,8.04
105.32,0.64,4.55
106.32,0.65,5.72
107.32,0.25,5.57
108.33,0.52,4.93
109.33,0.39,5.05
110.33,0.12,7.15
111.34,0.52,4.66
112.34,0.39,4.54
113.35,0.25,6.21
114.35,0.39,5.98
115.35,0.39,5.19
116.36,0.64,6.21
117.36,0.9,7.14
118.36,0.78,5.32
119.36,0.39,5.06
120.36,1.81,7.42
121.36,0.52,3.9
122.37,2.47,7.67
123.37,7.65,13.48
124.37,0.51,3.38
125.37,2.34,8.2
126.38,0.13,5.71
127.38,2.33,5.06
128.38,0.39,7.15
129.38,0.25,7.79
130.39,0.52,3.37
131.39,0.39,7.13
132.4,0.64,5.7
133.4,0.25,3.5
134.4,0.52,5.85
135.4,0.39,6.22
136.4,1.42,3.9
137.41,0.39,4.81
138.41,0.64,6.6
139.42,0.77,3.36
140.42,0.38,5.7
141.42,0.39,9.1
142.43,0.13,3.63
143.43,0.51,6.25
144.43,0.39,8.71
145.43,0.65,3.25
146.43,0.39,6.51
147.43,0.25,5.32
148.44,0.91,5.18
149.44,3.37,8.95
150.44,12.97,19.86
151.45,0.39,5.32
152.45,0.39,4.42
153.45,0.39,6.22
154.45,0.51,4.81
155.46,1.17,6.63
156.46,0.52,6.36
157.46,0.64,5.06
158.46,0.25,5.46
159.47,0.9,6.47
160.47,0.39,5.46
161.47,0.25,4.81
162.47,0.91,6.5
163.48,0.64,4.93
164.48,0.64,4.55
165.48,0.64,7.53
166.49,0.39,6.5
167.49,0.52,5.33
168.49,0.51,7.13
169.49,0.9,8.3
170.5,0.38,4.53
171.5,0.39,6.63
172.5,1.95,5.71
173.51,13.09,16.99
174.51,0.39,8.83
175.51,0.38,5.97
176.52,0.65,3.76
177.52,0.38,6.08
178.53,0.13,5.06
179.53,0.64,6.61
180.53,0.39,6.61
181.54,2.71,10.1
182.54,10.01,20.93
183.55,2.85,11.92
184.55,0.39,8.31
