"Name","Instance Count","Size (bytes)"
"java.lang.Integer",99028,1584448
"byte[]",14267,8784928
"java.lang.String",5682,136368
"java.lang.StringBuilder",2045,49080
"char[]",1839,495152
"java.io.File",1732,55424
"java.lang.StackTraceElement",1387,66576
"sun.nio.fs.WindowsFileAttributes",1365,87360
"java.lang.Object",1276,20416
"java.lang.ref.WeakReference",884,28288
"java.lang.Object[]",835,32736
"java.util.HashMap$Node",652,20864
"sun.nio.fs.WindowsFileAttributeViews$Basic",646,15504
"java.lang.Long",611,14664
"java.util.concurrent.ConcurrentHashMap$Node",555,17760
"java.nio.file.AccessMode[]",540,8640
"int[]",537,33824
"sun.nio.ch.FileChannelImpl$Closer",531,8496
"java.lang.String[]",502,20880
"java.nio.file.FileTreeWalker$Event",420,13440
"java.util.LinkedHashMap$Entry",285,11400
"java.math.BigInteger",280,11200
"java.io.FileDescriptor",276,11040
"byte[][]",263,8416
"java.io.FileCleanable",255,14280
"java.security.DrbgParameters$NextBytes",249,5976
"java.lang.Class[]",213,4888
"java.io.FileOutputStream",191,6112
"sun.util.locale.LocaleObjectCache$CacheEntry",189,7560
"sun.nio.fs.WindowsPath",175,7000
"sun.nio.fs.WindowsNativeDispatcher$FirstFile",173,5536
"java.io.FileOutputStream$1",162,2592
"sun.nio.fs.WindowsDirectoryStream",157,7536
"sun.nio.fs.WindowsPathParser$Result",157,3768
"sun.nio.fs.WindowsDirectoryStream$WindowsDirectoryIterator",152,4864
"org.apache.jackrabbit.core.data.AsyncUploadCacheResult",150,3600
"java.nio.HeapByteBuffer",145,8120
"java.io.ByteArrayInputStream",144,4608
"java.io.BufferedOutputStream",140,4480
"org.apache.jackrabbit.core.data.LazyFileInputStream",139,4448
"java.nio.StringCharBuffer",138,7728
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode",134,4288
"java.lang.ref.SoftReference",130,5200
"java.lang.ref.Finalizer",127,5080
"sun.nio.fs.WindowsPath$WindowsPathWithAttributes",124,5952
"java.lang.Class",122,39040
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",118,5664
"java.nio.file.LinkOption[]",117,2384
"java.util.StringJoiner",115,4600
"java.util.HashMap",114,5472
"java.util.ArrayList",108,2592
"java.util.Locale",102,3264
"java.lang.StackTraceElement[]",100,13328
"org.apache.jackrabbit.util.TransientFileFactory$MoribundFileReference",100,3200
"sun.util.locale.BaseLocale",100,3200
"java.util.stream.ReferencePipeline$Head",89,4984
"org.apache.commons.io.file.Counters$LongCounter",88,2112
"sun.util.locale.BaseLocale$Key",88,2816
"java.nio.file.FileTreeWalker$DirectoryNode",86,2752
"java.util.Spliterators$ArraySpliterator",83,2656
"java.lang.StringBuffer",71,2272
"java.io.ObjectOutputStream$HandleTable",70,2800
"java.lang.invoke.LambdaForm$Name",68,2176
"jdk.internal.math.FDBigInteger",68,2176
"java.util.stream.Collectors$$Lambda$83.0x00000001001768f0",66,1584
"java.util.stream.ReduceOps$3",66,2112
"java.util.stream.ReferencePipeline$3",65,4160
"sun.nio.fs.NativeBuffer$Deallocator",63,1512
"java.security.Provider$ServiceKey",62,1488
"org.apache.jackrabbit.core.data.CachingDataRecord",60,1440
"sun.nio.fs.NativeBuffer",60,1920
"java.util.stream.ReduceOps$3ReducingSink",59,1888
"java.util.stream.ReferencePipeline$3$1",57,1368
"org.apache.commons.io.input.ProxyInputStream$$Lambda$123.0x0000000100191ce0",56,896
"long[]",54,1728
"org.apache.jackrabbit.core.data.DataIdentifier",54,864
"java.lang.Throwable",51,2040
"org.apache.jackrabbit.core.data.RandomInputStream",51,3264
"sun.nio.ch.FileDispatcherImpl",50,800
"java.util.WeakHashMap$Entry",49,1960
"java.util.stream.Collectors$CollectorImpl",49,1568
"org.apache.log4j.spi.LoggingEvent",49,3528
"java.lang.reflect.Method",47,4136
"java.nio.HeapCharBuffer",46,2576
"java.lang.ThreadLocal$ThreadLocalMap$Entry[]",45,3600
"java.text.DateFormatSymbols",45,2880
"sun.nio.fs.WindowsChannelFactory$Flags",44,1408
"java.io.ObjectOutputStream$ReplaceTable",43,1032
"java.lang.invoke.MethodType",41,1640
"sun.security.provider.SHA2$SHA256",40,2560
"java.io.FileInputStream",39,1248
"java.io.FileInputStream$1",38,608
"sun.nio.ch.NativeThreadSet",37,888
"sun.nio.fs.WindowsException",37,1776
"org.slf4j.helpers.FormattingTuple",35,840
"java.io.DataOutputStream",33,1320
"java.io.ObjectOutputStream",33,1848
"java.util.Formatter$FixedString",33,1056
"java.util.Formatter$FormatSpecifier",33,1320
"java.nio.file.FileVisitOption[]",32,768
"java.util.HashMap$Node[]",31,277616
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",30,960
"java.nio.file.NoSuchFileException",30,1440
"java.io.ObjectOutputStream$BlockDataOutputStream",29,1160
"java.io.SerialCallbackContext",29,696
"org.apache.maven.surefire.api.util.internal.ImmutableMap$Node",29,696
"sun.nio.ch.FileChannelImpl",28,2016
"org.apache.log4j.spi.LocationInfo",27,864
"org.apache.maven.surefire.api.util.internal.ClassMethod",27,648
"java.lang.Byte",26,416
"java.security.MessageDigest$Delegate$CloneableDelegate",26,832
"java.util.stream.StreamSpliterators$WrappingSpliterator",26,1248
"sun.nio.fs.WindowsFileAttributeViews$Dos",26,624
"java.lang.Short",25,400
"java.util.concurrent.ConcurrentLinkedQueue$Node",25,600
"java.util.concurrent.ConcurrentHashMap$MapEntry",23,552
"java.util.concurrent.ConcurrentLinkedQueue",23,552
"sun.security.jca.GetInstance$Instance",23,552
"java.util.Formatter",22,704
"java.util.concurrent.ConcurrentHashMap",22,1408
"java.util.stream.MatchOps$MatchOp",22,528
"org.apache.commons.io.file.Counters$LongPathCounters",22,528
"java.lang.Character$UnicodeBlock",21,336
"java.nio.file.CopyOption[]",21,504
"java.util.HashMap$EntrySet",21,336
"sun.security.pkcs11.SunPKCS11$Descriptor",21,672
"java.security.DigestOutputStream",20,640
"java.security.Provider$Service",20,1280
"java.util.Vector",20,640
"java.util.Vector$1",20,480
"org.apache.commons.io.file.DeleteOption[]",20,480
