"Time [s]","Process load","System load"
0.0,0,0
1.0,9.62,18.6
2.01,0,5.84
3.01,1.55,4.55
4.01,0.13,7.29
5.01,2.6,8.96
6.01,1.29,5.44
7.02,0.51,6.48
8.02,1.17,8.3
9.02,0.64,3.12
10.02,0.25,6.11
11.03,0.26,7.51
12.04,0.9,4.14
13.04,0.13,5.71
14.04,0.77,6.62
15.04,0.64,3.25
16.05,0.77,6.34
17.05,0.25,6.62
18.06,0.13,2.07
19.06,2.21,8.95
20.06,0.51,6.51
21.06,0.91,2.97
22.07,0.77,7.41
23.07,0.52,6.76
24.07,0.51,2.59
25.08,0.52,5.95
26.08,0.25,7.26
27.09,0.52,3.37
28.09,0.38,5.19
29.09,0.26,7.14
30.09,0.39,4.3
31.09,0.25,7.01
32.1,0.25,4.93
33.1,0.38,5.7
34.1,0.78,8.06
35.11,0.12,7.01
36.11,0.91,6.47
37.12,0,5.97
38.12,2.72,9.73
39.12,0.51,2.73
40.12,13.11,21.29
41.13,0.26,7.02
42.13,1.16,5.2
43.13,1.95,7.68
44.13,0.39,6.63
45.13,0.25,2.99
46.13,0.39,6.76
47.13,2.47,8.57
48.14,0.12,3.64
49.14,0.78,6.73
50.15,0.39,6.36
51.15,0.51,3.9
52.15,0.52,6.75
53.15,0.25,7.13
54.16,0.52,3.89
55.16,0.9,7.68
56.16,0.25,5.19
57.16,0.39,4.94
58.17,0.38,5.96
59.17,0.25,6.09
60.17,0.52,4.02
61.18,0.51,7.27
62.18,0.64,9.87
63.18,0,4.01
64.19,0.38,8.16
65.19,0.25,6.23
66.19,0.52,3.77
67.2,0.25,5.32
68.2,0.25,6.37
69.2,0.38,3.36
70.21,0.52,9.47
71.21,0.25,6.24
72.21,0.38,3.1
73.21,0.39,7.68
74.22,0.64,6.11
75.22,0.9,4.02
76.22,0.39,7.01
77.22,1.03,10
78.23,0.64,5.32
79.23,2.08,8.19
80.23,0.13,6.62
81.24,7.01,9.73
82.24,6.09,13.24
83.24,0.25,6.75
84.24,1.82,4.16
85.25,0.52,7.15
86.25,0.9,7.4
87.25,0.39,3.51
88.25,1.82,7.54
89.26,0.12,6.09
90.26,0.78,3.36
91.26,0.65,6.9
92.27,0.52,5.82
93.27,1.16,6.1
94.27,0.78,6.48
95.28,0.13,7.91
96.28,1.16,15.75
97.28,0.39,6.89
98.28,0.25,7.26
99.28,0.91,4.29
100.29,0.12,4.93
101.29,0.13,6.09
102.29,0.39,4.55
103.3,0.51,7.26
104.3,0.64,6.75
105.3,0.39,4.54
106.31,0.26,6.74
107.31,0.51,6.22
108.32,0.52,2.72
109.32,0.65,5.07
110.32,0.51,5.84
111.33,0.64,3.89
112.33,0.26,6.49
113.33,0.25,6.74
114.34,0.51,2.71
115.34,0.26,7.01
116.34,0.51,7.01
117.35,0.38,2.2
118.35,0.64,6.23
119.36,0.25,7.77
120.36,1.81,4.53
121.37,0.39,7.51
122.37,4.79,10.89
123.37,6.37,9.23
124.38,0,6.88
125.38,1.43,7.66
126.38,0.38,1.82
127.38,2.73,8.96
128.39,0.64,8.83
129.39,0.77,4.16
130.39,0.39,5.98
131.39,0.52,6.35
132.4,0.12,3.11
133.4,0.52,5.99
134.4,0.39,6.22
135.4,0.51,4.02
136.41,1.68,5.97
137.41,0.13,6.89
138.41,0.52,4.02
139.42,0.12,5.18
140.42,0.25,6.87
141.43,0.65,3.88
142.43,0.25,5.19
143.43,0.78,6.64
144.43,0.38,3.64
145.44,1.03,6.87
146.44,0.52,7.28
147.44,0.64,3.62
148.45,0.25,6.35
149.45,5.19,11.42
150.45,10.55,15.36
151.45,0.25,7.4
152.46,0.13,5.06
153.46,0.39,5.58
154.47,0.64,6.87
155.47,0.25,7.66
156.47,0.64,3.63
157.48,0.25,6.48
158.48,0.52,5.98
159.48,1.29,4.92
160.49,0.64,5.19
161.49,0.52,5.85
162.49,0.9,3.76
163.49,0.13,6.23
164.5,0.64,7.91
165.5,0.51,2.99
166.5,0.13,6.37
167.5,1.03,7.79
168.51,0.78,3.89
169.51,0.51,7
170.51,0.64,7.26
171.51,0.65,4.04
172.52,5.19,11.68
173.52,8.7,15.86
174.52,0.52,4.54
175.53,0.13,6.48
176.53,0.64,7.15
177.53,0.39,2.33
178.53,0.38,7.77
179.54,0.26,5.45
180.54,0.51,3.89
181.54,4.29,15.09
182.55,12.47,26.38
183.55,0.78,7.26
184.55,0.38,6.23
