"Time [s]","Process load","System load"
0.0,0,0
1.01,8.43,12.19
2.01,0.77,7.79
3.02,1.95,9.33
4.02,0.51,2.59
5.02,2.47,11.7
6.03,0.78,7.77
7.03,0.64,6.1
8.04,0.64,9.19
9.04,0.13,5.45
10.04,0.39,3.5
11.04,0.51,6.88
12.05,0.78,6.76
13.05,0.51,5.07
14.05,0.26,6.48
15.06,0.77,4.92
16.06,0.65,6.36
17.06,0.77,7.67
18.06,0.65,5.72
19.06,1.43,5.73
20.07,0.52,7.14
21.07,0.9,5.85
22.07,0.13,3.63
23.07,0.64,6.89
24.07,0.9,6.37
25.08,0.52,5.45
26.08,0.25,5.46
27.08,0.25,4.27
28.09,0.39,5.7
29.09,0.25,5.58
30.09,0.39,5.45
31.1,0.64,9.73
32.1,0.52,7.27
33.11,0.64,5.7
34.11,1.03,8.02
35.12,0.52,5.71
36.12,1.29,6.21
37.13,0.38,6.21
38.13,2.2,8.18
39.13,0.26,5.46
40.13,13,17.55
41.14,0,6.87
42.14,1.04,5.06
43.14,1.29,6.99
44.15,0.26,6.5
45.15,1.03,6.5
46.15,0.12,7.94
47.15,2.46,8.69
48.16,0.25,5.95
49.16,1.04,6.63
50.16,0.26,7.8
51.16,1.04,5.99
52.17,1.03,4.79
53.17,0.38,5.71
54.17,0.52,6.5
55.17,0.51,4.02
56.18,0.39,7.93
57.18,0.52,6.62
58.18,0.9,5.84
59.18,0.52,7.52
60.19,0.39,5.32
61.19,0,3.5
62.2,0.64,6.75
63.2,1.29,7.67
64.2,0.51,3.76
65.2,0.65,6.62
66.21,0.9,7.13
67.21,0.64,4.67
68.21,0.65,7.68
69.21,0.39,5.98
70.22,0.52,3.23
71.22,0.25,6.36
72.22,0.78,7.8
73.23,0.51,3.5
74.23,0.25,5.98
75.23,0.64,6.49
76.24,0.26,3.88
77.24,0.51,6.23
78.24,0.25,7.26
79.25,1.42,4.79
80.25,0.64,6.09
81.25,8.84,14.29
82.26,4.55,8.2
83.26,0.12,6.08
84.26,1.7,8.2
85.27,0.25,1.95
86.27,0.78,6.75
87.27,0.38,7.01
88.28,2.59,6.09
89.28,0.64,6.49
90.28,0.64,7.26
91.29,0.39,4.29
92.29,0.77,10.1
93.29,0.64,7.53
94.3,0.25,3.11
95.3,0.39,6.25
96.3,0.78,8.31
97.3,0.25,2.21
98.31,0.13,5.96
99.31,0.25,7.15
100.31,0.39,3.62
101.32,1.43,7.66
102.32,0.25,6.87
103.32,0.25,3.11
104.33,0.52,8.31
105.33,0.25,7.52
106.33,0.25,4.42
107.34,0.39,7.79
108.34,0.39,6.23
109.34,0.51,3.38
110.34,0.52,7.28
111.35,0.39,6.49
112.35,0.39,3.25
113.35,0.77,7.01
114.35,0.65,6.76
115.35,0.51,4.02
116.36,0.52,7.13
117.36,0.25,6.76
118.36,0.64,3.89
119.37,0.39,6.23
120.37,1.82,7.4
121.37,0.51,4.81
122.37,5.84,10.76
123.38,4.4,10.25
124.38,0.91,3.77
125.38,2.33,6.37
126.39,0,5.69
127.39,2.46,7.65
128.4,0.77,5.04
129.4,0.64,8.18
130.4,0.64,5.32
131.41,0.39,4.54
132.41,0.25,5.85
133.41,0.78,5.83
134.41,0.51,3.77
135.41,0.13,6.11
136.42,1.17,8.05
137.42,0.25,5.05
138.42,0.51,6.35
139.43,0.65,6.37
140.43,0.78,4.79
141.43,0.52,6.9
142.43,0.64,4.02
143.44,0.51,6.48
144.44,0.39,7.16
145.44,0.25,4.8
146.44,0.78,5.45
147.45,0.52,5.85
148.45,0.51,5.84
149.45,6.5,11.06
150.45,9.73,17.39
151.46,0.64,6.09
152.46,0.65,6.76
153.46,0.38,7.15
154.46,0.65,4.79
155.47,0.77,5.06
156.47,0.26,6.25
157.47,0.9,5.71
158.48,0.78,5.58
159.48,1.03,5.84
160.48,0.64,4.93
161.49,0.64,4.79
162.49,0,5.97
163.5,0.78,5.05
164.5,0.51,6.23
165.5,0.25,7.14
166.51,0.78,6.22
167.51,0.52,5.2
168.51,0.25,5.84
169.51,0.13,4.02
170.52,0.12,4.27
171.52,0.65,7.94
172.52,6.11,11.05
173.52,8.59,14.84
174.53,0.64,7.26
175.53,0.52,5.85
176.53,0.38,4.04
177.53,0.65,6.08
178.54,0.25,5.18
179.54,0.12,4.66
180.54,0.52,5.84
181.55,4.66,13.61
182.55,11.59,20.83
183.55,0.64,11.68
184.56,0.25,4.8
