"Time [s]","Process load","System load"
0.0,0,0
1.0,8.81,15.15
2.01,0.38,5.83
3.01,1.81,5.44
4.01,0,5.72
5.02,2.99,10.77
6.02,1.42,5.72
7.02,0.52,6.75
8.02,0.78,7.55
9.02,0.51,4.41
10.03,0.39,7.01
11.03,0.25,6.73
12.04,0.78,3.89
13.04,0.25,5.71
14.04,1.03,6.5
15.05,0.64,4.67
16.05,0.65,5.31
17.06,0.64,8.04
18.06,0.38,4.14
19.06,2.07,6.74
20.07,0.12,9.46
21.07,0.91,7.38
22.08,0.25,3.76
23.08,0.51,6.88
24.09,0.64,7
25.09,0.91,6.76
26.09,0.78,7.8
27.09,0.38,5.06
28.1,0.78,7.13
29.1,0.64,6.49
30.1,0.64,4.94
31.1,0.78,7
32.11,1.03,6.35
33.11,0.78,5.71
34.12,1.42,6.99
35.12,0.25,6.36
36.12,0.65,5.2
37.12,0.91,5.97
38.13,2.33,10.11
39.13,0.39,4.42
40.13,12.48,19.12
41.13,0.39,7.55
42.14,1.29,5.83
43.14,1.69,7.03
44.14,0.51,5.96
45.15,1.56,7.26
46.15,0.65,5.33
47.15,2.47,10.27
48.15,0.78,6.11
49.15,1.03,6.76
50.15,0.39,7.79
51.16,0.9,4.02
52.16,0.9,6.61
53.17,0.64,6.36
54.17,0.26,2.99
55.17,0.38,6.48
56.18,0.25,7.25
57.18,0.51,4.93
58.18,0.52,4.68
59.19,0,5.71
60.19,0.25,3.5
61.19,0.39,7.4
62.2,0.51,7.12
63.2,0.52,4.14
64.2,0.64,7.28
65.21,1.04,8.97
66.21,1.04,3.39
67.21,0.39,5.06
68.21,0.64,6.47
69.22,0.77,3.63
70.22,0.64,8.3
71.23,0.25,6.87
72.23,0.64,4.29
73.24,0,6.33
74.24,0.64,7.28
75.24,0.52,3.11
76.24,0,6.1
77.24,0.65,7.55
78.25,0.77,3.49
79.25,2.33,7.53
80.26,0.13,6.48
81.26,9.23,13.91
82.26,3.64,11.56
83.26,0,4.68
84.26,2.33,3.9
85.27,0,5.84
86.27,0.78,7.8
87.27,0.51,4.79
88.28,1.68,6.87
89.28,0.52,9.46
90.28,0.39,3.76
91.29,0.38,5.45
92.29,0.39,7.91
93.29,0.78,3.9
94.3,0.25,5.45
95.3,0.78,10.51
96.31,0.64,4.66
97.31,0.52,6.64
98.31,0.25,5.57
99.31,0.78,4.27
100.32,0.39,5.59
101.32,0.38,6.48
102.33,0.65,2.97
103.33,0.38,6.62
104.33,0.52,7.51
105.34,0.13,3.65
106.34,0.12,5.85
107.34,0.78,7.14
108.34,0.51,4.54
109.35,0.52,7.51
110.35,0.25,5.84
111.35,0.65,5.08
112.36,0.64,5.69
113.36,0.52,6.5
114.36,0.9,3.89
115.36,0.26,6.11
116.37,0.77,6.36
117.37,0.78,5.32
118.37,0.64,7.12
119.38,0.39,6.74
120.38,1.42,4.66
121.38,0.25,5.45
122.39,7.01,15.19
123.39,3.24,6.74
124.4,0.77,6.35
125.4,1.95,7.38
126.41,0.25,2.98
127.41,3.11,9.07
128.41,0.78,12.6
129.42,0.25,7.53
130.42,0.13,8.06
131.42,0.38,7.41
132.42,0.26,2.73
133.42,0.64,6.63
134.43,0.25,6.5
135.43,0.52,3.37
136.43,1.3,5.46
137.43,0.25,6.76
138.43,0.25,3.64
139.43,0.13,4.67
140.44,0.51,6.73
141.44,0.26,5.46
142.44,1.16,6.24
143.44,0.52,7.66
144.45,0.39,3.76
145.45,0.25,4.91
146.46,0.64,6.35
147.46,0.39,5.2
148.46,0.64,5.71
149.46,8.7,14.93
150.47,8.3,13.1
151.47,0.39,5.31
152.48,0.25,6.61
153.48,0.52,4.4
154.48,0.12,4.03
155.48,0.25,6.5
156.49,1.3,6.1
157.49,0.77,5.99
158.49,0.26,6.62
159.49,1.03,6.35
160.5,0.51,4.66
161.5,0.39,5.45
162.5,0.13,4.03
163.5,0.51,3.38
164.51,0.25,6.35
165.51,0.39,6.76
166.51,0.39,4.81
167.51,0.39,6.5
168.52,0.52,6.35
169.52,0.9,3.77
170.52,0.39,7.14
171.52,0.12,8.18
172.53,5.06,8.43
173.53,9.49,15.08
174.53,0.26,6.62
175.54,0.39,4.28
176.54,0.38,5.06
177.54,0.13,5.97
178.55,0.64,4.15
179.55,0.39,4.81
180.56,0.64,7.51
181.56,3.88,11.01
182.56,11.41,22.82
183.57,1.17,9.9
184.57,0.64,5.18
