"Time [s]","Process load","System load"
0.0,0,0
1.0,8.46,16.4
2.0,0.78,4.55
3.0,1.3,6.25
4.0,0.39,5.72
5.0,3.38,9.63
6.0,0.39,3.9
7.01,0.78,6.88
8.01,0.9,4.02
9.01,0.52,6.37
10.01,0.38,6.25
11.01,0.78,6.25
12.01,0.39,4.81
13.01,0.52,6.64
14.01,0.38,18.1
15.01,0.65,2.59
16.02,0.64,4.8
17.02,0.9,6.64
18.02,0.52,3.12
19.02,1.3,7.42
20.02,0.64,5.98
21.02,0.65,5.2
22.02,0.9,5.58
23.02,0.26,6.76
24.02,0.65,2.86
25.02,0.12,4.16
26.03,0.39,6.64
27.03,0.52,6.49
28.03,1.04,5.46
29.03,0.39,6.11
30.03,0.77,5.73
31.03,0.91,4.02
32.03,0.51,6.11
33.03,0.78,4.42
34.03,0.78,3.51
35.04,0.39,6.37
36.04,1.04,7.16
37.04,0.25,2.86
38.04,2.08,7.02
39.04,0.65,6.38
40.04,13.28,17.31
41.04,0.12,5.99
42.04,1.04,6.11
43.04,1.82,5.08
44.04,0.52,6.11
45.04,0.64,6.49
46.04,0.39,3.37
47.05,2.6,7.81
48.05,1.04,5.98
49.05,0.65,4.03
50.05,0,3.38
51.05,0.39,5.34
52.05,0.25,3.9
53.05,0.13,3.38
54.05,0.78,6.75
55.05,0.51,6.38
56.05,0.52,3.65
57.05,0.39,7.66
58.05,0.51,6.38
59.05,0.25,1.69
60.06,1.04,7.28
61.06,0.39,6.12
62.06,0.52,3.12
63.06,0.65,6.11
64.06,0.25,5.06
65.06,0.13,3.51
66.06,0.78,4.81
67.06,0.77,5.73
68.06,0.78,4.29
69.06,0.65,5.6
70.06,0.78,8.85
71.06,0.25,5.71
72.07,0.64,4.28
73.07,0.13,7.28
74.07,0.51,7.8
75.07,0.65,6.64
76.07,0.51,4.55
77.07,0.65,6.9
78.07,0.25,4.03
79.07,1.56,5.07
80.07,0.25,5.73
81.08,8.19,12.08
82.08,5.85,9.62
83.08,0.25,5.85
84.08,1.95,6.38
85.08,0.52,2.33
86.08,1.16,6.5
87.08,0.26,7.54
88.08,2.2,3.9
89.09,0.39,5.99
90.09,0.52,5.97
91.09,0.25,2.2
92.09,0.25,6.36
93.09,0.25,4.42
94.09,0.52,5.85
95.09,0.65,4.69
96.09,0.52,6.25
97.1,0.51,5.84
98.1,0.52,5.98
99.1,0.38,7.29
100.1,0.39,6.87
101.1,0.78,7.41
102.1,0.25,6.51
103.1,0.64,4.67
104.1,0.52,3.12
105.11,0.25,7.15
106.11,0.52,5.72
107.11,0.77,3.51
108.11,0.39,6.38
109.11,0.52,5.58
110.11,0.51,3.78
111.11,0.52,5.72
112.11,0.39,6.5
113.11,0.77,8.46
114.11,0.91,5.45
115.11,0.51,5.99
116.12,1.04,6.11
117.12,0.39,4.55
118.12,0.39,6.11
119.12,0.25,5.2
120.12,1.56,3.77
121.12,0.12,5.85
122.12,2.86,10.28
123.12,7.4,13.24
124.12,0.39,7.93
125.13,1.55,6.88
126.13,0.91,4.16
127.13,2.46,7.68
128.13,0.52,8.2
129.13,0.64,2.99
130.13,0.25,5.33
131.13,0.78,7.68
132.13,0.39,5.46
133.13,0.51,4.81
134.14,0.13,7.02
135.14,0.39,3.25
136.14,1.17,4.29
137.14,0.12,7.55
138.14,0.25,5.58
139.14,0.39,2.73
140.14,0.39,7.68
141.14,0.39,5.84
142.14,0.52,6.11
143.15,0.25,6.25
144.15,0.51,5.85
145.15,0.52,4.95
146.15,0.51,5.2
147.15,0.39,7.81
148.15,0.52,4.02
149.15,4.03,9.11
150.15,12.5,22.52
151.15,0.52,4.81
152.15,0.38,2.86
153.15,0.78,7.41
154.16,0.78,5.99
155.16,0.51,7.16
156.16,0.52,7.01
157.16,0.9,6.64
158.16,0.52,3.25
159.16,1.16,7.68
160.16,0.52,8.59
161.16,0.78,7.55
162.16,0.77,5.85
163.16,0.52,6.38
164.16,0.51,3.9
165.16,0.52,5.98
166.16,0.39,5.59
167.16,0.51,6.77
168.16,0.26,3.77
169.17,0.25,7.42
170.17,0.78,5.98
171.17,0.25,5.99
172.17,1.82,24.97
173.17,15.75,34.63
174.17,0.52,6.77
175.17,0.51,9.48
176.17,0.39,6.64
177.17,0.65,4.69
178.17,0.65,5.2
179.17,0.13,5.98
180.17,0.65,4.94
181.17,1.17,4.95
182.18,8.59,21.61
183.18,7.03,16.14
184.18,0.12,7.03
