"Time [s]","Process load","System load"
0.0,0,0
1.0,9.74,16.63
2.01,0.25,4.14
3.01,1.3,4.3
4.01,0.65,8.82
5.02,2.46,8.18
6.02,1.3,6.11
7.02,0.12,7.64
8.03,1.03,5.7
9.03,0,4.54
10.04,0.78,7.91
11.04,1.04,4.68
12.04,0.64,4.55
13.04,0.25,8.05
14.04,0.91,6.36
15.05,0.25,4.16
16.05,0.52,7.25
17.05,0.77,4.54
18.05,0.26,4.95
19.06,1.55,7.63
20.06,0.52,5.59
21.06,0.77,5.07
22.06,0.39,6.36
23.07,0.25,6.89
24.07,0.38,5.83
25.07,0.52,7.26
26.08,0.78,4.68
27.08,0.25,4.02
28.08,0,5.07
29.09,0.51,6.09
30.09,0.52,4.4
31.09,0.9,7.91
32.1,0.78,4.02
33.1,0.13,5.04
34.11,0.12,8.43
35.11,0.25,5.19
36.11,0.65,6.24
37.11,0.38,7.8
38.11,1.95,5.47
39.12,0.39,6.88
40.12,13.93,21.22
41.12,0.77,6.09
42.12,0.39,6.75
43.13,1.43,8.2
44.13,0.25,3.5
45.14,0.91,6.08
46.14,0.39,6.12
47.14,2.2,7.27
48.14,0.13,4.03
49.14,0.51,7
50.15,0.52,5.05
51.15,0.51,6.09
52.16,0.39,7.13
53.16,0.64,3.24
54.16,0.26,6.09
55.17,0.38,5.99
56.17,0.52,4.41
57.17,0.13,4.94
58.18,0.38,7.39
59.18,0.39,6.23
60.18,0.78,7.66
61.18,0.13,5.98
62.19,0.25,3.37
63.19,0.78,5.6
64.19,0.64,9.2
65.19,0.39,5.57
66.2,0.77,4.81
67.2,0.13,5.33
68.2,1.04,6.9
69.2,0.52,6.49
70.2,0.51,4.67
71.21,0.78,5.19
72.21,0.9,5.05
73.22,0.64,6.1
74.22,0.26,5.58
75.22,1.55,6.89
76.23,0.64,6.21
77.23,1.17,5.32
78.23,0.51,4.8
79.24,1.82,6.37
80.24,0.39,5.59
81.24,8.18,11.56
82.24,3.89,10.76
83.25,0.52,7.4
84.25,1.94,5.71
85.25,0.13,7.28
86.25,0.51,8.44
87.26,0.52,3.76
88.26,2.33,8.31
89.26,0.64,9.23
90.26,0.39,3.24
91.27,0.12,6.76
92.27,0.65,6.88
93.27,1.16,5.96
94.27,0.39,8.33
95.28,0.64,7.93
96.28,0.52,2.72
97.28,0.64,7.38
98.28,0.51,5.86
99.29,0.91,4.42
100.29,0,4.94
101.29,0.51,6.09
102.29,0.52,4.93
103.3,0.25,7.52
104.3,0.51,5.84
105.31,0.65,6.35
106.31,0,15.82
107.31,0.51,7.02
108.31,0.9,3.37
109.32,0.91,7.4
110.32,0.64,6.62
111.32,1.04,4.95
112.33,0.25,6.87
113.33,0.39,4.42
114.33,0.9,4.66
115.33,1.3,7.41
116.34,0.51,5.32
117.34,0.64,3.63
118.35,0.38,5.96
119.35,0.38,6.08
120.36,1.81,4.54
121.36,0.25,6.08
122.37,7.12,12.58
123.37,3.63,7.78
124.37,0.39,7.8
125.38,1.55,8.69
126.38,0.39,3.11
127.38,3.63,8.69
128.39,0.38,6.86
129.39,0.51,4.02
130.39,0,5.59
131.4,0.25,7.66
132.4,0.64,2.85
133.4,0.78,5.56
134.41,0.78,8.95
135.41,0.78,2.59
136.41,1.43,6.76
137.42,0.77,7.63
138.42,0.52,3.38
139.42,0.39,6.74
140.43,0.64,5.98
141.43,0.78,3.9
142.43,0,7.51
143.43,0.12,15.1
144.44,0.64,6.49
145.44,0.65,8.59
146.44,0.52,7.02
147.44,0.25,4.28
148.44,0.64,7.65
149.45,7.8,14.7
150.45,10.63,14
151.46,0.52,6.87
152.46,0.12,6.09
153.46,0.78,4.16
154.47,0.51,11.53
155.47,0.65,7.66
156.47,0.51,2.59
157.48,0.25,6.99
158.48,0.39,5.56
159.49,1.43,5.19
160.49,0.64,6.88
161.49,0.39,6.63
162.49,0.25,2.34
163.5,0.91,7.01
164.5,0.38,7.25
165.51,0.77,5.06
166.51,0.39,7.53
167.51,0.52,5.58
168.52,0.9,4.4
169.52,0.13,5.72
170.52,0.64,6.21
171.53,0.51,5.18
172.53,5.07,11.96
173.53,9.49,14.44
174.53,0.64,5.85
175.54,0.39,7.14
176.54,0.78,7.4
177.55,0.64,4.78
178.55,0.39,6.61
179.55,0.25,4.81
180.55,0.39,5.46
181.55,3.9,14.17
182.56,11.58,22.5
183.56,2.72,7.14
184.56,0.51,8.04
