"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.01,258048000,235599000,22449000
2.01,258048000,235599000,22449000
3.01,258048000,251173000,6875000
4.02,258048000,251173000,6875000
5.02,258048000,249263000,8785000
6.02,258048000,249125000,8923000
7.02,258048000,249125000,8923000
8.03,258048000,247950000,10098000
9.03,258048000,247950000,10098000
10.04,258048000,247653000,10395000
11.04,258048000,247653000,10395000
12.04,258048000,247653000,10395000
13.04,258048000,247653000,10395000
14.05,258048000,247653000,10395000
15.05,258048000,247653000,10395000
16.05,258048000,247653000,10395000
17.05,258048000,246778000,11270000
18.06,258048000,246778000,11270000
19.06,258048000,245029000,13019000
20.06,258048000,245029000,13019000
21.07,258048000,244240000,13808000
22.07,258048000,244240000,13808000
23.07,258048000,244240000,13808000
24.07,258048000,244240000,13808000
25.07,258048000,244005000,14043000
26.08,258048000,244005000,14043000
27.08,258048000,244005000,14043000
28.09,258048000,244005000,14043000
29.09,258048000,244005000,14043000
30.1,258048000,244005000,14043000
31.1,258048000,244005000,14043000
32.1,258048000,244005000,14043000
33.1,258048000,244005000,14043000
34.11,258048000,242979000,15069000
35.11,258048000,242979000,15069000
36.11,258048000,241438000,16610000
37.12,258048000,241438000,16610000
38.12,258048000,238885000,19163000
39.13,258048000,238885000,19163000
40.13,258048000,231715000,26333000
41.13,258048000,231715000,26333000
42.14,258048000,229669000,28379000
43.14,258048000,228131000,29917000
44.14,258048000,228131000,29917000
45.14,258048000,226717000,31331000
46.15,258048000,226717000,31331000
47.15,258048000,224821000,33227000
48.15,258048000,224821000,33227000
49.15,258048000,224278000,33770000
50.16,258048000,224278000,33770000
51.16,258048000,224278000,33770000
52.16,258048000,224278000,33770000
53.16,258048000,224278000,33770000
54.17,258048000,224278000,33770000
55.17,258048000,224278000,33770000
56.17,258048000,224278000,33770000
57.18,258048000,224278000,33770000
58.18,258048000,223525000,34523000
59.18,258048000,223525000,34523000
60.18,258048000,250228000,7820000
61.19,258048000,249716000,8332000
62.19,258048000,248571000,9477000
63.2,258048000,248571000,9477000
64.2,258048000,248571000,9477000
65.2,258048000,248571000,9477000
66.21,258048000,248571000,9477000
67.21,258048000,248571000,9477000
68.21,258048000,248571000,9477000
69.22,258048000,248571000,9477000
70.22,258048000,248182000,9866000
71.22,258048000,248182000,9866000
72.22,258048000,248182000,9866000
73.23,258048000,248182000,9866000
74.23,258048000,248182000,9866000
75.24,258048000,247428000,10620000
76.24,258048000,247428000,10620000
77.24,258048000,246638000,11410000
78.25,258048000,246638000,11410000
