"Time [s]","Process load","System load"
0.0,0,0
1.0,7.9,14.38
2.01,0.38,5.43
3.01,1.81,6.75
4.01,0.25,3.77
5.01,2.21,9.76
6.02,1.17,6.48
7.02,0.38,3.5
8.03,0.52,7.12
9.03,0.25,8.42
10.03,0,13.12
11.04,0.13,7.54
12.04,0.39,4.68
13.04,0.25,4.92
14.04,0.51,6.23
15.04,0.65,5.06
16.05,0.65,6.11
17.05,0.39,6.37
18.05,0.64,6.5
19.05,1.16,4.15
20.06,0.39,7.12
21.06,0.64,6.11
22.06,0.38,3.88
23.07,0.52,6.49
24.07,0.39,7.01
25.07,0.64,4.54
26.07,0.51,7.01
27.08,0.13,4.92
28.08,0.9,5.05
29.09,0.52,7.77
30.1,0.64,5.31
31.1,0.39,3.11
32.1,0.51,7.25
33.11,0.78,6.23
34.11,0.9,4.94
35.11,0.13,5.73
36.11,0.51,5.45
37.12,0.65,4.92
38.12,2.72,8.16
39.12,0.12,5.19
40.13,12.18,17.48
41.13,0,11.28
42.14,0.64,6.74
43.14,2.08,8.46
44.14,0.39,5.97
45.15,0.78,6.99
46.15,0.39,4.55
47.15,3.36,9.08
48.15,0,5.71
49.16,1.29,5.45
50.16,0.13,8.85
51.16,0.12,5.58
52.16,0.26,4.16
53.16,0.39,7.41
54.17,0.38,4.66
55.17,0.26,5.85
56.17,0.25,6.62
57.17,0.13,4.54
58.18,0.51,5.07
59.18,0.25,6.76
60.18,0.39,6.11
61.18,0.91,5.32
62.19,1.16,8.3
63.19,0.25,5.7
64.19,0.91,8.83
65.2,0.64,6.08
66.2,0.78,5.85
67.2,0.77,5.58
68.21,0.38,6.48
69.21,0.78,4.42
70.22,0.13,3.5
71.22,0.25,6.11
72.22,0.51,6.25
73.22,0.91,5.72
74.22,0.12,5.31
75.23,1.03,5.71
76.23,0.78,6.09
77.24,1.16,8.15
78.24,0.39,4.94
79.24,1.81,7.15
80.24,0.39,5.46
81.24,5.72,11.7
82.25,8.04,12.58
83.25,0.12,6.21
84.25,1.95,7.53
85.25,0.38,3.77
86.26,0.52,5.04
87.26,0.13,6.23
88.26,1.69,5.6
89.27,0,5.05
90.27,1.04,6.5
91.27,1.16,5.7
92.27,0.39,5.99
93.28,0.13,6.35
94.28,0.78,3.37
95.29,0.25,5.18
96.29,0.39,7.66
97.29,0.64,4.02
98.3,0.51,6.87
99.3,0.64,6.74
100.3,0.65,3.25
101.31,0,6.89
102.31,0.25,9.59
103.31,0.64,3.11
104.32,0.78,5.19
105.32,0.25,7.01
106.32,0.39,9.1
107.32,0.51,5.97
108.33,0.64,7.92
109.33,0.65,5.06
110.33,0.64,5.18
111.34,0.38,6.6
112.35,0.38,4.01
113.35,0.52,5.2
114.35,0.64,10.37
115.35,0.25,9.22
116.35,0.78,5.59
117.36,0.13,5.58
118.36,0.65,5.34
119.36,0.64,4.8
120.37,1.68,8.42
121.37,0.39,3.76
122.37,2.33,7
123.38,7.91,15.45
124.38,0.52,4.8
125.38,1.94,5.06
126.39,0.38,5.96
127.39,3.24,9.85
128.39,0.77,4.54
129.4,0.26,6.35
130.4,0.39,5.59
131.41,0.51,3.11
132.41,0.64,7.14
133.41,0.13,8.98
134.41,0.51,4.02
135.42,0.52,8.05
136.42,0.51,6.62
137.42,0.39,5.83
138.43,0.39,6.35
139.43,0.52,3.64
140.43,0.64,4.93
141.44,0.12,5.45
142.44,0.52,6.35
143.44,0.64,4.42
144.45,0.38,6.21
145.45,0.78,5.98
146.45,0.77,3.24
147.45,0.52,6.23
148.46,0.25,6.6
149.46,3.76,5.97
150.46,16,31.74
151.47,0.52,10.01
152.47,0.51,5.19
153.48,0.38,5.96
154.48,0.25,6.49
155.48,0.91,3.89
156.48,0.51,5.06
157.49,0.39,7.65
158.49,0.51,3.88
159.5,0.91,7.67
160.5,0.39,7.8
161.5,0.64,5.45
162.51,0.38,6.09
163.51,0.77,8.44
164.51,0.65,3.9
165.51,0,13.13
166.51,0,25.36
167.52,0.51,7.15
168.52,0.25,7.8
169.52,0.39,10.25
170.52,0.25,6.11
171.53,0.52,11.4
172.53,1.04,10.53
173.53,12.34,20.01
174.54,0.39,11.03
175.54,0.64,8.55
176.54,0.26,8.3
177.55,0,9.89
178.55,0.77,8.31
179.55,0.13,9.63
180.55,0.65,11.06
181.55,2.46,9.85
182.56,10.76,23.48
183.56,1.16,8.3
184.57,0.26,5.84
