"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.01,258048000,235046000,23002000
2.01,258048000,235046000,23002000
3.01,258048000,251034000,7014000
4.02,258048000,251034000,7014000
5.02,258048000,248343000,9705000
6.03,258048000,248343000,9705000
7.03,258048000,247635000,10413000
8.04,258048000,247244000,10804000
9.04,258048000,247244000,10804000
10.04,258048000,247242000,10806000
11.04,258048000,247242000,10806000
12.05,258048000,247242000,10806000
13.05,258048000,247242000,10806000
14.06,258048000,247242000,10806000
15.06,258048000,247242000,10806000
16.06,258048000,246220000,11828000
17.06,258048000,246220000,11828000
18.07,258048000,246220000,11828000
19.07,258048000,244682000,13366000
20.07,258048000,244682000,13366000
21.08,258048000,243539000,14509000
22.08,258048000,243539000,14509000
23.09,258048000,243539000,14509000
24.09,258048000,243539000,14509000
25.09,258048000,243242000,14806000
26.09,258048000,243242000,14806000
27.09,258048000,243242000,14806000
28.1,258048000,243242000,14806000
29.1,258048000,243242000,14806000
30.11,258048000,243242000,14806000
31.11,258048000,243242000,14806000
32.11,258048000,243242000,14806000
33.11,258048000,243242000,14806000
34.11,258048000,242234000,15814000
35.12,258048000,242234000,15814000
36.12,258048000,241235000,16813000
37.12,258048000,241235000,16813000
38.12,258048000,238538000,19510000
39.13,258048000,238538000,19510000
40.13,258048000,231150000,26898000
41.13,258048000,231150000,26898000
42.14,258048000,227788000,30260000
43.14,258048000,227788000,30260000
44.14,258048000,227788000,30260000
45.14,258048000,226764000,31284000
46.14,258048000,226764000,31284000
47.14,258048000,248710000,9338000
48.15,258048000,248708000,9340000
49.15,258048000,247684000,10364000
50.16,258048000,247172000,10876000
51.16,258048000,246662000,11386000
52.16,258048000,246662000,11386000
53.16,258048000,246662000,11386000
54.16,258048000,246662000,11386000
55.16,258048000,246662000,11386000
56.17,258048000,246662000,11386000
57.17,258048000,246662000,11386000
58.18,258048000,246030000,12018000
59.18,258048000,246030000,12018000
60.19,258048000,245638000,12410000
61.19,258048000,245638000,12410000
62.2,258048000,244614000,13434000
63.2,258048000,244614000,13434000
64.2,258048000,244614000,13434000
65.21,258048000,244614000,13434000
66.21,258048000,244614000,13434000
67.21,258048000,244614000,13434000
68.21,258048000,244614000,13434000
69.22,258048000,244614000,13434000
70.22,258048000,244614000,13434000
71.22,258048000,244614000,13434000
72.23,258048000,244614000,13434000
73.23,258048000,244614000,13434000
74.23,258048000,244614000,13434000
75.23,258048000,243982000,14066000
76.24,258048000,243982000,14066000
77.24,258048000,242837000,15211000
78.24,258048000,242837000,15211000
79.25,258048000,240518000,17530000
80.25,258048000,240518000,17530000
81.26,258048000,232326000,25722000
82.26,258048000,231812000,26236000
83.26,258048000,231812000,26236000
84.27,258048000,228740000,29308000
85.27,258048000,228740000,29308000
86.27,258048000,227598000,30450000
87.27,258048000,227598000,30450000
88.27,258048000,226267000,31781000
89.28,258048000,226267000,31781000
90.28,258048000,226062000,31986000
91.28,258048000,226062000,31986000
92.28,258048000,226062000,31986000
93.28,258048000,226062000,31986000
94.28,258048000,226062000,31986000
95.29,258048000,226062000,31986000
96.29,258048000,226062000,31986000
97.29,258048000,226062000,31986000
98.3,258048000,226062000,31986000
99.3,258048000,225308000,32740000
100.3,258048000,225308000,32740000
101.31,258048000,225308000,32740000
102.31,258048000,225308000,32740000
103.31,258048000,225158000,32890000
104.32,258048000,225158000,32890000
105.32,258048000,225158000,32890000
106.32,258048000,225158000,32890000
107.33,258048000,225158000,32890000
108.33,258048000,225158000,32890000
109.33,258048000,225158000,32890000
110.34,258048000,225158000,32890000
111.34,258048000,225158000,32890000
112.34,258048000,225158000,32890000
113.34,258048000,225158000,32890000
114.35,258048000,225158000,32890000
115.35,258048000,225158000,32890000
116.35,258048000,224526000,33522000
117.36,258048000,224526000,33522000
118.36,258048000,224134000,33914000
119.36,258048000,224134000,33914000
120.36,258048000,221572000,36476000
121.37,258048000,221572000,36476000
122.37,258048000,215942000,42106000
123.38,258048000,215428000,42620000
124.38,258048000,215428000,42620000
125.39,258048000,213380000,44668000
126.39,258048000,213380000,44668000
127.39,258048000,205702000,52346000
128.39,258048000,205702000,52346000
129.4,258048000,205702000,52346000
130.4,258048000,205702000,52346000
131.4,258048000,205702000,52346000
132.4,258048000,205702000,52346000
133.41,258048000,205702000,52346000
134.42,258048000,205702000,52346000
135.42,258048000,205702000,52346000
136.42,258048000,201486000,56562000
137.43,258048000,201486000,56562000
138.43,258048000,201486000,56562000
139.43,258048000,201486000,56562000
140.43,258048000,201486000,56562000
141.43,258048000,201486000,56562000
142.44,258048000,201486000,56562000
143.44,258048000,201486000,56562000
144.44,258048000,201486000,56562000
145.44,258048000,201486000,56562000
146.45,258048000,200974000,57074000
147.45,258048000,200974000,57074000
148.45,258048000,200974000,57074000
149.45,258048000,187780000,70268000
150.46,258048000,171802000,86246000
151.46,258048000,171802000,86246000
152.47,258048000,171802000,86246000
153.47,258048000,171802000,86246000
154.47,258048000,171802000,86246000
155.48,258048000,171802000,86246000
156.48,258048000,171802000,86246000
157.48,258048000,171802000,86246000
158.49,258048000,171802000,86246000
159.49,258048000,168476000,89572000
160.49,258048000,168476000,89572000
161.49,258048000,168476000,89572000
162.5,258048000,168476000,89572000
163.5,258048000,168476000,89572000
164.51,258048000,168476000,89572000
165.51,258048000,168476000,89572000
166.51,258048000,168476000,89572000
167.52,258048000,168476000,89572000
168.52,258048000,168476000,89572000
169.52,258048000,168476000,89572000
170.52,258048000,168476000,89572000
171.52,258048000,168476000,89572000
172.53,258048000,156868000,101180000
173.53,258048000,145796000,112252000
174.54,258048000,145796000,112252000
175.54,258048000,145796000,112252000
176.54,258048000,145286000,112762000
177.54,258048000,145286000,112762000
178.55,258048000,144772000,113276000
179.55,258048000,144772000,113276000
180.56,258048000,144772000,113276000
181.56,258048000,132478000,125570000
