"Time [s]","Process load","System load"
0.0,0,0
1.0,8.31,13.12
2.0,0.25,5.96
3.0,2.08,7.81
4.01,0.52,3.37
5.01,3.23,10.24
6.01,0.39,5.72
7.02,1.17,4.41
8.02,0.51,7.91
9.02,1.04,8.06
10.02,0.52,2.98
11.03,0.9,9.61
12.03,0.78,7.29
13.03,0.51,3.5
14.03,0.13,6.1
15.04,0.39,5.05
16.04,1.55,4.41
17.05,0.26,5.71
18.05,0.51,7.8
19.05,2.07,6.89
20.05,0.25,6.09
21.06,0.52,7
22.06,0.78,4.81
23.06,0.25,8.04
24.07,0.39,5.58
25.07,0.51,4.54
26.07,0.39,7.91
27.07,0.25,5.72
28.08,0.39,7.02
29.08,0.52,7.8
30.08,0.25,4.15
31.09,0.13,5.57
32.09,0.77,6.25
33.09,0.13,4.93
34.1,0.39,4.15
35.1,0.51,7.51
36.1,0.91,5.99
37.1,0.25,7.14
38.1,1.94,8.71
39.11,0.64,4.67
40.11,13.09,18.91
41.12,0.51,6.89
42.12,2.21,7.8
43.12,1.16,7.13
44.12,0.39,5.83
45.13,0.91,4.53
46.13,0.51,7.52
47.13,2.07,9.61
48.14,0.64,5.72
49.14,0.91,7.91
50.14,0.51,6.37
51.15,0.9,5.04
52.15,0.39,7.14
53.15,1.17,8.69
54.15,1.17,4.55
55.16,0.77,6.6
56.16,0.26,5.84
57.16,0.9,4.16
58.17,0.39,6.36
59.17,0.51,8.19
60.17,0.78,3.9
61.17,0.52,5.7
62.18,0.25,7.41
63.18,0.51,3.5
64.18,0.52,6.1
65.19,0.39,7.8
66.19,0,5.58
67.19,0.51,5.96
68.2,0,5.72
69.2,0.64,4.93
70.2,0.13,6.73
71.21,0.13,5.82
72.21,0.38,2.85
73.22,0.26,6.87
74.22,0.25,6.62
75.22,0.78,2.73
76.23,0.39,5.96
77.23,0.25,6.36
78.23,0.51,4.16
79.24,1.94,8.03
80.24,0.39,7.93
81.24,12.35,16.52
82.24,0.9,14.01
83.24,0.26,7.02
84.24,1.55,4.55
85.25,0.25,6.34
86.25,1.17,9.1
87.25,0.39,3.25
88.25,2.73,11.85
89.26,0.13,7.92
90.26,1.04,3.12
91.26,0.77,8.19
92.26,0.52,5.71
93.27,0.39,3.75
94.27,0.39,6.76
95.27,0.25,5.71
96.28,0.64,4.54
97.28,0.64,6.99
98.28,0.13,6.37
99.28,0.25,4.16
100.28,0.39,7.02
101.29,0.39,5.31
102.29,0.38,3.49
103.3,0.77,7.39
104.3,0,5.18
105.31,0.38,5.57
106.31,0.64,10.49
107.31,0.52,6.89
108.32,1.03,4.27
109.32,0.77,8.28
110.32,0.38,4.94
111.33,0.65,3.76
112.33,0.38,7.24
113.34,0.52,5.96
114.34,0.64,5.3
115.35,0.64,6.24
116.35,0.78,5.33
117.35,0.39,4.8
118.35,0.65,7.29
119.35,0.51,5.59
120.35,2.34,6.49
121.36,0.25,6.11
122.36,8.06,12.74
123.36,3.24,8.19
124.37,0.39,12.58
125.37,1.68,8.44
126.37,0.52,5.32
127.37,3.51,10.14
128.37,1.04,8.45
129.38,0.9,4.14
130.38,0.39,6.25
131.38,0.39,5.84
132.39,1.03,4.27
133.39,0.12,6.12
134.39,0.78,6.09
135.4,0.77,3.88
136.4,0.9,6.34
137.41,0.26,6.22
138.41,1.04,4.55
139.41,0.38,6.62
140.42,0.65,5.45
141.42,0.38,4.54
142.42,0.39,10.13
143.43,0.64,7.65
144.43,0.91,5.2
145.43,0.25,6.38
146.43,1.55,7.37
147.44,0.51,5.18
148.44,0.39,6.37
149.44,7.41,13.12
150.45,10.23,15.93
151.45,0.39,11.66
152.45,0.64,7.15
153.46,0.51,3.38
154.46,0.65,7.51
155.46,0.38,6.23
156.47,0.52,4.67
157.47,1.55,12.87
158.47,0.13,13.38
159.47,1.43,6.89
160.47,0.39,6.23
161.48,0.25,10.26
162.48,0.52,5.59
163.48,0.64,6.35
164.49,0.51,5.69
165.49,1.17,5.32
166.49,0.25,5.46
167.49,0.64,7.02
168.5,1.03,7.38
169.5,0.78,6.62
170.5,0.51,5.2
171.51,0.39,2.85
172.51,4.79,11.41
173.51,9.88,17.67
174.52,0.51,5.97
175.52,0.13,5.85
176.52,0.25,5.33
177.52,0.78,4.93
178.53,0.39,7.65
179.53,0.39,10.25
180.54,0.25,3.62
181.54,4.02,13.52
182.54,11.55,23.37
183.54,1.29,6.75
184.54,0.39,6.1
