"Name","Instance Count","Size (bytes)"
"java.lang.Integer",98899,1582384
"byte[]",14091,8337536
"java.lang.String",5925,142200
"java.lang.StringBuilder",2259,54216
"char[]",1913,509728
"java.io.File",1481,47392
"sun.nio.fs.WindowsFileAttributes",1442,92288
"java.lang.StackTraceElement",1409,67632
"java.lang.Object",1287,20592
"java.lang.ref.WeakReference",1015,32480
"java.lang.Object[]",801,29080
"sun.nio.fs.WindowsFileAttributeViews$Basic",660,15840
"java.lang.Long",625,15000
"java.util.HashMap$Node",594,19008
"sun.nio.ch.FileChannelImpl$Closer",554,8864
"java.nio.file.AccessMode[]",547,8752
"java.util.concurrent.ConcurrentHashMap$Node",545,17440
"int[]",513,52008
"java.lang.String[]",474,20512
"java.util.LinkedHashMap$Entry",298,11920
"java.io.FileDescriptor",290,11600
"java.math.BigInteger",286,11440
"java.security.DrbgParameters$NextBytes",257,6168
"sun.nio.fs.WindowsPathParser$Result",245,5880
"sun.nio.fs.WindowsPath$WindowsPathWithAttributes",238,11424
"byte[][]",237,7576
"java.nio.file.FileTreeWalker$Event",230,7360
"java.io.FileCleanable",220,12320
"sun.util.locale.LocaleObjectCache$CacheEntry",201,8040
"java.lang.Class[]",193,4376
"sun.nio.fs.WindowsDirectoryStream$WindowsDirectoryIterator",187,5984
"sun.nio.fs.WindowsPath",182,7280
"java.io.FileOutputStream$1",181,2896
"sun.nio.fs.WindowsDirectoryStream",177,8496
"sun.nio.fs.WindowsNativeDispatcher$FirstFile",165,5280
"java.io.FileOutputStream",163,5216
"org.apache.jackrabbit.core.data.LazyFileInputStream",161,5152
"java.nio.HeapByteBuffer",148,8288
"org.apache.jackrabbit.core.data.AsyncUploadCacheResult",146,3504
"java.io.BufferedOutputStream",137,4384
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode",136,4352
"java.io.ByteArrayInputStream",135,4320
"java.nio.StringCharBuffer",134,7504
"java.lang.ref.Finalizer",132,5280
"java.util.StringJoiner",124,4960
"java.lang.ref.SoftReference",123,4920
"java.lang.Class",117,37440
"java.util.HashMap",116,5568
"sun.util.locale.BaseLocale",109,3488
"org.apache.jackrabbit.util.TransientFileFactory$MoribundFileReference",107,3424
"java.nio.file.LinkOption[]",106,2176
"sun.util.locale.BaseLocale$Key",105,3360
"java.util.Spliterators$ArraySpliterator",99,3168
"java.util.Locale",98,3136
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",93,4464
"java.nio.file.FileTreeWalker$DirectoryNode",81,2592
"java.util.stream.ReferencePipeline$Head",81,4536
"java.util.ArrayList",80,1920
"java.util.stream.ReferencePipeline$3$1",69,1656
