"Time [s]","Process load","System load"
0.0,0,0
1.01,8.69,16.1
2.01,0.52,4.54
3.01,1.29,7.79
4.02,0.25,6.49
5.02,2.6,5.32
6.02,0.25,6.63
7.03,0.52,6.35
8.03,0.77,3.89
9.04,0.52,7.26
10.04,0.39,7.4
11.04,0.51,4.28
12.05,0.64,6.62
13.05,0.65,7.14
14.05,0.77,3.5
15.06,0.39,5.83
16.06,0.25,7.14
17.06,0.65,3.11
18.06,0.25,6.37
19.07,1.43,8.45
20.07,0.39,3.5
21.07,0.77,8.99
22.07,0.39,5.97
23.07,0.13,3.39
24.08,0.51,6.22
25.08,0.39,6.23
26.08,0.78,4.4
27.09,0.9,7.12
28.09,0.26,7.14
29.09,0.38,4.28
30.1,0.52,6.23
31.1,0.51,5.97
32.1,0.52,4.27
33.11,0.9,8.41
34.11,0.78,7.65
35.12,0.13,3.51
36.12,1.03,7.41
37.12,0.25,5.82
38.13,2.21,6.36
39.13,0.25,4.28
40.13,13.52,18.47
41.13,0.64,7.66
42.14,1.68,4.92
43.14,1.03,7.78
44.14,0.25,5.06
45.15,0.77,5.05
46.15,0,7.63
47.16,2.33,7.91
48.16,0.26,3.77
49.16,0.38,7.4
50.16,0.39,5.72
51.17,0.52,5.19
52.17,0.39,6.49
53.17,0.39,5.84
54.17,0.77,4.55
55.17,0.13,5.33
56.18,0.51,5.57
57.18,0.65,3.5
58.18,0.38,6.37
59.19,0.26,6.48
60.19,0.9,4.16
61.19,0.13,6.37
62.2,0.25,6.6
63.2,0.38,5.96
64.2,0.39,5.84
65.21,0.39,6.87
66.21,0.9,3.37
67.22,0.78,7
68.22,0.51,7.92
69.22,0.25,4.92
70.23,0.39,7.27
71.23,0.13,5.58
72.23,0.78,4.15
73.24,0.51,8.67
74.24,0.52,5.71
75.24,1.29,3.9
76.25,0.13,6.62
77.25,0.51,6.63
78.25,0.78,4.15
79.25,1.68,7.67
80.25,0.51,8.82
81.26,11.44,15.6
82.26,1.17,8.84
83.26,0.39,6.12
84.26,1.94,4.93
85.27,0.64,6.6
86.27,0.52,8.07
87.27,0.39,3.51
88.27,2.08,9.11
89.27,0.65,8.2
90.27,0.39,3.11
91.27,0.51,6.11
92.28,0.39,6.88
93.28,0.78,5.05
94.28,0.9,6.24
95.28,0.13,5.71
96.29,0.9,4.81
97.29,0.52,5.45
98.29,0.25,5.7
99.3,1.04,4.29
100.3,0.25,4.67
101.3,0.64,7.41
102.3,0.52,5.07
103.3,0.64,5.97
104.31,0.52,6.6
105.31,0.51,4.29
106.31,0.25,5.44
107.32,0.52,5.69
108.32,0.78,5.86
109.33,0.9,5.43
110.33,1.03,6.75
111.33,0.51,5.18
112.34,0.26,5.06
113.34,0.39,6.75
114.35,0.64,5.43
115.35,0.65,5.86
116.35,0.9,8.17
117.35,0.25,4.41
118.35,0.78,4.16
119.36,0.13,6.21
120.36,1.43,6.5
121.36,0.12,4.95
122.36,7.67,13.52
123.36,1.17,9.5
124.37,0.9,3.62
125.37,1.82,7.8
126.37,0.25,5.33
127.38,2.72,4.8
128.38,0.64,8.68
129.39,0.26,5.7
130.39,0.64,4.15
131.39,0.39,7.66
132.39,0.39,7.28
133.39,0.65,4.81
134.4,0.77,6.87
135.4,0.39,5.33
136.4,1.56,5.06
137.4,0,6.11
138.4,0.51,7.02
139.41,1.16,5.05
140.41,0.9,7.94
141.41,0.52,8.04
142.42,1.03,6.22
143.42,0.39,6.36
144.42,0.12,5.19
145.42,0.64,4.8
146.43,0.65,7.13
147.43,0.51,6.48
148.43,0.64,2.98
149.44,8.56,16.1
150.44,7.79,14.27
151.44,0.51,5.72
152.45,0.65,5.84
153.45,0.64,7.41
154.45,0.77,3.77
155.45,0.52,7.26
156.46,0.25,5.44
157.46,0.52,4.42
158.46,0.64,6.5
159.47,1.16,8.29
160.47,0.91,3.38
161.47,0.25,5.84
162.47,0.64,6.75
163.48,0.39,3.5
164.48,0.52,6.24
165.48,0.38,6.87
166.49,0.91,3.38
167.49,0.25,7.52
168.49,0.52,7.13
169.49,0.25,2.47
170.5,0.51,6.61
171.5,0.26,7.26
172.5,7.27,10.65
173.51,8.17,16.22
174.51,0.39,7.26
175.51,0.51,3.39
176.51,0.26,7.15
177.52,0.51,8.05
178.52,0.78,4.01
179.52,0.51,6.12
180.52,0.52,7.15
181.52,4.55,10.55
182.53,11.85,21.48
183.53,1.68,8.82
184.53,0.12,5.18
