"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,234570000,23478000
2.01,258048000,234570000,23478000
3.01,258048000,251547000,6501000
4.01,258048000,251547000,6501000
5.01,258048000,250060000,7988000
6.01,258048000,248952000,9096000
7.02,258048000,248952000,9096000
8.02,258048000,247362000,10686000
9.02,258048000,247362000,10686000
10.02,258048000,247245000,10803000
11.03,258048000,247245000,10803000
12.04,258048000,247245000,10803000
13.04,258048000,247245000,10803000
14.04,258048000,247245000,10803000
15.04,258048000,247245000,10803000
16.05,258048000,247245000,10803000
17.05,258048000,246689000,11359000
18.06,258048000,246689000,11359000
19.06,258048000,244683000,13365000
20.06,258048000,244683000,13365000
21.06,258048000,244052000,13996000
22.07,258048000,244052000,13996000
23.07,258048000,244052000,13996000
24.07,258048000,244052000,13996000
25.08,258048000,243755000,14293000
26.08,258048000,243755000,14293000
27.09,258048000,243755000,14293000
28.09,258048000,243755000,14293000
29.09,258048000,243755000,14293000
30.09,258048000,243755000,14293000
31.09,258048000,243755000,14293000
32.1,258048000,243755000,14293000
33.1,258048000,243755000,14293000
34.1,258048000,242220000,15828000
35.11,258048000,242220000,15828000
36.11,258048000,241356000,16692000
37.12,258048000,241356000,16692000
38.12,258048000,238539000,19509000
39.12,258048000,238539000,19509000
40.12,258048000,231371000,26677000
41.13,258048000,231371000,26677000
42.13,258048000,230861000,27187000
43.13,258048000,227789000,30259000
44.13,258048000,227789000,30259000
45.13,258048000,226765000,31283000
46.13,258048000,226765000,31283000
47.13,258048000,250549000,7499000
48.14,258048000,250037000,8011000
49.14,258048000,249007000,9041000
50.15,258048000,248503000,9545000
51.15,258048000,248503000,9545000
52.15,258048000,248503000,9545000
53.15,258048000,248503000,9545000
54.16,258048000,248503000,9545000
55.16,258048000,248503000,9545000
56.16,258048000,248503000,9545000
57.16,258048000,248503000,9545000
58.17,258048000,247989000,10059000
59.17,258048000,247989000,10059000
60.17,258048000,247477000,10571000
61.18,258048000,247477000,10571000
62.18,258048000,246455000,11593000
63.18,258048000,246455000,11593000
64.19,258048000,246455000,11593000
65.19,258048000,246455000,11593000
66.19,258048000,246455000,11593000
67.2,258048000,246455000,11593000
68.2,258048000,246455000,11593000
69.2,258048000,246455000,11593000
70.21,258048000,246455000,11593000
71.21,258048000,246455000,11593000
72.21,258048000,246455000,11593000
