"Time [s]","Process load","System load"
0.0,0,0
1.01,7.92,13.12
2.01,0.12,5.44
3.01,1.3,6.76
4.02,0.12,3.88
5.02,3.51,7.94
6.02,0.52,8.55
7.02,0.64,4.8
8.03,0.77,4.29
9.03,0.39,5.19
10.03,0.52,6.6
11.04,0.12,4.68
12.04,0.52,6.09
13.04,1.17,6.11
14.04,0.25,4.29
15.05,0.39,5.97
16.05,0.51,5.57
17.06,0.78,4.79
18.06,0.39,5.58
19.06,1.55,6.73
20.07,0.52,7.26
21.07,0.25,6.76
22.07,1.03,4.53
23.08,0.64,5.18
24.08,0.39,6.62
25.09,0.78,4.8
26.09,0.78,4.27
27.1,0.12,6.21
28.1,0.39,5.59
29.1,0.25,7.14
30.11,0.13,7.26
31.11,0.39,4.8
32.11,0.51,5.71
33.12,0.64,6.21
34.12,0.39,8.17
35.12,0.39,5.7
36.13,0.91,9.07
37.13,0.51,5.84
38.13,2.47,8.05
39.14,0.13,7.01
40.14,12.36,19
41.14,0.25,5.04
42.15,1.68,7.66
43.15,0.52,4.4
44.15,0.39,4.15
45.16,0.64,8.45
46.16,0.39,6.88
47.16,1.94,8.04
48.17,0.13,5.46
49.17,0.51,6.62
50.17,0.39,5.46
51.17,0.25,7.53
52.17,0.39,5.07
53.18,0.39,3.76
54.18,0.65,6.9
55.18,0.52,5.72
56.18,0.25,5.31
57.19,0.39,7.27
58.19,0.39,4.79
59.19,0.51,5.58
60.19,0.65,8.2
61.2,1.3,6.36
62.2,0.9,4.8
63.2,0.39,6.36
64.21,1.55,6.48
65.21,0.26,6.48
66.21,0.64,8.05
67.22,1.29,6.75
68.22,0.39,4.68
69.22,0.25,7.14
70.22,0.39,11.95
71.23,0.64,6.11
72.23,0.39,5.71
73.24,0.25,4.27
74.24,0.78,5.58
75.24,0.51,6.99
76.25,0.39,5.32
77.25,0.64,6.1
78.26,0.65,6.09
79.26,1.55,5.58
80.26,0.39,3.89
81.27,11.79,21.11
82.27,1.55,6.37
83.27,0.26,4.16
84.27,2.07,9.99
85.28,0.25,5.46
86.28,0.9,4.15
87.28,0.13,5.32
88.28,1.55,6.36
89.29,0.64,4.28
90.29,1.03,6.1
91.29,0.78,6.76
92.3,0.39,3.11
93.3,0.39,7.41
94.3,0.51,5.73
95.3,0.65,3.37
96.3,0.38,6.62
97.31,0.39,8.18
98.31,0.39,4.29
99.31,0.39,6.9
100.31,0.52,6.75
101.32,0.64,3.11
102.32,0.25,6.11
103.32,1.03,6.76
104.32,0.9,3.24
105.32,0.39,5.85
106.33,0.39,6.61
107.33,0.25,5.2
108.33,0.78,6.37
109.33,0.25,6.63
110.34,0.39,3.62
111.34,0.25,6.35
112.34,0.39,5.19
113.34,0.64,4.55
114.35,0.52,7.51
115.35,0.13,6.75
116.35,1.03,7.54
117.36,0.12,5.18
118.36,0.64,7.12
119.37,0.39,3.24
120.37,1.68,6.62
121.38,0.39,5.7
122.38,10.25,12.84
123.39,0.9,7.12
124.39,0.25,6.87
125.39,2.33,6.35
126.4,0.13,6.62
127.4,2.6,9.88
128.4,0.51,4.43
129.4,0.25,5.7
130.41,0.26,6.87
131.41,0.77,3.75
132.42,0.26,7.26
133.42,1.03,7.26
134.43,0.25,3.38
135.43,0.51,5.7
136.43,1.3,9.23
137.43,0.25,5.71
138.44,0.38,4.66
139.44,0.39,6.11
140.44,0.77,4.3
141.44,1.04,6.36
142.44,0,6.5
143.45,0.64,3.5
144.45,0.26,6.35
145.46,0.77,6.62
146.46,0.78,3.5
147.47,0.64,5.97
148.47,0.13,5.98
149.47,11.44,16.52
150.47,5.06,10.91
151.47,0.13,6.24
152.47,0.51,4.03
153.47,0.13,4.55
154.48,0.78,7
155.48,0.51,4.3
156.48,0.78,5.32
157.48,0.13,5.99
158.49,0.64,5.44
159.49,0.9,6.88
160.49,0.39,6.61
161.5,0.38,5.44
162.5,0.9,5.85
163.5,0.52,7
164.51,0.51,5.32
165.51,0.64,4.94
166.51,0.39,6.88
167.52,0.26,7.15
168.52,0.12,4.55
169.52,0.52,6.88
170.52,1.04,7.02
171.52,0.39,3.9
172.53,8.93,15.29
173.53,5.58,12.32
174.54,0.12,3.75
175.54,0.52,6.35
176.54,0.9,4.03
177.55,0.39,5.05
178.55,0.9,6.76
179.55,0.91,6.09
180.56,0.39,4.79
181.56,5.45,16.88
182.56,10.79,21.58
183.57,0.64,5.71
184.57,0.64,6.62
