"Time [s]","Process load","System load"
0.0,0,0
1.01,28.71,38.46
2.01,23.1,29.59
3.01,26.27,33.69
4.03,30.78,37.97
5.03,21.92,25.68
6.03,8.71,15.6
7.03,9.37,13.66
8.04,8.29,11.27
9.04,10.64,17.39
10.04,30.04,42.27
11.05,18.39,22.8
12.05,0.25,5.95
13.06,0.78,6.49
14.06,0.77,3.49
15.07,0.51,6.09
16.07,0.13,5.44
17.07,0.65,4.81
18.08,0.38,6.48
19.08,0.39,5.83
20.09,1.55,5.33
