"Time [s]","Committed size","Free size","Used size"
0.0,258048000,245275000,12773000
1.0,258048000,226315000,31733000
2.01,258048000,224203000,33845000
3.01,27648000,6376000,21272000
4.02,27648000,13687000,13961000
5.02,81920000,53984000,27936000
6.02,81920000,50465000,31455000
7.03,81920000,20199000,61721000
8.03,81920000,41665000,40255000
9.03,81920000,38618000,43302000
10.04,81920000,37530000,44390000
11.04,81920000,50222000,31698000
12.04,81920000,41590000,40330000
13.04,81920000,41588000,40332000
14.05,81920000,41588000,40332000
15.05,81920000,41585000,40335000
16.05,81920000,41585000,40335000
17.06,81920000,41582000,40338000
18.06,81920000,41580000,40340000
19.06,81920000,41580000,40340000
20.07,81920000,41539000,40381000
