"Time [s]","Committed size","Free size","Used size"
0.0,258048000,245270000,12778000
1.01,258048000,226040000,32008000
2.01,258048000,215507000,42541000
3.02,27648000,9396000,18252000
4.02,38912000,11936000,26976000
5.03,148480000,129158000,19322000
6.03,148480000,114785000,33695000
7.03,148480000,112752000,35728000
8.03,148480000,120955000,27525000
9.04,148480000,60982000,87498000
10.04,148480000,131921000,16559000
11.04,148480000,46948000,101532000
12.04,148480000,46902000,101578000
13.04,148480000,46902000,101578000
14.05,148480000,46899000,101581000
15.05,148480000,46899000,101581000
16.06,148480000,46897000,101583000
17.06,148480000,46894000,101586000
18.07,148480000,46894000,101586000
19.07,148480000,46892000,101588000
20.07,148480000,44419000,104061000
