"Name","Instance Count","Size (bytes)"
"java.lang.Integer",100101,1601616
"byte[]",3022,4421792
"java.lang.String",1100,26400
"java.util.concurrent.ConcurrentHashMap$Node",929,29728
"java.util.HashMap$Node",849,27168
"java.lang.Object",439,7024
"java.lang.Class[]",371,8288
"java.lang.Object[]",347,12168
"java.lang.String[]",313,12592
"java.lang.Class",276,88320
"char[]",218,343424
"sun.util.locale.LocaleObjectCache$CacheEntry",203,8120
"java.util.ArrayList",190,4560
"java.util.StringJoiner",182,7280
"java.util.TreeMap$Entry",160,6400
"java.lang.Long",158,3792
"org.jacoco.agent.rt.internal_aeaf9ab.asm.SymbolTable$Entry",148,8288
"java.lang.ref.SoftReference",146,5840
"java.nio.StringCharBuffer",142,7952
"boolean[]",140,6616
"java.lang.reflect.Method",137,12056
"java.lang.StringBuilder",130,3120
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Label",121,6776
"int[]",115,9240
"java.util.LinkedHashMap$Entry",112,4480
"org.jacoco.agent.rt.internal_aeaf9ab.core.data.ExecutionData",109,3488
"sun.util.locale.BaseLocale",109,3488
"sun.util.locale.BaseLocale$Key",105,3360
"java.util.stream.ReferencePipeline$Head",100,5600
"java.util.Locale",98,3136
"java.util.stream.ReferencePipeline$3",95,6080
"java.util.Spliterators$ArraySpliterator",92,2944
"java.util.stream.ReduceOps$3",91,2912
"java.util.stream.ReferencePipeline$3$1",91,2184
"java.util.stream.Collectors$CollectorImpl",89,2848
"java.util.stream.Collectors$$Lambda$101.0x0000000100174528",88,2112
"java.util.stream.ReduceOps$3ReducingSink",87,2784
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Type",87,2784
"jdk.internal.math.FDBigInteger",68,2176
"java.io.ByteArrayOutputStream",63,1512
"java.io.StringWriter",63,1512
"java.util.HashMap$Node[]",61,13920
"java.lang.invoke.DirectMethodHandle",58,1856
"java.util.HashMap",56,2688
"java.lang.StringBuffer",51,1632
"java.lang.invoke.LambdaForm$Name",51,1632
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LabelNode",48,1920
"org.apache.maven.surefire.api.util.internal.ImmutableMap$Node",47,1128
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.VarInsnNode",44,1760
"java.lang.reflect.Method[]",39,2216
"java.lang.Character$UnicodeBlock",38,608
"java.lang.Class$ReflectionData",38,2432
"java.util.Formatter$FixedString",35,1120
"org.jacoco.agent.rt.internal_aeaf9ab.asm.ByteVector",33,792
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.InsnNode",33,1320
"java.lang.invoke.MethodType",32,1280
"java.util.concurrent.ConcurrentHashMap$MapEntry",31,744
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Type[]",31,680
"java.lang.reflect.Constructor[]",30,688
"java.util.LinkedHashMap",30,1680
"java.lang.Byte",28,448
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",28,896
"org.apache.maven.surefire.api.util.internal.ClassMethod",28,672
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LineNumberNode",28,1344
"java.lang.ref.WeakReference",27,864
"java.util.concurrent.ConcurrentLinkedQueue$Node",27,648
"org.mockito.internal.util.concurrent.WeakConcurrentMap$LatentKey",27,648
"java.lang.Short",26,416
"sun.reflect.annotation.AnnotationInvocationHandler",26,624
"java.util.Formatter$FormatSpecifier",25,1000
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.flow.LabelInfo",25,800
"jdk.internal.reflect.NativeMethodAccessorImpl",22,704
"java.nio.HeapByteBuffer",21,1176
"jdk.internal.reflect.DelegatingMethodAccessorImpl",21,336
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",20,1120
"jdk.internal.reflect.NativeConstructorAccessorImpl",20,640
"java.time.LocalDateTime",19,456
"java.util.concurrent.ConcurrentHashMap",19,1216
"jdk.internal.reflect.DelegatingConstructorAccessorImpl",19,304
"java.lang.reflect.Constructor",17,1224
"java.util.concurrent.ConcurrentLinkedQueue",16,384
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.FieldInsnNode",16,768
"org.junit.runner.Description",16,512
"java.util.concurrent.ConcurrentHashMap$Node[]",15,21680
"java.time.LocalDate",14,336
"java.util.ArrayList$Itr",14,448
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.MethodInsnNode",14,784
"java.lang.Character",13,208
"java.lang.invoke.LambdaForm$Name[]",13,656
"jdk.internal.module.ServicesCatalog$ServiceProvider",13,312
"long[]",13,328
"java.lang.Package",12,384
"java.lang.ref.SoftReference[]",12,824
"java.util.HashSet",12,192
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.JumpInsnNode",12,480
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LocalVariableNode",12,480
"char[][]",11,264
"java.lang.PublicMethods$MethodList",11,264
"java.lang.invoke.LambdaForm$NamedFunction",11,264
"java.util.BitSet",11,264
"java.util.jar.Attributes$Name",11,264
"jdk.internal.loader.AbstractClassLoaderValue$Sub",11,264
"java.util.ArrayList$SubList",10,320
"java.util.Arrays$ArrayList",10,240
"java.util.Formatter",10,320
"jdk.proxy2.$Proxy6",10,160
"net.bytebuddy.description.method.MethodDescription$ForLoadedMethod",10,320
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Detached",10,240
"org.apache.maven.surefire.api.report.SimpleReportEntry",10,560
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Label[]",10,2592
"com.sun.org.apache.xml.internal.serializer.EncodingInfo",9,216
"java.lang.annotation.Annotation[]",9,152
"org.jacoco.agent.rt.internal_aeaf9ab.asm.MethodWriter",9,2016
"sun.nio.cs.UTF_8$Encoder",9,432
"java.lang.ThreadLocal$ThreadLocalMap$Entry",8,256
"java.lang.invoke.DirectMethodHandle$Constructor",8,320
"java.lang.ref.ReferenceQueue",8,256
"java.lang.ref.ReferenceQueue$Lock",8,128
"java.net.URL",8,512
"java.security.CodeSource",8,320
"org.apache.maven.surefire.report.ClassMethodIndexer$$Lambda$106.0x000000010018c208",8,192
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.flow.ClassProbesAdapter$2",8,1088
"java.lang.invoke.BoundMethodHandle$Species_L",7,224
"java.math.BigInteger",7,280
"net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType",7,168
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store$Entry$Resolved$Node",7,224
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LdcInsnNode",7,280
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.instr.ProbeInserter",7,280
"java.math.BigInteger[]",6,360
"java.time.temporal.ChronoField",6,240
"java.util.Date",6,144
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode",6,192
"jdk.internal.org.objectweb.asm.Frame",6,288
"junit.framework.TestResult$1",6,144
"org.apache.maven.surefire.api.util.internal.ImmutableMap",6,144
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.flow.MethodProbesAdapter",6,240
"java.lang.ClassValue$ClassValueMap",5,320
"java.lang.ClassValue$Entry[]",5,720
"java.lang.Package$VersionInfo",5,200
"java.lang.invoke.BoundMethodHandle$Species_LL",5,200
"java.lang.invoke.LambdaForm",5,240
"java.lang.invoke.MemberName",5,240
"java.lang.reflect.Type[]",5,136
"java.security.Principal[]",5,80
"java.security.SecureClassLoader$CodeSourceKey",5,80
"java.util.Collections$UnmodifiableSet",5,80
"java.util.ImmutableCollections$List12",5,120
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",5,240
"net.bytebuddy.description.method.MethodDescription$TypeSubstituting",5,160
"net.bytebuddy.implementation.bytecode.StackManipulation$Size",5,120
"net.bytebuddy.utility.dispatcher.JavaDispatcher$Dispatcher$ForNonStaticMethod",5,80
"net.bytebuddy.utility.dispatcher.JavaDispatcher$ProxiedInvocationHandler",5,120
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.FrameNode",5,240
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.flow.LabelFlowAnalyzer",5,160
"sun.reflect.generics.tree.TypeArgument[]",5,88
"java.io.File",4,128
"java.lang.IllegalArgumentException",4,160
"java.lang.Module",4,224
"java.lang.NoSuchMethodException",4,160
"java.lang.WeakPairMap$Pair$Weak$1",4,128
"java.lang.invoke.BoundMethodHandle$Species_LLLLLLL",4,224
"java.lang.invoke.LambdaFormEditor",4,64
"java.lang.invoke.LambdaFormEditor$TransformKey",4,96
"java.lang.invoke.MethodHandle[]",4,432
"java.lang.invoke.MethodTypeForm",4,128
"java.util.HashMap$EntrySet",4,64
"java.util.WeakHashMap$Entry",4,160
"java.util.WeakHashMap$Entry[]",4,320
"java.util.concurrent.CopyOnWriteArrayList",4,96
"java.util.concurrent.CopyOnWriteArrayList$COWIterator",4,96
"net.bytebuddy.description.method.MethodDescription$TypeToken",4,96
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$OfMethod",4,128
"net.bytebuddy.description.method.ParameterList$ForLoadedExecutable$OfMethod",4,96
"net.bytebuddy.matcher.ModifierMatcher",4,64
"org.apache.maven.surefire.booter.spi.EventChannelEncoder$StackTrace",4,96
"org.jacoco.agent.rt.internal_aeaf9ab.asm.ConstantDynamic",4,128
"org.jacoco.agent.rt.internal_aeaf9ab.asm.FieldWriter",4,256
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Handle",4,128
"org.jacoco.agent.rt.internal_aeaf9ab.asm.commons.AnalyzerAdapter",4,192
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.InsnList",4,128
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.TryCatchBlockNode",4,160
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.instr.DuplicateFrameEliminator",4,96
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.instr.MethodInstrumenter",4,96
"org.mockito.internal.debugging.LocationImpl$MetadataShim",4,64
"sun.reflect.generics.tree.SimpleClassTypeSignature",4,96
"java.lang.Class$AnnotationData",3,72
"java.lang.ClassValue$Entry",3,96
"java.lang.RuntimePermission",3,72
"java.lang.ThreadLocal",3,48
"java.lang.invoke.MethodHandles$Lookup",3,96
"java.math.BigDecimal",3,120
"java.security.BasicPermissionCollection",3,72
"java.security.ProtectionDomain",3,120
"java.security.ProtectionDomain$Key",3,48
"java.time.Duration",3,72
"java.time.LocalTime",3,72
"java.time.ZoneOffset",3,72
"java.util.Calendar$Builder",3,168
"java.util.GregorianCalendar",3,336
"java.util.HashMap$KeySet",3,48
"java.util.Vector",3,96
"java.util.concurrent.atomic.AtomicLong",3,72
"java.util.concurrent.locks.ReentrantLock",3,48
"java.util.concurrent.locks.ReentrantLock$NonfairSync",3,96
"java.util.regex.IntHashSet[]",3,48
"java.util.regex.Matcher",3,216
"java.util.regex.Pattern$BranchConn",3,48
"jdk.internal.loader.NativeLibraries",3,96
"jdk.proxy2.$Proxy19",3,48
"jdk.proxy2.$Proxy5",3,48
"net.bytebuddy.description.type.TypeDescription$ForLoadedType",3,120
"net.bytebuddy.description.type.TypeList$Explicit",3,72
"net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder$DelegationProcessor$Handler$Unbound",3,72
"org.apache.maven.surefire.shared.lang3.JavaVersion",3,96
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Frame",3,144
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Handler",3,120
"org.jacoco.agent.rt.internal_aeaf9ab.asm.SymbolTable$Entry[]",3,1688
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.IntInsnNode",3,120
"org.jacoco.agent.rt.internal_aeaf9ab.core.instr.Instrumenter$1",3,480
"org.junit.runner.notification.SynchronizedRunListener",3,72
"org.mockito.internal.creation.DelegatingMethod",3,72
"org.mockito.internal.debugging.LocationImpl",3,72
"org.mockito.internal.invocation.mockref.MockWeakReference",3,48
"org.mockito.internal.stubbing.DoAnswerStyleStubbing",3,72
"org.mockito.internal.util.MockNameImpl",3,72
"sun.reflect.annotation.AnnotationType",3,96
"sun.util.calendar.ZoneInfo",3,168
"com.sun.proxy.jdk.proxy1.$Proxy57",2,32
"java.io.FileDescriptor",2,80
"java.lang.WeakPairMap$Pair$Weak",2,80
"java.lang.annotation.Annotation[][]",2,48
"java.lang.annotation.ElementType",2,48
"java.lang.invoke.DirectMethodHandle$Accessor",2,80
"java.lang.invoke.LambdaFormEditor$Transform",2,96
"java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$82.0x000000010012b008",2,32
"java.security.Permissions",2,48
"java.time.zone.ZoneRules",2,80
"java.util.Collections$UnmodifiableCollection$1",2,48
"java.util.LinkedHashMap$LinkedValues",2,32
"java.util.LinkedList",2,64
"java.util.LinkedList$Node",2,48
"java.util.SimpleTimeZone",2,192
"java.util.Vector$Itr",2,64
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject",2,48
"java.util.jar.JarFile$JarFileEntry",2,208
"java.util.regex.Pattern$BmpCharProperty",2,48
"java.util.regex.Pattern$GroupHead",2,48
"java.util.regex.Pattern$Node[]",2,48
