"Time [s]","Process load","System load"
0.0,0,0
1.0,28.16,34.01
2.01,24.12,33.58
3.01,30.6,37.61
4.02,28.01,34.88
5.02,27.96,37.2
6.02,9.07,15.02
7.03,8.44,12.07
8.03,8.57,13.51
9.03,8.7,12.21
10.04,28.14,36.18
11.04,28.58,36.9
12.04,6.37,12.22
13.04,0.12,4.8
14.05,0.78,7.27
15.05,0.64,4.54
16.05,0.52,7.4
17.06,0.9,7.51
18.06,0.25,4.15
19.06,0.39,6.11
20.07,0.13,5.82
