"Name","Instance Count","Size (bytes)"
"java.lang.Integer",24725,395600
"byte[]",4348,3997848
"java.lang.String",1264,30336
"java.util.concurrent.ConcurrentHashMap$Node",945,30240
"java.util.HashMap$Node",823,26336
"java.lang.Object",441,7056
"char[]",432,650208
"java.lang.Class[]",399,8920
"java.lang.Object[]",355,13952
"java.lang.String[]",328,13720
"java.lang.Class",287,91840
"sun.util.locale.LocaleObjectCache$CacheEntry",207,8280
"java.util.StringJoiner",194,7760
"java.util.ArrayList",179,4296
"int[]",172,10720
"org.jacoco.agent.rt.internal_aeaf9ab.asm.SymbolTable$Entry",160,8960
"java.lang.Long",154,3696
"java.lang.StringBuilder",153,3672
"java.util.TreeMap$Entry",152,6080
"java.lang.StringBuffer",151,4832
"java.nio.StringCharBuffer",148,8288
"java.lang.ref.SoftReference",143,5720
"java.lang.reflect.Method",135,11880
"org.jacoco.agent.rt.internal_aeaf9ab.core.data.ExecutionData",120,3840
"java.io.ByteArrayOutputStream",114,2736
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Label",111,6216
"boolean[]",108,5056
"java.util.LinkedHashMap$Entry",108,4320
"java.io.StringWriter",103,2472
"java.util.stream.ReduceOps$3",101,3232
"sun.util.locale.BaseLocale$Key",101,3232
"java.util.stream.Collectors$CollectorImpl",99,3168
"java.util.stream.Collectors$$Lambda$101.0x0000000100174528",97,2328
"java.util.stream.ReduceOps$3ReducingSink",96,3072
"java.util.stream.ReferencePipeline$Head",96,5376
"java.util.stream.ReferencePipeline$3",95,6080
"java.util.Locale",91,2912
"java.util.Spliterators$ArraySpliterator",90,2880
"java.util.stream.ReferencePipeline$3$1",87,2088
"sun.util.locale.BaseLocale",86,2752
"java.util.HashMap$Node[]",68,6208
"java.lang.invoke.DirectMethodHandle",63,2016
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Type",55,1760
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.VarInsnNode",53,2120
"java.lang.invoke.LambdaForm$Name",50,1600
"org.apache.maven.surefire.api.util.internal.ImmutableMap$Node",48,1152
"java.util.HashMap",46,2208
"java.util.concurrent.ConcurrentHashMap$MapEntry",43,1032
"java.lang.Character$UnicodeBlock",41,656
"java.util.LinkedHashMap",40,2240
"java.lang.Class$ReflectionData",38,2432
"org.jacoco.agent.rt.internal_aeaf9ab.asm.Type[]",38,824
"java.lang.reflect.Constructor[]",37,840
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LabelNode",37,1480
"java.lang.invoke.MethodType",35,1400
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",34,1088
"java.lang.reflect.Method[]",32,2104
"org.jacoco.agent.rt.internal_aeaf9ab.asm.ByteVector",32,768
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.flow.LabelInfo",31,992
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LineNumberNode",30,1440
"java.lang.Byte",27,432
"java.lang.ref.WeakReference",27,864
"java.util.Formatter$FormatSpecifier",27,1080
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.InsnNode",27,1080
"sun.reflect.annotation.AnnotationInvocationHandler",27,648
"java.lang.Short",26,416
"java.util.Formatter$FixedString",25,800
"jdk.internal.reflect.NativeMethodAccessorImpl",24,768
"java.util.concurrent.ConcurrentHashMap",23,1472
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",23,1288
"java.util.concurrent.ConcurrentLinkedQueue$Node",22,528
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.MethodInsnNode",22,1232
"java.time.LocalDateTime",20,480
"jdk.internal.reflect.NativeConstructorAccessorImpl",20,640
"java.util.concurrent.ConcurrentHashMap$Node[]",19,2896
"net.bytebuddy.description.method.MethodDescription$ForLoadedMethod",19,608
"org.apache.maven.surefire.api.util.internal.ClassMethod",19,456
"org.mockito.internal.util.concurrent.WeakConcurrentMap$LatentKey",19,456
"java.util.BitSet",18,432
"java.util.concurrent.ConcurrentLinkedQueue",18,432
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.FieldInsnNode",18,864
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.LocalVariableNode",17,680
"java.util.HashSet",16,256
"jdk.internal.reflect.DelegatingConstructorAccessorImpl",16,256
"java.lang.annotation.Annotation[]",15,296
"org.junit.runner.Description",15,480
"java.lang.ref.SoftReference[]",14,1064
"java.nio.HeapByteBuffer",14,784
"java.time.LocalDate",14,336
"java.util.ArrayList$SubList",14,448
"java.lang.Character",13,208
"java.lang.invoke.LambdaForm",13,624
"java.lang.reflect.Constructor",13,936
"java.util.Formatter",13,416
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode",13,416
"jdk.internal.reflect.DelegatingMethodAccessorImpl",13,208
"java.lang.invoke.LambdaForm$NamedFunction",12,288
"jdk.internal.loader.AbstractClassLoaderValue$Sub",12,288
"jdk.internal.module.ServicesCatalog$ServiceProvider",12,288
"long[]",12,304
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.FrameNode",12,576
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.instr.ProbeInserter",12,480
"char[][]",11,264
"org.apache.maven.surefire.api.util.internal.ImmutableMap",11,264
"java.lang.Package",10,320
"java.math.BigInteger",10,400
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Detached",10,240
"org.jacoco.agent.rt.internal_aeaf9ab.asm.commons.AnalyzerAdapter",10,480
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.instr.DuplicateFrameEliminator",10,240
"com.sun.org.apache.xml.internal.serializer.EncodingInfo",9,216
"java.lang.PublicMethods$MethodList",9,216
"java.util.WeakHashMap$Entry",9,360
"java.util.WeakHashMap$Entry[]",9,720
"java.util.jar.Attributes$Name",9,216
"org.apache.maven.surefire.report.ClassMethodIndexer$$Lambda$106.0x000000010018c208",9,216
"java.lang.Package$VersionInfo",8,320
"java.lang.invoke.LambdaForm$Name[]",8,400
"java.util.ImmutableCollections$List12",8,192
"java.util.regex.IntHashSet[]",8,128
"org.apache.maven.surefire.booter.spi.EventChannelEncoder$StackTrace",8,192
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.instr.MethodInstrumenter",8,192
"java.lang.invoke.BoundMethodHandle$Species_L",7,224
"java.lang.ref.ReferenceQueue",7,224
"java.security.ProtectionDomain",7,280
"java.util.ArrayList$Itr",7,224
"net.bytebuddy.utility.dispatcher.JavaDispatcher$Dispatcher$ForNonStaticMethod",7,112
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.InsnList",7,224
"org.jacoco.agent.rt.internal_aeaf9ab.asm.tree.JumpInsnNode",7,280
"org.jacoco.agent.rt.internal_aeaf9ab.core.internal.flow.LabelFlowAnalyzer",7,224
"sun.nio.cs.UTF_8$Encoder",7,336
"java.lang.invoke.LambdaFormEditor$TransformKey",6,144
"java.lang.invoke.MethodTypeForm",6,192
"java.lang.ref.ReferenceQueue$Lock",6,96
"java.security.CodeSource",6,240
"java.security.ProtectionDomain$Key",6,96
"java.time.temporal.ChronoField",6,240
"java.util.GregorianCalendar",6,672
"java.util.concurrent.CopyOnWriteArrayList",6,144
"java.util.regex.Matcher",6,432
"jdk.proxy2.$Proxy6",6,96
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store$Entry$Resolved$Node",6,192
"org.apache.maven.surefire.api.report.SimpleReportEntry",6,336
"sun.reflect.generics.tree.SimpleClassTypeSignature",6,144
"java.lang.Class$AnnotationData",5,120
"java.lang.ClassValue$ClassValueMap",5,320
"java.lang.ClassValue$Entry",5,160
"java.lang.ClassValue$Entry[]",5,720
"java.lang.invoke.LambdaFormEditor",5,80
"java.lang.invoke.LambdaFormEditor$Transform",5,240
"java.lang.invoke.MemberName",5,240
"java.math.BigInteger[]",5,264
"java.net.URL",5,320
"java.security.Principal[]",5,80
"java.security.SecureClassLoader$CodeSourceKey",5,80
"java.util.Calendar$Builder",5,280
"java.util.HashMap$EntrySet",5,80
"java.util.LinkedList$Node",5,120
"java.util.concurrent.CopyOnWriteArrayList$COWIterator",5,120
"net.bytebuddy.description.method.ParameterList$ForLoadedExecutable$OfMethod",5,120
"org.jacoco.agent.rt.internal_aeaf9ab.asm.FieldWriter",5,320
