"Time [s]","Committed size","Free size","Used size"
0.0,258048000,244815000,13233000
1.0,258048000,225702000,32346000
2.0,258048000,214023000,44025000
3.0,27648000,10425000,17223000
4.01,81920000,53588000,28332000
5.01,81920000,42049000,39871000
6.02,81920000,25699000,56221000
7.02,81920000,30793000,51127000
8.02,81920000,27769000,54151000
9.03,81920000,44606000,37314000
10.03,81920000,24126000,57794000
11.04,81920000,37796000,44124000
12.04,81920000,25507000,56413000
13.04,81920000,25505000,56415000
14.05,81920000,25502000,56418000
15.05,81920000,25502000,56418000
16.05,81920000,25499000,56421000
17.06,81920000,25497000,56423000
18.06,81920000,25497000,56423000
19.06,81920000,25494000,56426000
20.06,81920000,25424000,56496000
