"Time [s]","Committed size","Free size","Used size"
0.0,258048000,244815000,13233000
1.0,258048000,225328000,32720000
2.0,258048000,213010000,45038000
3.01,27648000,9622000,18026000
4.01,89088000,61425000,27663000
5.01,89088000,36212000,52876000
6.02,89088000,28472000,60616000
7.02,89088000,46929000,42159000
8.02,89088000,51500000,37588000
9.03,89088000,18732000,70356000
10.03,89088000,32417000,56671000
11.03,89088000,45762000,43326000
12.04,89088000,45762000,43326000
13.04,89088000,45760000,43328000
14.04,89088000,45757000,43331000
15.05,89088000,45757000,43331000
16.05,89088000,45755000,43333000
17.06,89088000,45752000,43336000
18.06,89088000,45752000,43336000
19.06,89088000,45749000,43339000
