"Time [s]","Process load","System load"
0.0,0,0
1.01,25.16,33.06
2.01,23.28,28.09
3.01,23.66,31.86
4.01,30.2,38.67
5.02,14.52,17.89
6.02,9.36,15.47
7.02,8.43,14.4
8.02,9.23,17.69
9.03,12.18,19.56
10.03,32.36,43.4
11.03,27.05,30.3
12.04,1.43,8.71
13.04,0.77,5.57
14.04,0.64,3.76
15.04,0.39,6.76
16.05,0.52,5.46
17.05,0.77,4.79
18.05,1.03,6.62
19.06,0.12,5.46
20.06,0.78,4.54
