"Name","Instance Count","Size (bytes)"
"byte[]",13146,2619288
"java.lang.String",7342,176208
"java.util.HashMap$Node",3051,97632
"java.util.concurrent.ConcurrentHashMap$Node",1977,63264
"int[]",1858,204952
"java.lang.StringBuilder",1828,43872
"java.lang.Object",904,14464
"java.net.URL",900,57600
"java.lang.Class[]",808,18808
"java.lang.Object[]",697,69120
"java.util.regex.IntHashSet[]",696,11136
"char[]",664,472736
"java.util.regex.Matcher",657,47304
"java.util.ArrayList",498,11952
"java.io.File",493,15776
"java.lang.Class",493,157760
"java.lang.Integer",472,7552
"java.lang.String[]",404,20232
"java.util.LinkedHashMap$Entry",304,12160
"org.apache.tika.mime.MimeType",299,16744
"java.util.Hashtable$Entry",295,9440
"org.apache.tika.mime.MediaType",243,7776
"java.util.HashMap",234,11232
"java.util.HashMap$Node[]",225,17512
"sun.util.locale.LocaleObjectCache$CacheEntry",213,8520
"org.apache.tika.detect.MagicDetector",198,9504
"org.apache.tika.mime.MagicMatch",195,7800
"java.lang.reflect.Method",184,16192
"org.apache.jackrabbit.core.value.InternalValue[]",183,4240
"java.lang.ref.SoftReference",180,7200
"org.apache.jackrabbit.core.virtual.VirtualPropertyState",166,7968
"org.apache.jackrabbit.core.id.PropertyId",148,3552
"java.lang.StackTraceElement",145,6960
"java.util.Collections$SingletonList",143,3432
"org.apache.xerces.xni.QName",142,4544
"org.apache.tika.mime.Magic",125,4000
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",116,6496
"java.util.LinkedHashMap",107,5992
"long[]",103,24216
"java.util.TreeMap$Entry",101,4040
"java.util.Locale",100,3200
"java.lang.invoke.LambdaForm$Name",98,3136
"java.util.ArrayList$Itr",98,3136
"sun.util.locale.BaseLocale",96,3072
"org.apache.derby.impl.sql.compile.SQLParser$JJCalls",94,3008
"org.apache.derby.iapi.store.raw.PageKey",93,2232
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",90,2880
"sun.util.locale.BaseLocale$Key",88,2816
"java.util.jar.JarFile$JarFileEntry",87,9048
"org.apache.derby.impl.store.raw.data.RecordId",87,2088
"java.util.StringJoiner",83,3320
"java.util.jar.Attributes",83,1328
"char[][]",82,1968
"org.apache.jackrabbit.core.value.InternalValue",82,1968
"java.security.CodeSource",81,3240
"java.util.concurrent.locks.ReentrantLock",81,1296
"java.util.zip.CRC32",81,1296
"java.util.WeakHashMap$Entry",79,3160
"java.util.concurrent.locks.ReentrantLock$NonfairSync",79,2528
"org.apache.derby.iapi.types.DataValueDescriptor[]",79,2272
"java.security.SecureClassLoader$CodeSourceKey",78,1248
"java.lang.invoke.MethodType",77,3080
"java.util.Spliterators$ArraySpliterator",76,2432
"java.util.stream.Collectors$$Lambda$83.0x0000000100137050",75,1800
"java.util.stream.ReferencePipeline$3",75,4800
"java.util.stream.ReferencePipeline$Head",75,4200
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",75,3600
"org.apache.jackrabbit.spi.commons.name.path.NamePath",74,2960
"java.lang.ref.ReferenceQueue$Lock",73,1168
"java.security.SecureClassLoader$1",72,1728
"org.apache.lucene.index.FieldInfo",72,2304
"org.apache.lucene.util.WeakIdentityMap$IdentityWeakReference",69,2208
"java.util.stream.ReduceOps$3",66,2112
"java.util.stream.Collectors$CollectorImpl",65,2080
"java.util.stream.ReduceOps$3ReducingSink",65,2080
"boolean[]",64,2592
"java.util.HashSet",62,992
"java.util.stream.ReferencePipeline$3$1",61,1464
"org.apache.derby.impl.services.locks.Lock",60,1920
