"Name","Instance Count","Size (bytes)"
"char[]",158396,17569048
"org.h2.value.ValueString",118092,2834208
"java.lang.String",75787,1818888
"java.lang.StringBuilder",25808,619392
"int[]",25445,1787848
"java.lang.Object[]",19450,1922080
"org.h2.mvstore.RootReference",18285,1023960
"org.h2.value.Value[]",14115,1753840
"org.h2.result.RowImpl",12655,404960
"java.util.HashMap$Node",12596,403072
"byte[]",12323,4337088
"org.h2.table.IndexColumn",7687,184488
"java.util.ArrayList",5772,138528
"java.util.concurrent.ConcurrentHashMap$Node",5532,177024
"java.lang.String[]",4910,125480
"org.h2.expression.ExpressionColumn",4314,207072
"java.lang.Class[]",3946,86512
"java.util.LinkedHashMap$Entry",3288,131520
"java.util.ArrayList$Itr",3059,97888
"java.lang.Object",3015,48240
"java.util.HashMap$Node[]",2781,233368
"java.lang.reflect.Method",2635,231880
"java.util.HashMap",2598,124704
"java.util.LinkedHashMap",2087,116872
"java.lang.Integer",2074,33184
"java.lang.ref.WeakReference",1911,61152
"org.h2.expression.Alias",1904,60928
"org.h2.table.Column",1818,159984
"org.h2.value.ValueLong",1517,36408
"java.lang.Class",1396,446720
"org.h2.value.ValueInt",1264,20224
"java.util.HashSet",1151,18416
"org.h2.mvstore.CursorPos",1142,27408
"org.h2.expression.Expression[]",1101,23360
"java.util.AbstractList$Itr",941,30112
"java.lang.ref.SoftReference",862,34480
"org.h2.mvstore.MVMap$IntValueHolder",764,12224
"java.lang.ref.Finalizer",735,29400
"java.beans.MethodRef",723,17352
"java.util.concurrent.locks.ReentrantLock$NonfairSync",716,22912
"java.lang.Long",702,16848
"org.springframework.core.annotation.MergedAnnotationsCollection",686,16464
"org.springframework.core.annotation.AnnotationTypeMappings[]",683,16384
"java.util.concurrent.ConcurrentHashMap$MapEntry",681,16344
"org.h2.value.ValueArray",680,21760
"org.springframework.core.annotation.TypeMappedAnnotation",665,37240
"org.h2.expression.function.Function",627,25080
"org.springframework.core.type.classreading.SimpleMethodMetadata",617,19744
"boolean[]",605,17640
"net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType",599,14376
"org.h2.table.IndexColumn[]",589,53888
"java.net.URL",584,37376
"sun.reflect.generics.tree.SimpleClassTypeSignature",576,13824
"org.h2.mvstore.tx.Snapshot",575,13800
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$Source",572,18304
"java.util.stream.ReferencePipeline$Head",561,31416
"sun.reflect.generics.tree.TypeArgument[]",560,10560
"sun.reflect.generics.tree.ClassTypeSignature",555,8880
"java.util.LinkedHashMap$LinkedKeyIterator",552,17664
"org.h2.table.Column[]",552,40624
"org.h2.expression.Parameter",536,17152
"java.util.HashMap$KeyIterator",533,21320
"net.bytebuddy.description.type.TypeDescription$ForLoadedType",528,21120
"org.h2.index.IndexType",524,12576
"org.h2.table.TableFilter[]",517,9840
"org.h2.expression.condition.ConditionAndOr",509,16288
"java.util.concurrent.CopyOnWriteArrayList",499,11976
"org.h2.mvstore.tx.TransactionMap",492,15744
"org.h2.expression.condition.CompareLike",487,31168
"java.lang.reflect.Type[]",474,10512
"java.util.TreeMap$Entry",463,18520
"java.lang.reflect.Field",444,31968
"java.util.HashMap$KeySet",434,6944
"java.util.concurrent.locks.ReentrantLock",434,6944
"sun.reflect.annotation.AnnotationInvocationHandler",431,10344
"org.hibernate.annotations.common.reflection.java.JavaXSimpleType",427,13664
"java.beans.MethodDescriptor",425,23800
"java.lang.reflect.Method[]",411,21456
"java.util.LinkedHashMap$LinkedValueIterator",409,13088
"org.h2.index.MetaIndex",405,32400
"java.util.Collections$UnmodifiableCollection$1",399,9576
"java.util.LinkedHashMap$LinkedValues",398,6368
"org.h2.expression.ExpressionVisitor",395,18960
"java.io.File",377,12064
"org.terracotta.statistics.archive.StatisticSampler",375,15000
"org.terracotta.statistics.archive.StatisticArchive",369,8856
"org.terracotta.statistics.archive.StatisticSampler$SamplingTask",363,8712
"net.sf.ehcache.statistics.extended.SampledStatistic",348,8352
"java.util.zip.ZipFile$ZipFileInflaterInputStream",334,18704
"java.util.LinkedHashMap$LinkedEntryIterator",325,10400
"com.sun.xml.bind.v2.runtime.unmarshaller.Scope",318,10176
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter",314,5024
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync",313,15024
"java.util.ArrayList$ArrayListSpliterator",312,9984
"java.util.concurrent.atomic.AtomicInteger",312,4992
"java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock",312,4992
"java.util.concurrent.ConcurrentHashMap",310,19840
"net.sf.ehcache.store.chm.SelectableConcurrentHashMap$HashEntry[]",310,7440
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock",309,4944
"java.util.zip.ZipFile$ZipFileInputStream",309,17304
"net.sf.ehcache.store.chm.SelectableConcurrentHashMap$Segment",309,17304
"org.h2.mvstore.tx.VersionedValueUncommitted",309,9888
"org.springframework.core.MethodClassKey",306,7344
"java.util.Hashtable$Entry",305,9760
"java.util.LinkedHashSet",297,4752
"java.lang.ref.ReferenceQueue",296,9472
"org.apache.lucene.util.BytesRef",293,7032
"org.springframework.util.ConcurrentReferenceHashMap$SoftEntryReference",290,13920
"org.hibernate.annotations.common.reflection.java.JavaXMethod",289,9248
"java.lang.ref.ReferenceQueue$Lock",284,4544
"org.h2.table.PlanItem",282,11280
"java.lang.Class$ReflectionData",278,15568
"java.math.BigDecimal",277,11080
"org.springframework.util.ConcurrentReferenceHashMap$Reference[]",267,19368
"org.springframework.util.ConcurrentReferenceHashMap$Entry",266,6384
"org.h2.mvstore.tx.TxDecisionMaker",264,14784
"org.hibernate.annotations.common.reflection.java.JavaAnnotationReader",262,4192
"jdk.internal.org.objectweb.asm.Item",248,13888
"java.util.stream.ReferencePipeline$2",246,15744
"org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager",243,5832
"net.bytebuddy.description.type.TypeList$Generic$Explicit",241,5784
"org.h2.index.IndexCursor",241,15424
"org.terracotta.statistics.jsr166e.LongAdder",238,7616
"org.springframework.util.ConcurrentReferenceHashMap$Segment",236,9440
"org.h2.mvstore.Cursor",231,9240
"org.hibernate.loader.PropertyPath",228,5472
"net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Substitutor$ForAttachment",220,5280
"java.util.concurrent.CopyOnWriteArraySet",217,3472
"net.bytebuddy.implementation.bytecode.StackManipulation$Size",212,5088
"java.util.LinkedHashMap$LinkedKeySet",211,3376
"java.lang.annotation.Annotation[]",210,3568
"java.util.Collections$UnmodifiableSet",210,3360
"java.util.concurrent.atomic.AtomicReference",207,3312
"java.util.stream.ReferencePipeline$2$1",205,4920
"org.h2.value.TypeInfo",204,8160
"org.h2.table.Plan$1",203,4872
"sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl",203,4872
"java.util.Arrays$ArrayList",202,4848
"sun.reflect.generics.factory.CoreReflectionFactory",201,4824
"net.sf.ehcache.statistics.extended.LatencyImpl$StatisticImpl",200,4800
"java.lang.String[][]",199,13584
"java.lang.reflect.Constructor[]",199,4576
"org.h2.table.TableFilter",198,25344
"org.terracotta.context.extractor.DirectAttributeGetter",194,3104
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",192,6144
"org.h2.util.ColumnNamer",189,4536
"java.util.stream.ReferencePipeline$3",188,12032
"java.util.stream.ReferencePipeline$3$1",188,4512
"org.hibernate.engine.spi.EntityKey",185,4440
"java.lang.invoke.MethodType",184,7360
"java.util.concurrent.ConcurrentLinkedQueue$Node",184,4416
"sun.reflect.generics.tree.FieldTypeSignature[]",182,3208
"org.h2.mvstore.Page$PageReference",181,5792
"java.util.stream.Collectors$CollectorImpl",179,5728
"org.springframework.core.type.classreading.SimpleAnnotationMetadata",179,10024
