"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239554000,7742000
1.0,247296000,204679000,42617000
2.01,247296000,221022000,26274000
3.01,171008000,156547000,14461000
4.01,207360000,192886000,14474000
5.01,207360000,116190000,91170000
6.09,323584000,308350000,15234000
7.09,323584000,267574000,56010000
8.09,323584000,227739000,95845000
9.1,323584000,174624000,148960000
10.1,323072000,266225000,56847000
11.1,323072000,149729000,173343000
12.11,410624000,345732000,64892000
13.11,410624000,290624000,120000000
14.11,410624000,238192000,172432000
15.12,480768000,418883000,61885000
16.12,480768000,367517000,113251000
17.12,480768000,296045000,184723000
18.12,480768000,198355000,282413000
19.13,570880000,412621000,158259000
20.13,570880000,317040000,253840000
21.25,571392000,515694000,55698000
22.25,571392000,344106000,227286000
23.25,571392000,253334000,318058000
24.25,571392000,185546000,385846000
25.26,692736000,593240000,99496000
26.26,692736000,532328000,160408000
27.26,692736000,427903000,264833000
28.27,692736000,304466000,388270000
29.27,692736000,182142000,510594000
30.27,693248000,512059000,181189000
31.28,693248000,468700000,224548000
32.28,693248000,391602000,301646000
