"Name","Instance Count","Size (bytes)"
"char[]",31259,3357696
"java.lang.String",19456,466944
"org.h2.value.ValueString",18362,440688
"java.util.HashMap$Node",6772,216704
"java.util.concurrent.ConcurrentHashMap$Node",5398,172736
"java.lang.String[]",4612,119376
"java.lang.Object[]",4453,355768
"int[]",4252,266416
"java.lang.StringBuilder",3767,90408
"java.lang.Class[]",3563,78936
"java.util.LinkedHashMap$Entry",3012,120480
"java.lang.Object",2945,47120
"java.util.ArrayList",2848,68352
"java.lang.reflect.Method",2505,220440
"org.h2.value.Value[]",2499,280656
"java.util.LinkedHashMap",2267,126952
"org.h2.result.RowImpl",1903,60896
"java.lang.ref.WeakReference",1889,60448
"java.util.HashMap$Node[]",1774,162008
"byte[]",1621,1476928
"java.lang.Class",1509,482880
"org.h2.table.IndexColumn",1332,31968
"java.util.HashMap",1321,63408
"org.h2.mvstore.RootReference",911,51016
"java.lang.ref.SoftReference",831,33240
"java.beans.MethodRef",779,18696
"java.util.concurrent.locks.ReentrantLock$NonfairSync",743,23776
"org.h2.expression.ExpressionColumn",696,33408
"java.util.concurrent.ConcurrentHashMap$MapEntry",681,16344
"org.springframework.core.annotation.AnnotationTypeMappings[]",670,16096
"org.springframework.core.annotation.TypeMappedAnnotation",657,36792
"org.springframework.core.annotation.MergedAnnotationsCollection",651,15624
"org.springframework.core.type.classreading.SimpleMethodMetadata",631,20192
"boolean[]",605,17664
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$Source",592,18944
"sun.reflect.generics.tree.SimpleClassTypeSignature",568,13632
"sun.reflect.generics.tree.ClassTypeSignature",565,9040
"sun.reflect.annotation.AnnotationInvocationHandler",554,13296
"sun.reflect.generics.tree.TypeArgument[]",553,10512
"org.h2.value.ValueArray",492,15744
"java.lang.reflect.Type[]",446,9888
"java.util.concurrent.CopyOnWriteArrayList",442,10608
"java.beans.MethodDescriptor",439,24584
"java.lang.ref.Finalizer",426,17040
"org.h2.table.Column",421,37048
"java.util.concurrent.locks.ReentrantLock",416,6656
"java.util.ArrayList$Itr",415,13280
"java.lang.Integer",414,6624
"org.springframework.core.MethodClassKey",405,9720
"org.hibernate.annotations.common.reflection.java.JavaXSimpleType",377,12064
"net.sf.ehcache.statistics.extended.SampledStatistic",367,8808
"org.terracotta.statistics.archive.StatisticArchive",354,8496
"org.terracotta.statistics.archive.StatisticSampler$SamplingTask",349,8376
"org.h2.value.ValueLong",348,8352
"org.h2.value.ValueInt",341,5456
"org.terracotta.statistics.archive.StatisticSampler",336,13440
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync",335,16080
"net.sf.ehcache.store.chm.SelectableConcurrentHashMap$HashEntry[]",335,8040
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock",334,5344
"java.util.LinkedHashMap$LinkedValues",329,5264
"java.util.Hashtable$Entry",320,10240
"java.util.concurrent.atomic.AtomicInteger",318,5088
"java.lang.reflect.Field",314,22608
"java.util.HashSet",311,4976
"com.sun.xml.bind.v2.runtime.unmarshaller.Scope",310,9920
"org.springframework.util.ConcurrentReferenceHashMap$SoftEntryReference",306,14688
"java.lang.ref.ReferenceQueue$Lock",295,4720
"java.lang.ref.ReferenceQueue",291,9312
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter",290,4640
"java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock",284,4544
"net.sf.ehcache.store.chm.SelectableConcurrentHashMap$Segment",282,15792
"java.util.concurrent.ConcurrentHashMap",277,17728
"org.hibernate.annotations.common.reflection.java.JavaAnnotationReader",273,4368
"org.hibernate.annotations.common.reflection.java.JavaXMethod",273,8736
"org.h2.expression.Alias",262,8384
"java.lang.Class$ReflectionData",261,14616
"java.util.LinkedHashSet",256,4096
"org.springframework.util.ConcurrentReferenceHashMap$Reference[]",256,18448
"java.util.TreeMap$Entry",247,9880
"org.springframework.util.ConcurrentReferenceHashMap$Entry",246,5904
"java.lang.reflect.Method[]",234,15896
"org.hibernate.loader.PropertyPath",234,5616
"java.util.concurrent.CopyOnWriteArraySet",233,3728
"java.lang.String[][]",230,15160
"org.springframework.util.ConcurrentReferenceHashMap$Segment",230,9200
"org.springframework.core.io.FileSystemResource",228,5472
"org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager",228,5472
"sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl",228,5472
"java.util.stream.ReferencePipeline$Head",221,12376
"net.sf.ehcache.statistics.extended.LatencyImpl$StatisticImpl",218,5232
"java.util.LinkedHashMap$LinkedKeySet",215,3440
"org.terracotta.statistics.jsr166e.LongAdder",212,6784
"sun.nio.fs.WindowsPath",208,8320
"java.util.zip.ZipFile$ZipFileInflaterInputStream",207,11592
"java.util.concurrent.atomic.AtomicReference",203,3248
"java.util.zip.ZipFile$ZipFileInputStream",198,11088
"java.lang.reflect.Constructor[]",194,4512
"org.h2.value.TypeInfo",194,7760
"org.apache.xerces.impl.xs.XSParticleDecl",193,7720
"org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl",193,7720
"java.util.Collections$UnmodifiableSet",188,3008
"sun.reflect.generics.tree.FormalTypeParameter[]",184,3000
"java.util.ArrayList$ArrayListSpliterator",182,5824
"org.hibernate.property.access.spi.SetterMethodImpl",180,5760
"java.util.concurrent.ConcurrentLinkedQueue$Node",177,4248
"java.util.jar.Attributes$Name",174,4176
"org.terracotta.context.extractor.DirectAttributeGetter",174,2784
"java.lang.reflect.Constructor",173,13840
"java.lang.annotation.Annotation[]",171,2952
"org.hibernate.search.engine.impl.MappingModelMetadataProvider$MappingModelAnnotationReader",171,6840
"java.util.HashMap$Values",170,2720
"org.h2.expression.Expression[]",170,3624
"org.hibernate.engine.FetchStrategy",170,4080
"sun.reflect.generics.tree.FieldTypeSignature[]",169,2944
