"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239553000,7743000
1.01,247296000,186632000,60664000
2.01,247296000,227363000,19933000
3.02,205312000,188472000,16840000
4.04,232960000,215994000,16966000
5.04,314880000,269596000,45284000
6.04,314880000,217296000,97584000
7.04,315392000,284449000,30943000
8.04,315392000,137078000,178314000
9.05,394752000,283425000,111327000
10.05,394752000,230550000,164202000
11.05,467456000,423672000,43784000
12.05,467456000,344826000,122630000
13.05,467456000,252181000,215275000
14.06,548352000,421833000,126519000
15.06,548352000,273271000,275081000
16.06,548864000,381829000,167035000
17.07,548864000,212824000,336040000
18.07,650240000,519478000,130762000
19.07,650240000,471950000,178290000
20.08,650240000,406022000,244218000
21.08,650240000,224419000,425821000
22.08,652288000,491516000,160772000
23.08,652288000,330893000,321395000
24.09,652288000,267032000,385256000
25.54,652288000,217066000,435222000
