"Time [s]","Process load","System load"
0.0,0,0
1.0,15.6,22.76
2.01,10.25,24.9
3.01,12.7,19.83
4.02,18.41,28.4
5.02,16.84,23.32
6.02,16.24,24.68
7.03,10.89,21.27
8.03,14.56,18.85
9.03,14.55,23.26
10.03,27.96,37.33
11.2,20.88,32.38
12.2,10.76,29.18
13.21,15.31,33.35
14.21,17.45,33.33
15.21,15.35,34.08
16.21,21.71,52.42
17.22,16.47,78.97
18.21,17.31,48.7
19.22,21.61,54.81
20.22,11.58,54.55
21.22,10.67,39.06
22.22,29.76,57.82
23.22,23.82,56.37
24.22,21.92,40.08
25.23,32.22,77.7
26.23,21.17,30.67
27.23,25.6,30.27
28.24,16.61,23.88
29.24,17.16,27.18
30.72,16.18,24.02
