"Name","Instance Count","Size (bytes)"
"char[]",78372,8973144
"org.h2.value.ValueString",47031,1128744
"java.lang.String",37051,889224
"int[]",12943,848560
"byte[]",11915,3584464
"java.lang.StringBuilder",11527,276648
"java.lang.Object[]",9959,840024
"java.util.HashMap$Node",9741,311712
"org.h2.value.Value[]",5854,706400
"java.util.concurrent.ConcurrentHashMap$Node",5442,174144
"org.h2.result.RowImpl",4955,158560
"java.lang.String[]",4887,127816
"java.util.ArrayList",4606,110544
"java.lang.Class[]",3892,85536
"org.h2.mvstore.RootReference",3433,192248
"java.util.LinkedHashMap$Entry",3342,133680
"org.h2.table.IndexColumn",3183,76392
"java.lang.Object",2927,46832
"java.lang.reflect.Method",2643,232584
"java.util.HashMap$Node[]",2347,202728
"java.util.LinkedHashMap",2194,122864
"java.util.HashMap",2086,100128
"java.lang.ref.WeakReference",1893,60576
"java.util.ArrayList$Itr",1864,59648
"org.h2.expression.ExpressionColumn",1844,88512
"java.lang.Integer",1543,24688
"java.lang.Class",1490,476800
"java.util.HashSet",911,14576
"java.util.AbstractList$Itr",908,29056
"java.lang.ref.SoftReference",856,34240
"org.h2.table.Column",832,73216
"org.h2.expression.Alias",827,26464
"java.util.concurrent.locks.ReentrantLock$NonfairSync",741,23712
"java.beans.MethodRef",717,17208
"java.util.concurrent.ConcurrentHashMap$MapEntry",683,16392
"org.springframework.core.annotation.TypeMappedAnnotation",666,37296
"org.h2.value.ValueLong",650,15600
"org.springframework.core.annotation.MergedAnnotationsCollection",650,15600
"org.springframework.core.annotation.AnnotationTypeMappings[]",648,15576
"org.springframework.core.type.classreading.SimpleMethodMetadata",640,20480
"boolean[]",628,19664
"sun.reflect.generics.tree.SimpleClassTypeSignature",614,14736
"org.springframework.core.type.classreading.SimpleMethodMetadataReadingVisitor$Source",605,19360
"org.h2.value.ValueInt",600,9600
"java.lang.ref.Finalizer",592,23680
"net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType",586,14064
"java.util.LinkedHashMap$LinkedKeyIterator",581,18592
"org.h2.value.ValueArray",576,18432
"java.net.URL",575,36800
"net.bytebuddy.description.type.TypeDescription$ForLoadedType",574,22960
"sun.reflect.generics.tree.TypeArgument[]",568,10544
"sun.reflect.generics.tree.ClassTypeSignature",563,9008
"org.h2.mvstore.CursorPos",517,12408
"java.lang.reflect.Type[]",487,10912
"org.h2.mvstore.MVMap$IntValueHolder",480,7680
"java.util.stream.ReferencePipeline$Head",479,26824
"org.h2.expression.Expression[]",463,9824
"java.util.concurrent.CopyOnWriteArrayList",462,11088
"java.util.concurrent.locks.ReentrantLock",453,7248
"java.lang.Long",440,10560
"org.hibernate.annotations.common.reflection.java.JavaXSimpleType",434,13888
"java.io.File",429,13728
"java.beans.MethodDescriptor",426,23856
"java.util.HashMap$KeyIterator",425,17000
"sun.reflect.annotation.AnnotationInvocationHandler",422,10128
"java.util.LinkedHashMap$LinkedValueIterator",419,13408
"java.lang.reflect.Field",398,28656
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock",391,6256
"java.util.LinkedHashMap$LinkedValues",389,6224
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync",388,18624
"net.sf.ehcache.store.chm.SelectableConcurrentHashMap$HashEntry[]",384,9216
"java.lang.reflect.Method[]",383,22304
"java.util.Collections$UnmodifiableCollection$1",382,9168
"org.terracotta.statistics.archive.StatisticSampler",368,14720
"java.util.ArrayList$ArrayListSpliterator",366,11712
"org.terracotta.statistics.archive.StatisticSampler$SamplingTask",364,8736
"org.terracotta.statistics.archive.StatisticArchive",354,8496
"java.util.LinkedHashMap$LinkedEntryIterator",334,10688
"net.sf.ehcache.statistics.extended.SampledStatistic",333,7992
