"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239554000,7742000
1.0,247296000,185333000,61963000
2.01,168448000,158257000,10191000
3.01,205312000,171696000,33616000
4.01,228352000,204983000,23369000
5.01,325632000,270754000,54878000
6.02,325632000,226474000,99158000
7.02,325632000,154943000,170689000
8.02,325120000,196223000,128897000
9.03,325120000,127987000,197133000
10.03,413184000,310362000,102822000
11.04,413184000,251833000,161351000
12.04,483840000,432356000,51484000
13.04,483840000,354709000,129131000
14.04,483840000,268646000,215194000
15.05,564224000,475329000,88895000
16.05,564224000,375027000,189197000
17.05,564224000,263308000,300916000
18.06,567808000,452818000,114990000
19.06,567808000,300616000,267192000
20.07,567808000,199331000,368477000
21.07,681984000,583576000,98408000
22.07,681984000,515507000,166477000
23.07,681984000,339381000,342603000
24.07,681984000,197154000,484830000
25.07,681472000,463923000,217549000
26.08,681472000,399324000,282148000
27.27,681472000,345983000,335489000
