"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239553000,7743000
1.0,247296000,185225000,62071000
2.01,247296000,234718000,12578000
3.01,171008000,102010000,68998000
4.02,205312000,102104000,103208000
5.02,317440000,284466000,32974000
6.02,317440000,227206000,90234000
7.03,317440000,157203000,160237000
8.03,317440000,152156000,165284000
9.03,399872000,327914000,71958000
10.03,399872000,258875000,140997000
11.2,469504000,432293000,37211000
12.2,469504000,377218000,92286000
13.21,469504000,312944000,156560000
14.21,469504000,227921000,241583000
15.21,551424000,422543000,128881000
16.21,551424000,332530000,218894000
17.22,551424000,284923000,266501000
18.21,551424000,204114000,347310000
19.22,555008000,353295000,201713000
20.22,555008000,280615000,274393000
21.22,555008000,212000000,343008000
22.22,655360000,565191000,90169000
23.22,655360000,532540000,122820000
24.22,655360000,475520000,179840000
25.23,655360000,442834000,212526000
26.23,655360000,255871000,399489000
27.23,656896000,527221000,129675000
28.24,656896000,381900000,274996000
29.24,656896000,327782000,329114000
30.72,656896000,262161000,394735000
