"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239553000,7743000
1.0,247296000,191794000,55502000
2.0,247296000,181757000,65539000
3.0,167424000,105240000,62184000
4.0,205824000,115522000,90302000
5.01,322560000,305993000,16567000
6.01,322560000,256943000,65617000
7.01,322560000,197968000,124592000
8.01,322048000,286231000,35817000
9.02,322048000,157037000,165011000
10.02,423936000,353470000,70466000
11.02,423936000,304861000,119075000
12.02,490496000,454452000,36044000
13.03,490496000,385580000,104916000
14.03,490496000,289790000,200706000
15.03,579072000,501878000,77194000
16.04,579072000,368623000,210449000
17.04,579072000,165325000,413747000
18.04,585728000,379599000,206129000
19.05,585728000,281966000,303762000
20.05,585728000,224641000,361087000
21.05,706048000,621393000,84655000
22.05,706048000,464087000,241961000
23.05,706048000,341567000,364481000
24.05,706048000,157659000,548389000
25.06,712704000,603084000,109620000
26.06,712704000,513914000,198790000
