"Time [s]","Process load","System load"
0.0,0,0
1.0,18.3,22.98
2.01,22.45,32.84
3.01,18.21,23.93
4.01,23.1,29.72
5.02,15.44,27.9
6.02,18.45,32.22
7.02,10.9,17.65
8.03,22.55,33.59
9.03,21.31,35.47
10.04,13.23,27.75
11.04,12.06,35.65
12.04,23.69,30.73
13.04,20.4,23.65
14.05,8.56,14.66
15.05,8.33,12.89
16.05,8.81,13.74
17.06,9.22,13.37
18.06,9.09,14.29
19.06,8.05,12.58
20.06,9.34,18.04
21.07,8.45,13.39
22.07,8.83,10.13
23.07,10.77,17.39
24.08,10.5,18.15
25.08,12.7,17.77
26.08,22.89,36.03
27.09,58.41,82.04
28.09,61.21,77.45
29.09,16.51,26.92
30.09,0.78,5.97
31.1,5.31,9.34
32.1,15.06,27.65
33.1,21.87,29.3
34.1,25.34,29.62
35.11,13.75,22.98
36.11,15.35,23.93
37.11,16.09,21.67
38.11,11.45,21.61
39.11,11.32,23.8
40.12,11.68,22.2
41.12,9.1,23.67
42.12,9.76,23.43
43.12,12.85,25.08
44.12,11.98,18.49
45.13,19.17,33.68
46.13,12.74,19.1
47.13,10.53,16.25
48.13,10.8,17.19
49.14,10.52,16.5
50.14,11.3,14.55
51.14,8.56,14.4
52.14,11.16,18.56
53.15,12.45,18.93
54.15,10.63,24.51
55.16,8.84,19.51
56.16,11.06,19.14
57.16,8.19,17.43
58.16,8.44,18.44
59.16,8.2,14.19
60.16,11.83,21.59
61.16,13.78,25.2
62.17,8.17,16.61
63.17,8.18,21.44
64.17,8.85,20.44
65.18,18.79,28.66
66.18,25.63,33.42
67.18,22.66,29.02
68.18,23.4,27.05
69.19,28.82,39.2
70.19,31.61,46.04
71.19,28.48,33.17
72.2,30.19,39.12
73.2,31.05,38.19
74.2,18.33,26.01
85.23,9.27,14.66
