"Name","Instance Count","Size (bytes)"
"byte[]",648539,280099952
"java.lang.Object[]",533259,31336656
"java.util.ArrayList",508287,12198888
"java.lang.Integer",205631,3290096
"java.util.Arrays$ArrayList",190282,4566768
"java.util.HashMap$Node",122245,3911840
"java.lang.String",103222,2477328
"org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry[]",76191,1852472
"int[]",68542,712037624
"org.apache.commons.compress.harmony.unpack200.bytecode.ByteCode",54061,2162440
"java.util.LinkedHashMap$Entry",48151,1926040
"java.lang.StringBuilder",46344,1112256
"java.util.ArrayList$Itr",41697,1334304
"java.util.TreeMap$Entry",33502,1340080
"jdk.internal.loader.AbstractClassLoaderValue$Sub",31637,759288
"java.util.Optional",25159,402544
"int[][]",22792,622120
"java.util.stream.ReferencePipeline$Head",21168,1185408
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x00000000a1554a68",19047,457128
"java.util.LinkedHashMap$LinkedEntryIterator",18196,582272
"char[]",16621,3669000
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x00000000a1554ca8",13700,328800
"org.objectweb.asm.Label",11574,648144
"java.util.HashMap$Node[]",10338,1992792
"org.apache.commons.compress.harmony.unpack200.bytecode.CPMethodRef",10331,495888
"java.util.ArrayList$ArrayListSpliterator",9698,310336
"java.util.stream.ReferencePipeline$3",9658,540848
"java.util.stream.ReferencePipeline$3$1",9647,231528
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x00000000a154b1c0",9517,152272
"java.util.LinkedHashMap",8131,520384
"java.util.stream.ReferencePipeline$2$1",8005,192120
"java.util.stream.ReferencePipeline$2",7921,443576
"java.util.Formatter$FixedString",6872,164928
"org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8[]",6096,249664
"java.lang.String[]",6024,318104
"java.lang.Class[]",5882,143480
"org.apache.commons.compress.harmony.unpack200.bytecode.CPUTF8",5598,179136
"java.util.stream.Collectors$CollectorImpl",5567,178144
"java.lang.reflect.Method",4946,435248
"java.util.HashMap",4815,231120
"java.util.stream.ReduceOps$3",4813,154016
"java.util.stream.ReduceOps$3ReducingSink",4739,151648
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x00000000a1291200",4737,75792
"sun.reflect.annotation.AnnotationInvocationHandler",4668,112032
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x00000000a1290fc0",4642,74272
"java.nio.HeapByteBuffer",4534,253904
"java.util.HashMap$EntryIterator",4481,143392
"java.util.stream.MatchOps$MatchOp",4472,107328
"sun.reflect.generics.tree.TypeArgument[]",4464,71488
"sun.reflect.generics.tree.ClassTypeSignature",4434,70944
"sun.reflect.generics.tree.SimpleClassTypeSignature",4423,106152
"sun.reflect.annotation.AnnotationParser$1",4421,106104
"sun.reflect.generics.factory.CoreReflectionFactory",4416,105984
"sun.reflect.generics.parser.SignatureParser",4416,105984
"sun.reflect.generics.visitor.Reifier",4414,105936
