"Time [s]","Process load","System load"
0.0,0,0
1.0,16.88,25.57
2.0,24.55,30.92
3.0,17.55,22.24
4.01,27,33.62
5.01,12.73,26.63
6.01,16.1,24.4
7.02,11.68,22.72
8.02,22.48,31.31
9.02,19.1,22.09
10.02,17.82,25.23
11.03,17.28,32.22
12.03,23.8,26.53
13.03,13.4,18.99
14.03,8.3,13.23
15.03,8.3,10.38
16.04,9.08,14.93
17.04,8.84,15.2
18.04,8.58,12.48
19.05,8.93,10.63
20.05,8.85,16.01
21.05,8.85,13.4
22.05,10.65,12.73
23.05,9.49,15.09
24.06,12.45,18.28
25.06,15.36,23.43
26.06,55.07,72.52
27.06,60.09,73.23
28.06,36.44,47.72
29.06,0.64,7.15
30.07,3.24,7.92
31.07,17.69,27.44
32.07,18.99,27.05
33.07,23.49,28.29
34.08,13.12,17.14
35.08,16.24,24.69
36.08,17.67,26.38
37.09,14.79,23.37
38.09,10.13,20
39.09,9.63,22.91
40.09,8.05,21.69
41.09,8.82,24.27
42.1,10.44,21.4
43.11,13.99,17.87
44.11,15.71,23.65
45.11,11.05,17.16
46.11,9.49,16.25
47.12,11.56,17.8
48.12,13.39,22.37
49.12,8.29,14.76
50.12,10.14,15.73
51.13,14.03,21.31
52.13,11.28,20.88
53.14,8.69,19.22
54.14,9.88,19.49
55.14,8.58,20.81
56.14,9.25,16.53
57.14,8.57,18.06
58.15,10.11,19.97
59.15,9.75,16.01
60.15,9.24,17.56
61.15,8.45,16.14
62.16,8.03,18.78
63.16,17.53,31.02
64.16,29.92,38.21
65.17,26.4,31.21
66.17,22,28.9
67.17,29.07,35.56
68.17,30.11,36.34
69.18,29.57,35.27
70.18,30.07,37.5
71.18,27.65,34.14
72.19,25,35.49
88.64,8.81,14.82
