"Name","Instance Count","Size (bytes)"
"byte[]",55437,134029152
"java.lang.String",27742,665808
"java.util.Arrays$ArrayList",26205,628920
"java.lang.StringBuilder",20488,491712
"java.util.HashMap$Node",16080,514560
"java.lang.Object[]",15396,1437744
"org.apache.commons.compress.harmony.unpack200.bytecode.ClassFileEntry[]",10571,256944
"int[]",10293,472333704
"java.util.ArrayList",9569,229656
"java.util.stream.ReferencePipeline$Head",8671,485576
"java.lang.Integer",8518,136288
"org.apache.commons.compress.harmony.unpack200.bytecode.ByteCode",7521,300840
"java.util.ArrayList$Itr",7451,238432
"java.util.Formatter$FixedString",6503,156072
"java.util.Optional",6398,102368
"java.util.ArrayList$ArrayListSpliterator",5390,172480
"jdk.internal.loader.AbstractClassLoaderValue$Sub",4480,107520
"java.util.stream.MatchOps$MatchOp",4196,100704
"java.util.stream.MatchOps$1MatchSink",4092,98208
"java.util.stream.MatchOps$$Lambda.0x0000000014176558",4068,97632
"java.util.LinkedHashMap$LinkedEntryIterator",3829,122528
"java.util.TreeMap$Entry",3793,151720
"java.util.Formatter$FormatSpecifier",3308,105856
"java.util.Formatter",3257,78168
"int[][]",3124,81808
"java.nio.HeapByteBuffer",3080,172480
"java.util.concurrent.ConcurrentHashMap$Node",3030,96960
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x0000000014536158",2710,65040
"org.apache.commons.compress.harmony.unpack200.AttributeLayout",2666,127968
"java.util.stream.ReferencePipeline$3",2649,148344
"java.util.stream.ReferencePipeline$3$1",2648,63552
"java.util.stream.ReferencePipeline$2$1",2116,50784
"java.util.LinkedHashMap$Entry",2084,83360
"java.util.stream.ReferencePipeline$2",2042,114352
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x0000000014536398",1831,43944
"java.lang.String[]",1597,70608
"java.util.LinkedHashMap",1494,95616
"org.apache.commons.compress.harmony.unpack200.CpBands$$Lambda.0x000000001452b838",1491,23856
"java.util.stream.Collectors$CollectorImpl",1489,47648
"java.util.HashMap$Node[]",1481,250016
"java.nio.StringCharBuffer",1455,81480
"org.apache.commons.compress.harmony.unpack200.bytecode.CP.CPMethodRef",1356,65088
"java.lang.Object",1313,21008
"java.util.stream.ReduceOps$3",1303,41696
"java.util.stream.ReduceOps$3ReducingSink",1281,40992
"java.util.HashMap",1263,60624
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x00000000142908f8",1239,19824
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x0000000014290b38",1205,19280
"java.util.LinkedHashSet",1053,16848
"java.lang.Class[]",988,24320
"org.apache.commons.compress.harmony.unpack200.bytecode.CP.CPUTF8[]",962,27504
"java.util.stream.Streams$2",925,22200
"java.util.stream.Streams$StreamBuilderImpl",918,22032
"java.util.stream.Streams$ConcatSpliterator$OfRef",886,21264
"org.apache.commons.compress.harmony.unpack200.bytecode.CP.CPUTF8",854,27328
"java.util.HashSet",749,11984
"java.util.LinkedHashMap$LinkedKeySet",747,17928
"java.util.Collections$UnmodifiableCollection$1",723,17352
"java.util.Collections$UnmodifiableRandomAccessList",716,17184
"java.lang.ref.SoftReference",695,27800
"java.lang.Long",693,16632
"org.junit.jupiter.engine.extension.MutableExtensionRegistry$$Lambda.0x000000001428ae50",685,10960
"org.junit.jupiter.engine.extension.MutableExtensionRegistry$$Lambda.0x000000001428ac00",658,10528
"java.util.LinkedHashMap$LinkedKeyIterator",591,18912
"org.apache.commons.compress.harmony.unpack200.bytecode.attribute.BCIRenumberedAttribute$$Lambda.0x0000000014536808",586,14064
"java.lang.reflect.Field[]",561,9768
"org.apache.maven.surefire.api.util.internal.ClassMethod",527,12648
"java.lang.invoke.MethodType",504,20160
"java.util.regex.Pattern$BmpCharProperty",501,12024
"java.util.stream.Nodes$SpinedNodeBuilder",499,19960
"java.util.Collections$UnmodifiableSet",486,7776
"org.junit.platform.engine.UniqueId$Segment",486,11664
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",465,26040
"java.lang.Class",453,144960
"java.lang.reflect.Method",438,38544
"java.lang.annotation.Annotation[]",419,6704
"org.junit.platform.launcher.TestIdentifier",417,16680
"java.util.Spliterators$ArraySpliterator",416,16640
"org.junit.platform.engine.UniqueId",409,13088
"org.junit.platform.engine.support.descriptor.MethodSource",407,13024
"java.lang.invoke.BoundMethodHandle$Species_LL",405,16200
"java.util.Arrays$ArrayItr",400,9600
"org.apache.commons.compress.harmony.unpack200.bytecode.CP.CPMember$$Lambda.0x0000000014537be0",398,6368
"java.util.regex.Pattern$$Lambda.0x0000000014136de8",391,6256
