"Time [s]","Process load","System load"
0.0,0,0
1.0,19.19,27.88
2.0,23.54,31.35
3.01,20.12,22.32
4.01,23.98,33.2
5.01,12.86,24.82
6.02,18.56,25.7
7.02,13.22,23.47
8.02,23.78,30.92
9.03,20.65,24.43
10.03,14.81,22.61
11.03,15.06,31.54
12.03,20.95,23.56
13.04,11.03,18.4
14.04,8.55,14.26
15.04,8.44,10.53
16.05,8.18,12.58
17.05,8.8,15.29
18.06,8.69,12.45
19.06,8.29,11.53
20.06,8.98,14.45
21.06,8.72,13.15
22.06,9.76,13.8
23.07,9.87,16.74
24.07,12.31,18.55
25.08,18.04,24.14
26.08,64.51,85.28
27.08,60.38,73.98
28.09,16.33,25.68
29.09,1.16,8.42
30.1,7.65,13.35
31.1,18.78,30.7
32.11,20.87,28.92
33.11,26.46,32.03
34.11,12.35,21.59
35.11,18.1,29.03
36.12,15.08,22.63
37.12,12.48,22.76
38.12,10.49,19.95
39.12,9.63,24.22
40.13,8.95,20.89
41.13,9.32,22.03
42.14,10.76,22.04
43.14,11.81,19.34
44.14,19.75,28.06
45.14,11.04,17.53
46.15,9.99,15.06
47.15,10.52,15.46
48.16,12.43,19.3
49.16,8.83,13.37
50.16,9.74,13.52
51.16,12.46,19.59
52.17,12.32,21.14
53.17,9.11,17.18
54.17,8.43,19.35
55.17,10.65,19.48
56.18,8.69,16.6
57.18,10.79,21.07
58.18,8.83,18.42
59.19,12.46,19.08
60.19,8.33,19.27
61.19,8.32,19.5
62.2,8.29,10.63
63.2,7.66,22.99
64.2,30.01,36.26
65.2,23.77,25.98
66.21,24.95,33
67.21,25.78,32.29
68.21,29.83,32.68
69.22,31.25,38.38
70.22,29.15,34.85
71.22,27.99,31.25
72.22,24.17,31.32
73.23,22.92,35.63
85.77,8.67,13.6
