"Time [s]","Process load","System load"
0.0,0,0
1.0,18.47,25.1
2.0,23.49,27.77
3.01,20.61,24.51
4.01,23.73,34.23
5.01,14.45,24.08
6.02,16.34,33.33
7.02,15.95,26.58
8.03,24.61,31.22
9.03,17.95,28.09
10.03,16.51,31.73
11.03,22.43,30.61
12.04,11.83,16.38
13.04,8.71,13.66
14.04,8.29,12.69
15.04,8.58,11.44
16.05,9.1,14.44
17.05,8.2,13.4
18.05,8.32,11.18
19.05,8.96,14.94
20.05,8.56,14.13
21.06,9.22,12.59
22.06,11.4,15.54
23.06,11.32,16.8
24.06,15.22,20.67
25.07,39.88,53.28
26.07,60.62,79.18
27.07,51.72,64.57
28.08,1.17,7.53
29.08,0.12,6.08
30.09,10.91,17.53
31.09,17.11,27.1
32.09,28.09,39.93
33.09,12.74,18.32
34.1,19.48,25.47
35.1,13.24,19.99
36.1,21.85,28.09
37.1,12.48,21.07
38.11,11.17,23.39
39.11,11.85,25.9
40.11,8.19,17.94
41.11,11.02,25.29
42.11,9.9,20.57
43.12,16.19,23.58
44.12,14.7,21.87
45.12,12.97,21.78
46.12,11.58,14.56
47.13,11.8,18.17
48.13,11.29,18.04
49.13,8.44,11.3
50.14,12.2,18.56
51.14,11.68,20.63
52.14,11.16,18.69
53.14,8.98,18.61
54.15,8.69,19.58
55.15,10.62,17.87
56.16,9.73,17.39
57.16,8.83,18.04
58.16,9.24,19.14
59.16,9.61,15.97
60.21,14.61,24.22
61.21,9.21,18.81
62.21,8.83,14.94
63.21,8.72,23.3
64.22,15.59,24.04
65.22,31.9,35.66
66.22,26.86,33.49
67.22,25.91,35.93
68.23,31.18,33.65
69.23,27.81,36.64
70.23,30.17,38.63
71.23,32.41,38.67
72.23,29.1,36.25
73.24,18.71,28.85
84.23,9.11,14.18
