"Time [s]","Committed size","Free size","Used size"
0.0,258048000,248852000,9196000
1.0,258048000,236191000,21857000
2.0,28672000,16230000,12442000
3.01,143360000,73415000,69945000
4.01,143360000,53503000,89857000
5.01,143360000,118753000,24607000
6.02,489472000,360532000,128940000
7.02,1052672000,918745000,133927000
8.02,1052672000,580825000,471847000
9.03,1052672000,438489000,614183000
10.03,1052672000,386265000,666407000
11.03,1052672000,751190000,301482000
12.03,1052672000,586326000,466346000
13.04,1052672000,475734000,576938000
14.04,1052672000,305750000,746922000
15.04,1052672000,148054000,904618000
16.05,1052672000,634224000,418448000
17.05,1052672000,476297000,576375000
18.06,1052672000,306313000,746359000
19.06,1052672000,747492000,305180000
20.06,1052672000,631300000,421372000
21.06,1052672000,341444000,711228000
22.06,1052672000,794650000,258022000
23.07,1052672000,665429000,387243000
24.07,2832384000,1721923000,1110461000
25.08,2883584000,1457939000,1425645000
26.08,2883584000,881843000,2001741000
27.08,2883584000,385203000,2498381000
28.09,2883584000,266419000,2617165000
29.09,2883584000,266419000,2617165000
30.1,2883584000,247987000,2635597000
31.1,2883584000,1654094000,1229490000
32.11,55296000,30940000,24356000
33.11,157696000,81659000,76037000
34.11,194560000,65698000,128862000
35.11,194560000,105570000,88990000
36.12,413696000,342061000,71635000
37.12,413696000,299058000,114638000
38.12,413696000,261170000,152526000
39.12,413696000,227378000,186318000
40.13,413696000,190509000,223187000
41.13,413696000,154605000,259091000
42.14,413696000,362302000,51394000
43.14,413696000,290662000,123034000
44.14,413696000,302135000,111561000
45.14,413696000,227077000,186619000
46.15,413696000,336884000,76812000
47.15,413696000,160205000,253491000
48.16,1198080000,32840000,1165240000
49.16,1208320000,2124000,1206196000
50.16,2328576000,6216000,2322360000
51.16,3549184000,2260555000,1288629000
52.17,3549184000,422243000,3126941000
53.17,3549184000,333938000,3215246000
54.17,3549184000,241011000,3308173000
55.17,3549184000,162163000,3387021000
56.18,3549184000,73971000,3475213000
57.18,3768320000,2607763000,1160557000
58.18,3768320000,2526930000,1241390000
59.19,3768320000,2453074000,1315246000
60.19,3768320000,2383570000,1384750000
61.19,3768320000,2335314000,1433006000
62.2,3768320000,2334418000,1433902000
63.2,3768320000,2325202000,1443118000
64.2,3768320000,2200274000,1568046000
65.2,3768320000,2004690000,1763630000
66.21,3768320000,1900242000,1868078000
67.21,3768320000,1791698000,1976622000
68.21,3768320000,1621714000,2146606000
69.22,3768320000,1492690000,2275630000
70.22,3768320000,1366738000,2401582000
71.22,3768320000,1273554000,2494766000
72.22,3768320000,1167058000,2601262000
73.23,3768320000,1114834000,2653486000
85.77,3768320000,1071826000,2696494000
