"Time [s]","Process load","System load"
0.0,0,0
1.01,19.95,27.47
2.01,25.83,31.15
3.02,18.81,23.75
4.02,23.37,30.64
5.02,14.53,25.57
6.03,15.71,25.04
7.03,13.66,23.57
8.03,23.1,31.8
9.04,17.36,23.31
10.04,13.67,23.05
11.04,15.83,31.41
12.04,22.02,27.08
13.05,9.63,16.77
14.05,8.29,13.08
15.05,8.32,10.67
16.06,8.82,14.14
17.06,8.3,12.84
18.06,8.85,11.19
19.07,8.04,13.89
20.07,8.44,15.32
21.07,9.61,12.86
22.08,10.5,14.39
23.08,10.41,15.89
24.08,17.13,22.32
25.08,23.23,31.54
26.09,61.27,82.07
27.09,58.02,67.38
28.09,20.3,31.76
29.09,1.04,5.2
30.09,6.76,12.73
31.1,15.6,28.75
32.1,22.2,29.07
33.1,20.1,25.41
34.11,16.31,27.59
35.11,14.82,21.83
36.12,15.54,26.04
37.12,15.54,23.44
38.12,11.85,20.18
39.12,9.88,20.93
40.12,8.85,22.4
41.13,10.53,23.28
42.13,10.38,21.55
43.13,14.91,19.44
44.13,16.15,22.79
45.13,11.06,17.44
46.14,10,15.59
47.14,12.31,15.82
48.15,12.85,21.8
49.15,9.23,14.43
50.15,11.06,14.56
51.15,10.51,19.08
52.15,14.44,22.89
53.16,9.48,16.63
54.16,9.2,18.39
55.16,10.01,21.32
56.17,9.07,13.48
57.17,8.58,18.97
58.17,8.95,21.29
59.18,10.64,16.61
60.18,8.57,19.49
61.18,8.69,18.17
62.18,8.57,17.8
63.19,11.81,25.31
64.19,29.69,36.82
65.2,24.25,28.01
66.2,25.83,32.97
67.2,26.11,35.73
68.21,31.83,34.69
69.21,32.1,40.54
70.21,29.78,40.97
71.21,31.64,35.8
72.21,22.34,29.37
73.22,24.12,36.04
82.94,9.07,15.06
