"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249157000,8891000
1.01,258048000,235659000,22389000
2.01,28672000,12155000,16517000
3.01,145408000,90913000,54495000
4.02,145408000,55480000,89928000
5.02,145408000,120504000,24904000
6.02,145408000,111981000,33427000
7.02,784384000,479008000,305376000
8.02,784384000,349227000,435157000
9.03,784384000,233515000,550869000
10.03,784384000,169003000,615381000
11.03,1140736000,814657000,326079000
12.03,1140736000,651841000,488895000
13.04,1140736000,521793000,618943000
14.04,1140736000,368193000,772543000
15.04,1140736000,191041000,949695000
16.04,1140736000,752085000,388651000
17.05,1140736000,579834000,560902000
18.05,1140736000,423162000,717574000
19.05,1140736000,927521000,213215000
20.05,1140736000,830253000,310483000
21.05,1140736000,517421000,623315000
22.06,1140736000,929496000,211240000
23.06,1140736000,135295000,1005441000
24.06,2191360000,1380039000,811321000
25.07,2191360000,1161456000,1029904000
26.07,2191360000,617058000,1574302000
27.07,2191360000,173666000,2017694000
28.07,2191360000,1264163000,927197000
29.08,2191360000,1264163000,927197000
30.08,2191360000,1252128000,939232000
31.08,2191360000,1186592000,1004768000
32.09,55296000,27639000,27657000
33.09,157696000,87948000,69748000
34.09,210944000,108594000,102350000
35.09,210944000,156909000,54035000
36.1,421888000,339612000,82276000
37.1,421888000,307437000,114451000
38.1,421888000,267501000,154387000
39.1,421888000,232685000,189203000
40.11,421888000,195821000,226067000
41.11,421888000,158957000,262931000
42.11,421888000,362552000,59336000
43.11,421888000,290019000,131869000
44.12,421888000,288716000,133172000
45.12,421888000,213974000,207914000
46.12,421888000,306636000,115252000
47.12,421888000,179360000,242528000
48.13,1202176000,36150000,1166026000
49.13,1210368000,3389000,1206979000
50.15,1390592000,1096365000,294227000
51.15,3686400000,98592000,3587808000
52.16,1478656000,1318257000,160399000
53.16,1478656000,1237421000,241235000
54.16,1478656000,1140013000,338643000
55.16,1478656000,1059245000,419411000
56.16,1478656000,978349000,500307000
57.17,1478656000,895405000,583251000
58.17,1478656000,808365000,670291000
59.17,1478656000,733613000,745043000
60.18,1478656000,661933000,816723000
61.18,1478656000,599469000,879187000
62.19,1478656000,598445000,880211000
63.19,1478656000,595245000,883411000
64.19,1478656000,474541000,1004115000
65.19,1478656000,957899000,520757000
66.2,1478656000,735704000,742952000
67.2,1478656000,623064000,855592000
68.2,1478656000,478680000,999976000
69.61,137216000,97905000,39311000
70.62,137216000,41388000,95828000
71.62,137216000,52501000,84715000
72.62,90112000,38078000,52034000
73.63,81920000,47111000,34809000
